position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
rb,Sean Dawkins,"Lilburn, Georgia",Parkview,65,205,,3,,36,Troy,2003
lb,Rodney Giles,"Hot Springs, Arkansas","",78,230,,3,,36,Arkansas,2003
ol,Gordie Sammis,"Somerville, New Jersey",Immaculata,78,290,,3,,36,Virginia,2003
lb,Shaun Richardson,"St. Louis, Missouri",Cleveland NJROTC,78,225,,3,,36,Purdue,2003
db,Bernard Pollard,"Fort Wayne, Indiana",South Side,78,210,,3,,36,Purdue,2003
ol,Fernando Velasco,"Louisville, Georgia",Jefferson Co.,78,325,,3,,36,Georgia,2003
ath,Tommy Devereaux,"Duncanville, Texas","",78,165,,3,,,Oklahoma State,2003
db,Isaiah Gardner,"Salem, Virginia","",65,185,,3,,36,Notre Dame,2003
de,Tyler Yenzer,"Midland, Texas","",78,225,,3,,36,Texas Tech,2003
qb,Dave Shinskie,"Mount Carmel, Pennsylvania","",78,215,,3,,37,Delaware,2003
lb,Dante Rosario,"Dayton, Oregon","",78,225,,3,,37,Oregon,2003
lb,Andy Darkins,"Lake Oswego, Oregon",Lake Oswego,78,230,,3,,37,Oregon State,2003
dt,Keith Jackson Jr.,"Little Rock, Arkansas",McClellan,78,260,,3,,37,Arkansas,2003
wr,Devin Stearns,"Gardena, California",Serra,78,195,,3,,37,California,2003
ath,Patrick Thompson,"Dallas, Texas",Kimball,78,175,,3,,,Kansas State,2003
db,Jonathon Zenon,"Breaux Bridge, Louisiana","",78,185,,3,,37,LSU,2003
ol,Scott Lenahan,"Marietta, Georgia",Harrison,78,295,,3,,37,North Carolina,2003
te,David Weems,"Conroe, Texas",Oak Ridge,78,235,,3,,37,Texas Tech,2003
db,Danny Bell,"Jacksonville, Florida",Andrew Jackson,78,200,,3,,37,Mississippi,2003
de,Rayshawn Bobo,"Moreno Valley, California",Canyon Springs,78,200,,3,,37,Washington State,2003
de,Jared Hostetter,"Louisia, Kentucky",Lawrence County,78,275,,3,,37,Tennessee,2003
ol,Kevin Gage,"Downers Grove, Illinois",Downers Grove South,78,300,,3,,37,Illinois,2003
rb,Keon Lattimore,"Baltimore, Maryland",Mount St. Joseph,78,205,,3,,37,Maryland,2003
de,John Williams,"Houston, Texas",Lamar,78,215,,3,,38,Oklahoma,2003
qb,Nick Cangelosi,"Cherry Hill, New Jersey",Camden Catholic,78,215,,3,,38,North Carolina,2003
rb,James Terry,"Lake Ridge, Virginia",Woodbridge Senior,78,225,,3,,38,Virginia,2003
wr,Shannon Lane,"Virginia Beach, Virginia",Salem,78,190,,3,,38,Virginia,2003
ath,Tyler Threadgill,"Philadelphia, Mississippi","",65,185,,3,,,Mississippi State,2003
dt,DeMarcus Tyler,"Fayetteville, North Carolina",E. E. Smith,78,315,,3,,38,North Carolina State,2003
te,Kenny Williams,"Hialeah, Florida",American,78,230,,3,,38,Auburn,2003
de,Sandy Quinn,"Jackson, Mississippi",Provine,78,240,,3,,38,Mississippi State,2003
db,Roderick Rogers,"Stone Mountain, Georgia",Stephenson,78,182,,3,,38,Wisconsin,2003
db,A.J. Brant,"Daytona Beach, Florida",Mainland,65,175,,3,,38,South Florida,2003
lb,"Dwight Stephenson, Jr.","Boca Raton, Florida",Pope John Paul 11,78,215,,3,,38,Notre Dame,2003
lb,Chris Purtz,"Clovis, California",West,78,219,,3,,38,California,2003
ol,Jerome Bremby,"Altus, Oklahoma","",78,305,,3,,38,Oklahoma State,2003
lb,Scott Derry,"Pearland, Texas","",78,225,,3,,39,Texas,2003
wr,Dusty Sprague,"Holyoke, Colorado",Holyoke,78,185,,3,,39,Colorado,2003
ol,Luke Knauf,"Stratford, Wisconsin","",78,270,,3,,39,Wisconsin,2003
qb,Joe Flacco,"Audubon, New Jersey","",78,200,,3,,39,Pittsburgh,2003
ol,Robert Felton,"Houston, Texas",Cy Creek,78,320,,3,,39,Arkansas,2003
db,Joe Sturdivant,"Lilburn, Georgia",Parkview,78,190,,3,,39,Southern Methodist,2003
lb,Cory Muse,"Oklahoma City, Oklahoma",Millwood,78,205,,3,,39,Southern Methodist,2003
rb,Richuel Massey,"Hillsboro, Texas",Hillsboro,65,210,,3,,39,Southern Methodist,2003
dt,Zane Tomlin,"San Antonio, Texas",Clark,78,276,,3,,39,Missouri,2003
db,DeJuan Tribble,"Cincinnati, Ohio",North College Hill,65,180,,3,,39,Boston College,2003
de,Ryan Thompson,"Akron, Ohio",Hoban,78,240,,3,,39,Boston College,2003
te,Omar McKenzie,"Sugarland, Texas",Dulles,78,243,,3,,39,Oklahoma State,2003
ath,DeAngelo Bryant,"Silver Bluff, South Carolina","",78,215,,3,,,Wake Forest,2003
de,Keith Robertson,"Lake Oswego, Oregon","",78,235,,3,,40,Oregon State,2003
qb,Zac Champion,"Bessemer, Alabama",Bessemer Academy,78,190,,3,,40,Louisiana Tech,2003
te,J.B. Phillips,"Colleyville, Texas",Heritage School,78,240,,3,,40,Nebraska,2003
dt,Joseph Bryant,"Jasper, Texas","",78,300,,3,,40,Texas A&M,2003
ol,Mario Henderson,"Lehigh, Florida",Lehigh,78,330,,3,,40,Florida State,2003
lb,Lee Martin,"Ventura, California",St. Bonaventure,78,215,,3,,40,San Diego State,2003
ath,Cody Ellis,"Puyallup, Washington","",78,170,,3,,,Washington,2003
lb,Marcus Howard,"Hanahan, South Carolina","",78,215,,3,,40,Georgia,2003
db,Fernandez McDowell,"New Orleans, Louisiana",East Jefferson,78,204,,3,,40,West Virginia,2003
db,Eric Gray,"Trinity, Alabama",West Morgan,65,175,,3,,40,Alabama,2003
de,Matt Robinson,"Cedartown, Georgia","",78,225,,3,,40,Wake Forest,2003
ol,Fred McConnell,"Southfield, Michigan",Lathrup,78,320,,3,,40,Northwestern,2003
wr,Sam Cheatham,"San Leandro, California",San Leandro,65,175,,3,,40,Northwestern,2003
rb,Courtney Tennial,"Glenpool, Oklahoma","",65,210,,3,,40,Oklahoma,2003
lb,Fred Sparkman,"Columbia, Tennessee",Central,78,220,,3,,41,North Carolina,2003
dt,Kevin Williams,"Sebastian, Florida",Sebastian River,78,270,,3,,41,Auburn,2003
db,Quinton Person,"Greenville, North Carolina",N. Pitt,65,180,,3,,41,North Carolina,2003
te,Trahern Holden,"Warner Robins, Georgia",Houston County,78,240,,3,,41,Georgia,2003
wr,Bennie Swain,"Houston, Texas",Madison,78,178,,3,,41,Houston,2003
db,Michael Meggett,"Brooklyn, New York",Fort Hamilton,78,206,,3,,41,West Virginia,2003
ath,Daymeion Hughes,"Los Angeles, California",Crenshaw,65,180,,3,,,California,2003
lb,Brandon Kelly,"Bedford, Ohio","",78,220,,3,,41,Wisconsin,2003
de,Kyle McClure,"Westlake, California",Oaks Christian,78,238,,3,,41,California,2003
ol,M.J. Norman,"Eureka, Missouri",Eureka,78,280,,3,,41,Missouri,2003
rb,Kris Bush,"River Ridge, Louisiana",John Curtis,78,195,,3,,41,Michigan State,2003
qb,Blake Powers,"Brandenburg, Kentucky",Meade County,78,200,,3,,41,Indiana,2003
ath,Robert Reese,"Temple, Georgia",Temple,78,185,,3,,,Clemson,2003
rb,Carl Stewart,"Maryville, Tennessee","",78,205,,3,,42,Auburn,2003
qb,Pete Martinsen,"Palm Beach Gardens, Florida",Dwyer,78,220,,3,,42,Minnesota,2003
dt,Joshua Tauanuu,"Long Beach, California",Poly,78,285,,3,,42,California,2003
lb,Joe Jiannoni,"La Quinta, California",La Quinta,78,213,,3,,42,Utah,2003
db,Jarod Parrish,"Summerville, Georgia",Chattooga,78,185,,3,,42,Tennessee,2003
te,Justin Bell,"Alexandria, Virginia",Mt. Vernon,78,250,,3,,42,Boston College,2003
wr,Joey Sanders,"Macon, Mississippi",Noxubee County,78,200,,3,,42,Mississippi State,2003
db,Jhermaine McAroy,"Pensacola, Florida",Senior,78,170,,3,,42,Florida State,2003
lb,Salo Faraimo,"Vista, California",Vista,78,205,,3,,42,USC,2003
de,Blake Smith,"Tulsa, Oklahoma",Union,78,240,,3,,42,Colorado State,2003
ol,Justin Tyler,"Glendale, Arizona",Ironwood,78,320,,3,,42,Colorado State,2003
ol,Steven Justice,"New Smyrna Beach, Florida","",78,265,,3,,42,Wake Forest,2003
db,Keenan Burton,"Louisville, Kentucky",DuPont Manual,78,180,,3,,43,Kentucky,2003
wr,Jeff Samardzija,"Valparaiso, Indiana",Valparaiso H.S.,78,190,,3,,43,Notre Dame,2003
rb,Justin Valentine,"Columbus, Ohio",Eastmoor,78,205,,3,,43,Minnesota,2003
ol,Andraus Grace,"Fort Meade, Florida","",78,290,,3,,43,Florida State,2003
lb,Tim Cesa,"Marietta, Georgia",Harrison,78,232,,3,,43,Maryland,2003
dt,Eric Ball,"Hamden, Connecticut","",78,290,,3,,43,Syracuse,2003
db,Rickey Wright,"Batesville, Mississippi",South Panola,78,185,,3,,43,Mississippi State,2003
te,Mario Lane,"Montgomery, Alabama",Carver,78,250,,3,,43,Alabama State,2003
ath,Chris Henry,"Stockton, California",Edison,78,210,,3,,,Arizona,2003
de,Eric Thomas,"Lake City, Florida",Columbia,78,235,,3,,43,South Florida,2003
qb,John Ferguson,"Reynoldsburg, Ohio","",78,215,,3,,43,Akron,2003
wr,Joe Cowan,"Bellflower, California",St. John Bosco,78,195,,3,,44,UCLA,2003
db,Jordan Carey,"Olympia, Washington",Capital,78,196,,3,,44,Oregon,2003
lb,Brett Martin,"Corona, California",Centennial,78,220,,3,,44,San Diego State,2003
qb,Cliff Davis,"Eupora, Mississippi","",78,205,,3,,44,Alabama,2003
ol,Zachary Slates,"Massillon, Ohio",Perry High School,78,310,,3,,44,Pittsburgh,2003
db,Renford Parkes,"Titusville, Florida","",78,197,,3,,44,UCF,2003
rb,Tajiddin Morris,"Hightstown, New Jersey",Peddie,65,180,,3,,44,Boston College,2003
ath,Anthony Wheat,"Compton, California",Dominguez Hills,78,200,,3,,,Oregon State,2003
dt,Mansfield Wrotto,"Snellville, Georgia",Brookwood,78,310,,3,,44,Georgia Tech,2003
de,Warren Anderson,"Ventura, California",St. Bonaventure,78,245,,3,,44,Northwestern,2003
ol,Robert Gustavis,"North Torrance, California",North Torrance,78,280,,3,,44,Arizona State,2003
te,Brad Cottam,"Memphis, Tennessee",Evangelical Christian,78,240,,3,,44,Tennessee,2003
db,Mike Jenkins,"Bradenton, Florida",Southeast,78,180,,3,,45,South Florida,2003
lb,Mike Klinkenborg,"Rock Rapids, Iowa",Central Lyon,78,220,,3,,45,Iowa,2003
rb,Danny Ware,"Rockmart, Georgia","",78,205,,3,,45,Georgia,2003
ol,Jeremy Harrell,"Texarkana, Texas",Texas,78,285,,3,,45,Arkansas,2003
te,Dominic Lewis,"Elizabethtown, Kentucky",John Hardin,78,210,,3,,45,Kentucky,2003
db,Eric Mayes,"Humble, Texas","",65,175,,3,,45,Texas A&M,2003
dt,Dave Howell,"Royal Palm Beach, Florida","",78,296,,3,,45,Miami (FL),2003
wr,Jason Husband,"Jackson, Mississippi",Jim Hill,78,200,,3,,45,Mississippi State,2003
ath,Marcus Hollingsworth,"San Diego, California",San Diego,65,195,,3,,,Arizona,2003
lb,Michael Heard,"Lovejoy, Georgia","",78,220,,3,,45,Mississippi State,2003
qb,Zach Richardson,"Marietta, Georgia",Lassiter,78,205,,3,,46,Troy,2003
de,Chadd Evans,"Tulsa, Oklahoma",Booker T. Washington,78,255,,3,,46,Colorado,2003
wr,Bobby Whithorne,"Santa Margarita, California",Catholic,78,180,,3,,46,Washington,2003
rb,Lennox Whitworth,"Milton, Massachusetts",Catholic Memorial,78,218,,3,,46,Boston College,2003
dt,Donnell Livingston,"Sarasota, Florida","",78,290,,3,,46,North Carolina,2003
lb,Ernest Jones,"Henderson, North Carolina",S. Vance,78,210,,3,,46,North Carolina State,2003
ol,Kalani Heppe,"Bealeton, Virginia",Liberty,78,270,,3,,46,North Carolina State,2003
ath,Terrance Parks,"Lufkin, Texas","",78,181,,3,,,Baylor,2003
db,Marcus Clayton,"Tallahassee, Florida",Godby,65,180,,3,,46,Syracuse,2003
db,William Gay,"Tallahassee, Florida",Rickards,78,165,,3,,46,Louisville,2003
lb,Lorenzo Williams,"Midwest City, Oklahoma","",78,235,,3,,46,Missouri,2003
ol,Marcus Cohen,"Clarksdale, Mississippi","",78,308,,3,,46,Mississippi,2003
te,Dan Kause,"Anaheim, California",Servite,78,250,,3,,46,Oregon,2003
ol,Brandon Pilgrim,"Lilburn, Georgia",Parkview,78,275,,3,,47,Clemson,2003
db,Miguel Scott,"Miami, Florida",Killian,78,180,,3,,47,North Carolina State,2003
ath,Kenny Moore,"Matthews, North Carolina",Butler,78,180,,3,,,Wake Forest,2003
rb,Matthew Lawrence,"Bloomfield, Connecticut","",78,190,,3,,47,Connecticut,2003
wr,Greg Bracey,"Milwaukee, Wisconsin",Milwaukee Vincent,78,190,,3,,47,Missouri,2003
db,Ray Lankford,"McKeesport, Pennsylvania",McKeesport Area,78,205,,3,,47,Boston College,2003
de,Anthony McDaniel,"Columbia, South Carolina",WJ Keenan,78,270,,3,,47,Tennessee,2003
dt,Josh Thompson,"Statesboro, Georgia","",78,285,,3,,47,Auburn,2003
lb,Jonathan Goff,"Danvers, Massachusetts",St. John's Prep,78,215,,3,,47,Vanderbilt,2003
lb,Ernest Nance,"Courtland, Alabama","",78,210,,3,,47,Alabama,2003
te,Dezmond Sherrod,"Caledonia, Mississippi","",78,224,,3,,47,Mississippi State,2003
qb,Brady Leaf,"Great Falls, Montana",C. M. Russell,78,205,,3,,47,Oregon,2003
wr,Phillip Jones,"Denton, Texas",Ryan,65,165,,3,,48,Oklahoma State,2003
lb,Clint Session,"Pompano Beach, Florida",Blanche Ely,78,226,,3,,48,Pittsburgh,2003
rb,Tony Hunt,"Alexandria, Virginia",T.C. Williams,78,220,,3,,48,Penn State,2003
ol,Ken Shackleford,"Villa Rica, Georgia","",78,300,,3,,48,Georgia,2003
ath,Syndric Steptoe,"Bryan, Texas","",65,170,,3,,,Arizona,2003
db,Alan Ball,"Detroit, Michigan",DePorres,78,180,,3,,48,Illinois,2003
dt,Sian Cotton,"Akron, Ohio",St. Vincent-St. Mary,78,295,,3,,48,Ohio State,2003
de,Nick Frank,"New Orleans, Louisiana",Holy Cross,78,260,,3,,48,Stanford,2003
ol,Kyle Gunther,"Camarillo, California",Camarillo,78,270,,3,,48,Utah,2003
te,Brian Faires,"Indianapolis, Indiana",Ben Davis,78,222,,3,,48,Indiana,2003
qb,Ben Mauk,"Kenton, Ohio",Kenton,78,180,,3,,48,Wake Forest,2003
te,Nicholas Stefanow,"Wheeling, West Virginia",Wheeling Park,78,215,,3,,49,Duke,2003
ath,Joslin Shaw,"Plant City, Florida",Plant City,65,185,,3,,,Florida State,2003
ol,Aaron Brant,"Cuba City, Wisconsin",Dubuque IA Wahlert,78,295,,3,,49,Iowa State,2003
lb,David Nixon,"College Station, Texas",A&M Consolidated,78,210,,3,,49,Brigham Young,2003
db,Kyle Trew,"Edmonds, Washington",Woodway,78,215,,3,,49,Washington,2003
db,Ron Ellis,"Palm Bay, Florida","",65,180,,3,,49,UCF,2003
lb,Jason Turner,"La Canada, California",St. Francis,78,220,,3,,49,New Mexico,2003
dt,Afa Anoai,"Bethlehem, Pennsylvania",Freedom,78,265,,3,,49,Connecticut,2003
de,Elijah Robinson,"Camden, New Jersey",Wilson,78,250,,3,,49,Tulane,2003
ol,Garrick Clig,"Port Orange, Florida",Spruce Creek,78,298,,3,,49,Maryland,2003
wr,Andrew Weatherly,"Georgetown, Delaware",Sussex Central,78,200,,3,,49,Maryland,2003
dt,Richard Kittrell,"New Haven, Connecticut",Hyde School,78,303,,3,,50,Iowa,2003
wr,Herb Grigsby,"Mayflower, Arkansas","",78,164,,3,,50,Iowa,2003
ol,Marion Dukes,"Pickens, South Carolina","",78,290,,3,,50,Clemson,2003
ath,Amir Pinnix,"Newark, New Jersey",Shabazz,65,190,,3,,,Minnesota,2003
lb,Carlton Rice,"Huntsville, Alabama",J. O. Johnson,78,215,,3,,50,Mississippi State,2003
lb,Grant Izokovic,"Benicia, California",Benicia,78,218,,3,,50,Arizona State,2003
ol,Mike McGlynn,"Austintown, Ohio",Austintown Fitch,78,315,,3,,50,Pittsburgh,2003
db,Charles Clark,"Green Cove Springs, Florida",Clay,78,180,,3,,50,Mississippi,2003
db,Rudy Burgess,"Edwards AFB, California",Desert,65,173,,3,,50,Arizona State,2003
de,Tyler Altman,"Latrobe, Pennsylvania",Greater Latrobe,78,245,,3,,50,Indiana,2003
te,Chris Bassler,"Union Bridge, Maryland",Francis Scott Key,78,245,,3,,50,West Virginia,2003
rb,Brandon Nolen,"Old Bridge, New Jersey","",65,190,,3,,50,Clemson,2003
ath,Champ Davis,"Plano, Texas",West,78,210,,3,,,Iowa,2003
de,Josh Muse,"Denham Springs, Louisiana",Denham Springs,78,280,,3,,51,Louisiana Tech,2003
wr,Jason Ray,"Broken Arrow, Oklahoma","",78,190,,3,,51,Missouri,2003
ol,King Dunlap,"Brentwood, Tennessee",Brentwood Academy,78,275,,3,,51,Auburn,2003
db,Brandon Foster,"Arlington, Texas",Bowie,65,175,,3,,51,Texas,2003
dt,Matt Spanos,"Corona, California","",78,270,,3,,51,USC,2003
rb,Austin Sykes,"Coraopolis, Pennsylvania",Moon Area,78,215,,3,,51,Miami (OH),2003
db,Reggie McCoy,"Washington, District of Columbia",Dematha,78,189,,3,,51,Syracuse,2003
lb,Zach Hall,"Irving, Texas",Irving,78,225,,3,,51,Southern Methodist,2003
ol,Justin Boren,"Grapevine, Texas",Heritage,78,285,,3,,51,Southern Methodist,2003
lb,Randy Dozier,"Orlando, Florida",Olympia,78,190,,3,,51,UCF,2003
te,Josh Powell,"Wyandotte, Michigan",Roosevelt,78,240,,3,,51,Toledo,2003
qb,Paul Smith,"Owasso, Oklahoma","",78,181,,3,,49,Tulsa,2003
ath,Windell Brown,"Duquesne, Pennsylvania",Duquesne,78,185,,3,,,Pittsburgh,2003
lb,Mike Brown,"Palm Beach Gardens, Florida",Palm Beach Gardens,78,210,,3,,52,Virginia Tech,2003
de,Barry Booker,"Amherst, Virginia","",78,255,,3,,52,Virginia Tech,2003
lb,Larry Edwards,"Tampa, Florida",Wharton,78,225,,3,,52,North Carolina,2003
ol,Luke Lathan,"Green Cove Springs, Florida",Clay,78,295,,3,,52,North Carolina State,2003
db,Ernest Mason,"Fort Worth, Texas",Dunbar,78,180,,3,,52,Wisconsin,2003
db,Solomon Smart,"Phoenix, Arizona",Moon Valley,78,185,,3,,52,UNLV,2003
ol,Nicola Dragovic,"Vista, California",Rancho Buena Vista,78,260,,3,,52,UCLA,2003
te,Craig Stevens,"Palos Verde, California",Peninsula School,78,235,,3,,52,California,2003
wr,Corey Williams,"Las Vegas, Nevada",Las Vegas,78,180,,3,,52,Washington,2003
qb,Mike Friess,"Wichita, Kansas",Bishop Carroll,78,215,,3,,50,Oklahoma State,2003
ath,Louis Rankin,"Stockton, California",Lincoln,78,190,,3,,,Washington,2003
dt,Steve Shidell,"Coon Rapids, Minnesota","",78,260,,3,,53,Minnesota,2003
rb,Terry Jackson,"Memphis, Tennessee",Kingsbury,65,185,,3,,53,Middle Tennessee State,2003
db,Eric Thatcher,"Cincinnati, Ohio",Moeller,65,175,,3,,53,Pittsburgh,2003
db,Will Meyers,"Chesterfield, Missouri",Parkway West,78,190,,3,,53,Indiana,2003
lb,Leo Waiters,"Miami, Florida",Northwestern,78,232,,3,,53,Miami (FL),2003
de,Joel Stubblefield,"Anderson, Indiana",Pendleton Heights,78,250,,3,,53,Indiana,2003
ol,Kenyon Buford,"Murfreesboro, Tennessee",Riverdale,78,345,,3,,53,Middle Tennessee State,2003
te,Duane Brown,"Richmond, Virginia",Hermitage,78,250,,3,,53,Virginia Tech,2003
wr,Edwin Gelin,"Hialeah, Florida","",78,190,,3,,53,Mississippi,2003
dt,Michael Hill,"Smiths, Alabama",Smiths Station,78,270,,3,,54,Florida,2003
ath,DeAndre Jackson,"Garland, Texas","",78,180,,3,,,Iowa State,2003
db,Broderick Newton,"Aledo, Texas","",65,165,,3,,54,Texas A&M,2003
lb,Deonte Burnam,"Vienna, Georgia",Dooly County,78,230,,3,,54,Central Michigan,2003
ol,Pedro Sosa,"Union City, New Jersey",Union City,78,266,,3,,54,Rutgers,2003
db,Grant Jones,"Pawnee, Oklahoma","",65,185,,3,,54,Oklahoma State,2003
de,Chris Malamet,"Frederick, Maryland","",78,264,,3,,54,West Virginia,2003
te,Alan Whitney,"Fairhope, Alabama","",78,250,,3,,54,Southern Miss,2003
wr,Sam DeSa,"Danville, California",Monte Vista,65,180,,3,,54,California,2003
rb,Robert Joyce,"Flagstaff, Arizona",Coconino,78,200,,3,,54,Northern Arizona,2003
lb,Anthony Gray,"Dumas, Arkansas",Dumas,78,228,,3,,55,Arkansas,2003
de,Avery Hannibal,"LaGrange, Georgia",Troup County,78,255,,3,,55,Mississippi State,2003
ol,Mike DeLuca,"Chardon, Ohio",Notre Dame Cathedral Latin,78,270,,3,,55,Pittsburgh,2003
lb,Curtis Rice,"Union, South Carolina",Union,78,205,,3,,55,South Carolina,2003
db,Titus Brothers,"Converse, Texas",Judson,65,190,,3,,55,Nebraska,2003
ath,Taylor Schrage,"Aplington, Iowa",Parkersburg,78,190,,3,,,Iowa State,2003
db,Markeys Scott,"Massillon, Ohio",Washington,78,190,,3,,55,Toledo,2003
dt,Keyunta Dawson,"Shreveport, Louisiana",Evangel Christian,78,240,,3,,55,Texas Tech,2003
wr,Antwuan Giddens,"Venice, California",Venice,78,187,,3,,55,Louisville,2003
rb,C.J. Wallace,"Sacramento, California",Grant,78,195,,3,,55,Washington,2003
db,Garren Strong,"Cupertino, California",Homestead,78,190,,3,,56,Oregon,2003
dt,Jonathan Cary,"Palestine, Texas","",78,255,,3,,56,Rice,2003
lb,Marvin Richardson,"East Orange, New Jersey",Bishop Francis,78,210,,3,,56,Virginia,2003
ol,Brandon Nixon,"Pottstown, Pennsylvania","",78,300,,3,,56,Maryland,2003
ol,James Lee,"Belle Glade, Florida",Glades Central,78,270,,3,,56,Georgia,2003
te,Dennis King,"Daytona Beach, Florida",Mainland,78,225,,3,,56,UCF,2003
lb,Corey Sobel,"Hyattsville, Maryland",DeMatha,78,210,,3,,56,Duke,2003
db,Larry Williams,"Highland Springs, Virginia","",78,185,,3,,56,West Virginia,2003
de,Gartrell Cooper,"Arlington, Texas",Lamar,78,220,,3,,56,Missouri,2003
rb,Marcus Rucker,"Magnolia, Arkansas",Magnolia,78,205,,3,,56,Rice,2003
dt,Clint McMillan,"Oviedo, Florida","",78,270,,3,,57,Florida,2003
db,Terrence Wheatley,"Plano, Texas",Plano East,65,175,,3,,57,Colorado,2003
de,Adamm Oliver,"New Port Richey, Florida",Ridgewod,78,235,,3,,57,Georgia Tech,2003
lb,Chris McKillop,"Kiski, Pennsylvania",Area,78,232,,3,,57,Pittsburgh,2003
ath,Cole Seifrig,"Lincoln City, Indiana",Heritage Hills,78,195,,3,,,Purdue,2003
wr,Toney Coleman,"Arlington, Texas",Mansfield,78,190,,3,,57,Kansas State,2003
ol,Phernando Hill,"Marathon, Florida","",78,295,,3,,57,Mississippi State,2003
rb,Ronnie McGill,"Clover, South Carolina","",78,206,,3,,57,North Carolina,2003
ol,Brock Choate,"Williamsport, Pennsylvania",Loyalsock Twp.,78,265,,3,,57,Maryland,2003
te,Thomas Boyce,"Dacula, Georgia","",78,210,,3,,57,Louisville,2003
db,Lionel Harris,"Alvin, Texas","",78,190,,3,,58,Colorado,2003
db,John Kelly,"Garland, Texas",Naaman Forest,65,180,,3,,58,Texas A&M,2003
wr,Todd Blythe,"Indianola, Iowa","",78,200,,3,,58,Iowa State,2003
ol,Tyler Polumbus,"Englewood, Colorado",Cherry Creek,78,240,,3,,58,Colorado,2003
de,Joe Anoai,"Pensacola, Florida",Escambia,78,240,,3,,58,Georgia Tech,2003
ath,Bill Foran,"Highland Park, Texas","",78,200,,3,,,Purdue,2003
ol,Shelton Bynum,"Ellenwood, Georgia",Cedar Grove,78,307,,3,,58,North Carolina,2003
lb,Antoine Owens,"Nashville, Tennessee",Ezell-Harding,78,200,,3,,58,Middle Tennessee State,2003
lb,Kevin Sears,"Russellville, Alabama",Russellville,78,217,,3,,58,Auburn,2003
te,Robert Hough,"Jackson, Mississippi",Provine,78,206,,3,,58,Mississippi,2003
lb,Nick Borseti,"Danvers, Massachusetts",St. John's Prep,78,215,,3,,58,Notre Dame,2003
dt,Marque Fountain,"Fort Bend, Texas",Hightower,78,262,,3,,58,Oklahoma State,2003
lb,Walter Boye-Doe,"Keller, Texas","",78,225,,3,,59,Colorado,2003
db,John Shevlin,"Apple Valley, Minnesota",Eastview,78,195,,3,,59,Minnesota,2003
te,Ben Barkema,"Muscatine, Iowa",Muscatine,78,235,,3,,59,Iowa State,2003
lb,Quintero Frierson,"Coral Gables, Florida",Coral Gables,78,215,,3,,59,Rutgers,2003
dt,John Harrell,"Stephenville, Texas","",78,275,,3,,59,Houston,2003
rb,Milvon James,"Los Angeles, California",Fremont,65,180,,3,,59,UCLA,2003
ath,Taron Henry,"Murfreesboro, Tennessee",Riverdale,78,190,,3,,,Middle Tennessee State,2003
db,Chad Johnson,"Shreveport, Louisiana",Evangel Christian,65,190,,3,,59,Texas Tech,2003
de,Jason Parker,"San Diego, California",Mission Bay,78,225,,3,,59,Arizona,2003
ol,Jason Speredon,"Granger, Utah",Granger,78,275,,3,,59,Brigham Young,2003
ol,Brandon Rodd,"Aiea, Hawaii",Aiea,78,275,,3,,59,Arizona State,2003
wr,Travo Woods,"Longwood, Florida",Lyman,65,170,,3,,59,Wake Forest,2003
rb,Geremy Rodamer,"Morgantown, West Virginia",Morgantown,65,175,,3,,60,Marshall,2003
db,Melvin Bullitt,"Garland, Texas",Naaman Forest,78,176,,3,,60,Texas A&M,2003
de,Danny Zepp,"Louisville, Kentucky",St. Xavier,78,275,,3,,60,Boston College,2003
ol,Kevin Sheridan,"Cleveland, Ohio","St, Ignatius",78,265,,3,,60,Boston College,2003
ath,Taurance Rawls,"Garland, Texas","",65,190,,3,,,Texas Tech,2003
lb,William Snead,"Oakland, California",Skyline,78,215,,3,,60,UCLA,2003
db,Kareem Moore,"Okolona, Mississippi",Okolona HS,78,202,,3,,60,Mississippi,2003
ol,Kirk Barton,"Massillon, Ohio",Perry High School,78,265,,3,,60,Ohio State,2003
wr,Milan Moses,"Waterloo, Iowa",East High School,78,185,,3,,60,Iowa State,2003
lb,Patrick Willis,"Hollow Rock, Tennessee",Bruceton Central,78,220,,3,,60,Mississippi,2003
lb,Brett Warren,"Clifton, Virginia",Centreville,78,210,,3,,61,Virginia Tech,2003
dt,Ricky Abren,"Hopkinsville, Kentucky",Hopkinsville,78,260,,3,,61,Kentucky,2003
wr,Fontel Mines,"Richmond, Virginia",Hermitage,78,210,,3,,61,Virginia,2003
ol,Nick Jones,"Bowdon, Georgia",Bowdon,78,275,,3,,53,Georgia,2003
lb,Jeffrey Williams,"Tallahassee, Florida",Lincoln,78,220,,3,,61,UAB,2003
db,Johnny Edwards,"Fayetteville, Georgia",Starr's Mill,65,180,,3,,61,Wake Forest,2003
ol,Chris Norwell,"Cincinnati, Ohio",Anderson,78,250,,3,,61,Illinois,2003
ol,R.J. Willing,"Honolulu, Hawaii",Kamehameha,78,305,,3,,54,Brigham Young,2003
ol,Jeff Sundsmo,"St. Paul, Minnesota",Highland Park,78,275,,3,,62,Minnesota,2003
dt,Carlton Powell,"Chesapeake, Virginia",Great Bridge,78,290,,3,,62,Virginia Tech,2003
db,Davonzo Tate,"Austintown, Ohio",Youngstown Austintown-Fitch,65,175,,3,,62,West Virginia,2003
lb,Paul Williams,"Tyler, Texas",Tyler Lee,78,221,,3,,62,Texas Tech,2003
