position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
ath,James Farrow,"Minnetonka, Minnesota",Minnetonka,78,178,,3,,40,Virginia Tech,2011
db,Kendrick Market,"Batesville, Mississippi",South Panola,65,185,,3,,40,Mississippi State,2011
db,Valdez Showers,"Madison Heights, Michigan",Madison,65,181,,3,,40,Florida,2011
ol,Shayvion Hatten,"Daingerfield, Texas",Daingerfield,78,265,,3,,40,Texas A&M,2011
ol,Matt Kiefer,"Alpharetta, Georgia",Chattahoochee,0,283,,3,,40,Pennsylvania,2011
wr,Miles Onyegbule,"Arlington, Texas",Arlington,78,206,,3,,41,Texas,2011
db,Lyndell Johnson,"Plano, Texas",Plano East,78,195,,3,,41,Oklahoma State,2011
de,Jimmy Bean,"Denton, Texas",Guyer,78,218,,3,,41,Oklahoma State,2011
ol,Zach DeBell,"Tarpon Springs, Florida",Tarpon Springs,78,265,,3,,41,Georgia,2011
dt,Quinton Pompey,"Bradenton, Florida",Manatee,78,275,,3,,41,Iowa State,2011
lb,Cameron Lynch,"Snellville, Georgia",Brookwood,65,220,,3,,41,Syracuse,2011
rb,Jay Ajayi,"Frisco, Texas",Liberty,65,175,,3,,41,Boise State,2011
ath,Jalen Jefferson,"Ventura, California",St. Bonaventure,0,200,,3,,41,California,2011
lb,D.J. Hill,"Covington, Georgia",Newton,78,215,,3,,41,Virginia,2011
db,Josh Atkinson,"Livermore, California",Granada,0,180,,3,,41,Notre Dame,2011
ol,Brady Foltz,"Rose Hill, Kansas",Rose Hill,78,290,,3,,41,TCU,2011
dt,Lonnie Gosha,"Lake Butler, Florida",Union County,78,270,,3,,42,Arkansas,2011
ol,Xzavier Ward,"Moultrie, Georgia",Colquitt County,78,270,,3,,42,Georgia,2011
ol,Tommy Brown,"Akron, Ohio",Firestone Senior,78,310,,3,,42,Ohio State,2011
lb,Anthony Harrell,"Tampa, Florida",Jesuit,78,227,,3,,42,Georgia Tech,2011
de,Jordan Williams,"Gainesville, Florida",Gainesville,78,240,,3,,42,Tennessee,2011
lb,Tyler Gray,"Templeton, California",Templeton,78,215,,3,,42,Hawaii,2011
ath,Elijhaa Penny,"Norwalk, California",Norwalk,78,240,,3,,42,UNLV,2011
rb,Gus Johnson,"Gilmer, Texas",Gilmer,65,205,,3,,42,Stephen F. Austin,2011
wr,Jonathon Lee,"Allen, Texas",Allen,0,191,,3,,42,Baylor,2011
db,Demetrius Jackson,"Baldwin Park, California",Baldwin Park,65,185,,3,,42,Portland State,2011
db,Arjen Colquhoun,"Windsor, Ontario",WF Herman,78,180,,3,,42,Michigan State,2011
rb,Jermichael Selders,"Houston, Texas",Cy-Creek,0,177,,3,,43,Baylor,2011
lb,Arrington Jenkins,"Miami, Florida",Coral Park,78,215,,3,,43,Florida State,2011
ol,Thomas O'Reilly,"Marietta, Georgia",Pope,78,313,,3,,43,Auburn,2011
ol,Jay Whitmire,"Alexandria, Virginia",T C Williams,78,283,,3,,43,Virginia,2011
de,Desmond Floyd,"Union, South Carolina",Union,78,230,,3,,43,Wake Forest,2011
db,Devonta Burns,"Arlington, Texas",Martin,65,185,,3,,43,Texas A&M,2011
ath,Ryan Byrd,"Greensburg, Louisiana",St. Helena,78,180,,3,,43,Memphis,2011
db,Thomas Finnie,"Miami, Florida",Miami Central,65,170,,3,,43,Miami (FL),2011
dt,Trevor Valdez,"Copperas Cove, Texas",Copperas Cove,78,268,,3,,43,Baylor,2011
wr,Charles Gaines Jr.,"Miami, Florida",Miami Central,65,181,,3,,43,Louisville,2011
lb,Demarius Rancifer,"Pensacola, Florida",Catholic,78,210,,3,,44,Kentucky,2011
db,Kameron Jackson,"Long Beach, California",Poly,65,158,,3,,44,California,2011
wr,Josh Stewart,"Denton, Texas",Guyer,65,163,,3,,44,Oklahoma State,2011
ol,Watts Dantzler,"Dalton, Georgia",Dalton,0,315,,3,,44,Georgia,2011
ol,Marquis Lucas,"Miami, Florida",Miami Central,78,310,,3,,44,West Virginia,2011
db,Mike Caputo,"Imperial, Pennsylvania",West Allegheny,78,195,,3,,44,Wisconsin,2011
lb,Nick Lifka,"Naperville, Illinois",Naperville North,0,235,,3,,44,Boston College,2011
rb,Dreamius Smith,"Wichita, Kansas",Wichita Heights,78,205,,3,,44,Kansas,2011
de,Deonte Gibson,"Lakewood, Ohio",St. Edward,78,225,,3,,44,Northwestern,2011
ath,Domonique Petties,"Duncan, Oklahoma",Duncan,78,210,,3,,44,Arizona,2011
dt,Demetris Anderson,"Fort Pierce, Florida",Westwood,78,285,,3,,44,UCF,2011
de,Tevin Westbrook,"Coconut Creek, Florida",North Broward,78,260,,3,,45,Florida,2011
ol,Darrian Miller,"Lexington, Kentucky",Bryan Station,78,275,,3,,45,Kentucky,2011
ol,Marcus Danenhauer,"Bentonville, Arkansas",Bentonville,78,315,,3,,45,Arkansas,2011
dt,James Maiden,"Woodville, Mississippi",Wilkinson County,78,280,,3,,45,Mississippi State,2011
rb,Malcolm Agnew,"Saint Louis, Missouri",DeSmet,0,180,,3,,45,Oregon State,2011
ath,Joshua Grady,"Seffner, Florida",Armwood,78,192,,3,,45,Vanderbilt,2011
db,Ryan Henderson,"Moreno Valley, California",Rancho Verde,65,165,,3,,45,USC,2011
wr,David Porter III,"DeSoto, Texas",DeSoto,78,185,,3,,45,TCU,2011
lb,Shaquille Perry,"Walnut, Mississippi",Walnut,78,212,,3,,45,Mississippi State,2011
lb,Nick Rossi,"Taylor, Pennsylvania",Riverside,78,229,,3,,45,Akron,2011
db,Jaylon Finner,"Missouri City, Texas",Elkins,0,187,,3,,45,Rice,2011
ath,J.R. Tavai,"Redondo Beach, California",Mira Costa,78,260,,3,,46,USC,2011
wr,Nigel King,"Oak Ridge, North Carolina",Oak Ridge Military Academy,78,199,,3,,46,Maryland,2011
dt,Matthew Ramondo,"Las Cruces, New Mexico",Mayfield,78,280,,3,,46,Michigan State,2011
lb,Shaquille Petteway,"Steubenville, Ohio",Steubenville,78,185,,3,,46,West Virginia,2011
ol,Alan Posey,"Athens, Georgia",Clarke Central,78,305,,3,,46,Tennessee,2011
db,Ronnie Martin,"Spartanburg, South Carolina",Spartanburg,65,175,,3,,46,South Carolina,2011
de,Giovani Francois,"Upper Marlboro, Maryland",Wise,78,230,,3,,46,Florida International,2011
db,Chelarvez Brown,"Winona, Mississippi",Winona,78,188,,3,,46,Mississippi,2011
rb,Will Gregory,"Compton, California",Dominguez,78,179,,3,,46,Hawaii,2011
dt,Al Page,"Bronx, New York",Christopher Columbus,78,290,,3,,47,Rutgers,2011
wr,Curt Evans,"Hollywood, Florida",Chaminade Madonna,78,173,,3,,47,Boston College,2011
rb,Willie Davis,"Stone Mountain, Georgia",Stephenson,65,190,,3,,47,South Florida,2011
db,Lamarcus Brutus,"Port St Lucie, Florida",Treasure Coast,78,185,,3,,47,Florida State,2011
lb,Mason Harris,"Rossville, Georgia",Ridgeland,78,210,,3,,47,South Carolina,2011
ol,Donavon Clark,"Cincinnati, Ohio",Finneytown,78,292,,3,,47,Michigan State,2011
de,Riley McMinn,"Rochester, Illinois",Rochester,78,220,,3,,47,Iowa,2011
lb,Chris Landrum,"Sweet Water, Alabama",Sweet Water,78,215,,3,,48,Auburn,2011
wr,Quinta Funderburk,"Chesapeake, Virginia",Oscar Smith,0,204,,3,,48,Arkansas,2011
db,Cortland Browning,"Tyler, Texas",Tyler Lee,78,198,,3,,48,Missouri,2011
de,J.B. Salem,"Newport Beach, California",Newport Harbor,0,254,,3,,48,Stanford,2011
db,Ra'Chard Pippens,"McDonough, Georgia",Ola,78,174,,3,,48,Stanford,2011
rb,Josh Robinson,"Franklinton, Louisiana",Franklinton,65,198,,3,,49,Mississippi State,2011
ol,Jacob Fisher,"Traverse City, Michigan",West,78,270,,3,,49,Oregon,2011
de,Roderick Byers,"Rock Hill, South Carolina",Northwestern,78,262,,3,,49,Clemson,2011
wr,Cody Latimer,"Dayton, Ohio",Jefferson,78,210,,3,,49,Indiana,2011
db,Steven Montgomery,"Miramar, Florida",Miramar,65,184,,3,,49,Minnesota,2011
lb,Edward Muldrow,"Snellville, Georgia",South Gwinnett,78,190,,3,,49,South Carolina,2011
db,Rodney O'Neal,"Dublin, Georgia",West Laurens,65,170,,3,,49,Middle Tennessee State,2011
dt,Kesni Tausinga,"South Jordan, Utah",Bingham,78,265,,3,,49,Brigham Young,2011
dt,Deon Green,"Orlando, Florida",Olympia,0,270,,3,,50,South Carolina,2011
ol,Nila Kasitati,"Euless, Texas",Trinity,78,280,,3,,50,Oklahoma,2011
lb,Matthew Lyons,"Los Angeles, California",Dorsey,0,178,,3,,50,Washington,2011
db,Jared Boyd,"Stone Mountain, Georgia",Stephenson,65,165,,3,,50,Duke,2011
de,Chris Rock,"Columbus, Ohio",DeSales,78,250,,3,,50,Michigan,2011
wr,Cameron White,"DeSoto, Texas",DeSoto,78,185,,3,,50,TCU,2011
db,Kendrick Van Ackeren,"Bellevue, Washington",Bellevue,78,189,,3,,50,Hawaii,2011
rb,Sam Atoe,"Santa Rosa, California",Maria Carrillo,0,206,,3,,50,San Diego State,2011
de,Stephan Nembot,"Van Nuys, California",Montclair Prep,78,270,,3,,51,Colorado,2011
wr,Evan Spencer,"Vernon Hills, Illinois",Vernon Hills,78,185,,3,,51,Ohio State,2011
ol,Marc Mustoe,"Arvada, Colorado",Arvada West,78,273,,3,,51,Colorado,2011
db,Chris Tavarez,"Atlanta, Georgia",Westlake,65,200,,3,,51,Duke,2011
dt,Terry Bell,"Lakeland, Florida",Tenoroc,78,270,,3,,51,Florida State,2011
db,Kolby Griffin,"Houston, Texas",St. Pius X,0,176,,3,,51,TCU,2011
lb,Edsel Caprice,"Cape Coral, Florida",Cape Coral,78,200,,3,,51,South Florida,2011
rb,Vernard Roberts,"Washington, District of Columbia",Dunbar,0,174,,3,,51,West Virginia,2011
dt,Brandon Tuliaupupu,"Claremont, California",Claremont,78,275,,3,,52,UCLA,2011
wr,Maurice Harris,"Greensboro, North Carolina",Northern Guilford,0,194,,3,,52,California,2011
ol,Daniel Nielson,"Hurricane, Utah",Hurricane,78,278,,3,,52,Utah,2011
db,Deshazor Everett,"Deridder, Louisiana",Deridder,0,174,,3,,52,Texas A&M,2011
db,Corey Tindal,"Lauderdale Lakes, Florida",Boyd Anderson,65,174,,3,,52,Florida International,2011
de,Brad Carrico,"Dublin, Ohio",Coffman,78,270,,3,,52,Notre Dame,2011
wr,Shamier Jeffery,"St. Matthews, South Carolina",Calhoun County,78,195,,3,,53,South Carolina,2011
de,Jarquez Samuel,"Valdosta, Georgia",Valdosta,78,240,,3,,53,Marshall,2011
ol,Taylor Chappell,"Canadian, Texas",Canadian,78,270,,3,,53,Missouri,2011
db,Zeph Grimes,"Bamberg, South Carolina",Bamberg-Ehrhardt,65,202,,3,,53,Illinois,2011
db,Jarrell Williams,"Oak Lawn, Illinois",Richards,65,165,,3,,53,Northwestern,2011
rb,Robert Standard,"St. Louis, Missouri",Chaminade,0,173,,3,,53,Iowa State,2011
dt,Samuel Harvill,"Springdale, Arkansas",Shiloh Christian,0,255,,3,,53,Kansas State,2011
wr,K.J. Brent,"Waxhaw, North Carolina",Marvin Ridge,0,180,,3,,54,South Carolina,2011
rb,Josh Clemons,"Fayetteville, Georgia",Whitewater,65,202,,3,,54,Kentucky,2011
ol,Devin Davis,"Nacogdoches, Texas",Nacogdoches,78,250,,3,,54,Oklahoma State,2011
lb,Max Pirman,"Orrville, Ohio",Orrville,78,218,,3,,54,Nebraska,2011
de,Sam Kamp,"Mesa, Arizona",Mountain View,0,237,,3,,54,Oregon,2011
db,Ronnie Harris,"Atlanta, Georgia",Westlake,65,175,,3,,54,Stanford,2011
ol,Cody Preble,"Lake Worth, Florida",Park Vista,78,280,,3,,55,Wake Forest,2011
dt,Jonathan Battle,"Americus, Georgia",Americus Sumter,78,280,,3,,55,Georgia Southern,2011
db,Jacquese Kirk,"Jasper, Alabama",Walker,65,160,,3,,55,Vanderbilt,2011
rb,Tra Carson,"Texarkana, Texas",Liberty-Eylau,78,218,,3,,55,Oregon,2011
wr,Johnny Haynes,"Irving, Texas",Irving Macarthur School,65,180,,3,,55,Oklahoma State,2011
lb,Aarin Smith,"Fresno, California",Bullard,78,185,,3,,55,North Dakota,2011
ol,Zach West,"Lexington, Kentucky",Lexington Christian Academy,78,305,,3,,56,Kentucky,2011
wr,Collins Moore,"Madison, Alabama",Bob Jones,78,185,,3,,56,Mississippi,2011
lb,Troy Gray,"Kennesaw, Georgia",North Cobb,78,220,,3,,56,UCF,2011
dt,Trevarris Saulsberry,"Gainesville, Florida",Gainesville,0,252,,3,,56,Tennessee,2011
de,Connor Cree,"Sammamish, Washington",Skyline,78,225,,3,,56,Washington,2011
db,Daren Kitchen,"Houma, Louisiana",Vandebilt Catholic,78,172,,3,,56,Southern Methodist,2011
db,Jordan Morgan,"Lakeside, Arizona",Blue Ridge,0,193,,3,,56,California,2011
de,Ian Seau,"Carlsbad, California",La Costa Canyon,78,240,,3,,57,Kansas State,2011
lb,Keith Lewis,"Tampa, Florida",Freedom,78,216,,3,,57,Mississippi,2011
db,Bruce Dukes,"Tyrone, Georgia",Sandy Creek,65,170,,3,,57,UCF,2011
ol,Tommy Jordan,"Ridgefield, Connecticut",Ridgefield,78,280,,3,,57,Florida,2011
db,Geraldo Orta,"Valdosta, Georgia",Lowndes,78,180,,3,,57,Tennessee,2011
dt,Gerrand Johnson,"Rayville, Louisiana",Rayville,78,270,,3,,57,Missouri,2011
wr,Devin Smith,"Massillon, Ohio",Washington,78,175,,3,,58,Ohio State,2011
lb,Ben Heeney,"Hutchinson, Kansas",Hutchinson,78,195,,3,,58,Kansas,2011
ol,Jonah Austin,"New Orleans, Louisiana",St. Augustine,78,305,,3,,58,LSU,2011
db,Larry Franklin,"Vero Beach, Florida",Vero Beach,78,200,,3,,58,Vanderbilt,2011
dt,Jamon Brown,"Louisville, Kentucky",Fern Creek,78,305,,3,,58,Louisville,2011
db,Alex Carr,"Cedar Rapids, Iowa",Washington,0,162,,3,,58,Northern Iowa,2011
de,Drew Goodger,"Shawnee Mission, Kansas",Shawnee Mission Northwest,78,234,,3,,58,Minnesota,2011
db,Ashely Lowery,"Cleveland, Georgia",White County,78,190,,3,,59,Kentucky,2011
db,Eric Dixon,"Mobile, Alabama",Vigor,65,175,,3,,59,Kentucky,2011
dt,Ashaad Mabry,"San Antonio, Texas",Macarthur,78,295,,3,,59,Oklahoma State,2011
lb,Jefferson Ashiru,"Powder Springs, Georgia",Mceachern,78,215,,3,,59,Connecticut,2011
de,Beau Blackshear,"Waco, Texas",Midway,78,260,,3,,59,Baylor,2011
ol,Chase Hounshell,"Kirtland, Ohio",Lake Catholic,0,242,,3,,59,Notre Dame,2011
wr,Patrick Onwuasor,"Inglewood, California",Inglewood,78,190,,3,,59,Arizona,2011
dt,Tre Jackson,"Jesup, Georgia",Wayne County,78,290,,3,,60,Florida State,2011
db,Ronald Martin,"White Castle, Louisiana",White Castle,78,190,,3,,60,LSU,2011
db,Joseph Bryant,"Bryan, Texas",Bryan,78,195,,3,,60,Utah,2011
lb,Rahim Cassell,"Lakewood, California",Lakewood,78,215,,3,,60,Oregon,2011
de,Roy Robertson,"Grand Prairie, Texas",South Grand Prairie,78,240,,3,,60,UTEP,2011
wr,Nate Fakahafua,"Salt Lake City, Utah",Highland,78,195,,3,,60,Utah,2011
ol,Ryan Mack,"Memphis, Tennessee",Wooddale,78,310,,3,,60,Louisville,2011
ath,Jordan Richards,"Folsom, California",Folsom,65,185,,3,,60,Stanford,2011
lb,Cedrick Cooper,"Lithonia, Georgia",Lithonia,78,205,,3,,61,South Carolina,2011
db,Johnathan Aiken,"Hollywood, Florida",Chaminade Madonna,65,185,,3,,61,Rutgers,2011
wr,Daniel Adams,"Hyattsville, Maryland",Northwestern Senior,78,200,,3,,61,New Mexico,2011
ol,Quincy McKinney,"Columbus, Georgia",Carver,78,295,,3,,61,South Carolina,2011
lb,Nick Menocal,"Miami, Florida",Belen Jesuit Prep,78,235,,3,,62,Georgia Tech,2011
wr,Shane Wynn,"Cleveland, Ohio",Glenville Academic Campus,0,147,,3,,62,Indiana,2011
db,Makinton Dorleant,"Naples, Florida",Lely,65,170,,3,,62,Maryland,2011
ol,Shane Mertz,"Hazlet, New Jersey",Raritan,78,280,,3,,62,Northwestern,2011
ath,Elijah Maxey,"Jacksonville, Florida",Raines,78,198,,3,,62,Florida International,2011
ol,Marcus Hutchins,"DeSoto, Texas",DeSoto,78,254,,3,,63,Texas,2011
wr,Andre Sims Jr.,"Snellville, Georgia",Brookwood,65,170,,3,,63,Michigan State,2011
ath,Sam Boyd,"Corona, California",Eleanor Roosevelt,78,235,,3,,63,San Jose State,2011
db,Micah Eugene,"Lafayette, Louisiana",Acadiana,65,190,,3,,63,LSU,2011
lb,Anthony Lewis,"Salt Lake City, Utah",Cottonwood Senior,0,203,,3,,63,Navy,2011
wr,Keante Minor,"East St. Louis, Illinois",East St. Louis,0,194,,3,,64,Arkansas,2011
db,Bennett Okotcha,"Coppell, Texas",Coppell,78,175,,3,,64,Oklahoma,2011
lb,Devaunte Sigler,"Mobile, Alabama",B. C. Rain,78,250,,3,,64,Auburn,2011
ol,Justin Murray,"Cincinnati, Ohio",Sycamore,78,250,,3,,64,Cincinnati,2011
ath,Daniel Spencer,"Grandview, Texas",Grandview,65,185,,3,,64,Houston,2011
ol,Bryan Peters,"La Mirada, California",La Mirada,78,305,,3,,65,Kansas,2011
wr,Chris Gallon,"Orlando, Florida",Dr. Phillips,78,205,,3,,65,Bowling Green,2011
ath,Lavonte Barnett,"Lancaster, California",Paraclete,78,215,,3,,65,Oregon State,2011
lb,Mike Moore,"Dallas, Texas",Skyline,78,213,,3,,65,Kansas State,2011
lb,Aaron Wallace Jr.,"San Diego, California",Rancho Bernardo,78,215,,3,,66,UCLA,2011
ol,Nick Martin,"Indianapolis, Indiana",Bishop Chatard,78,260,,3,,66,Notre Dame,2011
ol,Jake Goins,"Midlothian, Virginia",Manchester,78,288,,3,,67,Virginia Tech,2011
lb,Eddie Johnson,"Atlanta, Georgia",North Atlanta,78,218,,3,,67,Miami (FL),2011
wr,Juwan Caesar,"Miami, Florida",Coral Park,78,210,,3,,67,Michigan State,2011
wr,Sanford Seay,"Leesburg, Georgia",Lee County,78,198,,3,,68,Georgia,2011
ath,David Richards,"Palmdale, California",Palmdale,78,195,,3,,49,Arizona,2011
ol,Derrick Thorpe,"Neptune Beach, Florida",Fletcher,78,250,,3,,68,Florida International,2011
ol,Jack Konopka,"Palatine, Illinois",Fremd,0,262,,3,,69,Northwestern,2011
wr,Christian Jones,"Spring, Texas",Westfield,0,199,,3,,69,Northwestern,2011
lb,Antonio Marsh,"Prichard, Alabama",Blount,78,198,,3,,69,Grambling State,2011
ol,Cody Whitehair,"Abilene, Kansas",Abilene,78,300,,3,,70,Kansas State,2011
wr,Roger Williamson,"Dayton, Ohio",Dunbar,78,180,,3,,70,Michigan State,2011
lb,Jake Love,"Tonkawa, Oklahoma",Tonkawa,78,195,,3,,70,Kansas,2011
ol,Austin Beck,"Nowata, Oklahoma",Nowata,78,285,,3,,71,Arkansas,2011
wr,Sammie Coates,"Leroy, Alabama",Leroy,78,170,,3,,71,Auburn,2011
ath,David Bush,"Tyler, Texas",John Tyler,65,165,,3,,50,TCU,2011
wr,Devin Fosselman,"Woodville, Mississippi",Wilkinson County,0,182,,3,,72,Mississippi State,2011
ol,David Simon,"Bay Minette, Alabama",Baldwin County,78,284,,3,,72,South Florida,2011
lb,Peter Westerhaus,"Chanhassen, Minnesota",Holy Family Catholic,0,205,,3,,72,Minnesota,2011
wr,Joseph Morrow,"Ocean Springs, Mississippi",Ocean Springs,78,200,,3,,73,Mississippi State,2011
ol,Jamal Prater,"Etiwanda, California",Etiwanda,78,290,,3,,73,Oregon,2011
lb,Darryl Monroe,"Orlando, Florida",Dr. Phillips,78,215,,3,,73,Washington State,2011
ol,Garrett Gladd,"Sallisaw, Oklahoma",Sallisaw,78,280,,3,,74,Tulsa,2011
lb,Derrick Mathews,"Galena Park, Texas",North Shore,0,190,,3,,74,Houston,2011
ath,Ronnie Daniels,"Albuquerque, New Mexico",La Cueva,0,195,,3,,51,Texas Tech,2011
wr,Travis Still,"Spanish Fork, Utah",Spanish Fork,0,189,,3,,75,Utah,2011
ol,Faitele Faafoi,"Tustin, California",Tustin,78,300,,3,,75,Arizona,2011
wr,Shaquille Washington,"Maple Heights, Ohio",Maple Heights,0,147,,3,,76,Cincinnati,2011
ol,Derek Farniok,"Sioux Falls, South Dakota",Washington,0,319,,3,,76,Oklahoma,2011
wr,DeVante Parker,"Louisville, Kentucky",Ballard,78,180,,3,,77,Louisville,2011
ath,Airyn Willis,"High Point, North Carolina",Southwest Guilford,78,175,,3,,54,Wake Forest,2011
ol,Dexter Charles,"Stanwood, Washington",Stanwood,78,290,,3,,77,Washington,2011
wr,Taveze Calhoun,"Morton, Mississippi",Morton,78,180,,3,,78,Mississippi State,2011
ath,Ezekiel Bishop,"Denver, Colorado",Denver East,65,182,,3,,55,Arizona State,2011
wr,Andre Davis,"Tampa, Florida",Jefferson,78,180,,3,,79,South Florida,2011
ath,Tino Thomas,"Memphis, Tennessee",Melrose,78,190,,3,,56,Tennessee,2011
ol,Carter Wall,"Richmond, Texas",Travis,0,263,,3,,79,TCU,2011
wr,A.J. Jordan,"Trotwood, Ohio",Trotwood-Madison,78,165,,3,,80,Wisconsin,2011
ol,Taylor Gadbois,"Dallas, Georgia",East Paulding,78,295,,3,,80,Miami (FL),2011
wr,Alex Chisum,"Tyrone, Georgia",Sandy Creek,78,185,,3,,81,Cincinnati,2011
wr,JaCorey Shepherd,"Mesquite, Texas",Horn,65,170,,3,,82,Kansas,2011
ath,Tyler Ervin,"Colton, California",Colton,0,167,,3,,59,San Jose State,2011
wr,Jesse York,"Lauderdale Lakes, Florida",Boyd Anderson,78,180,,3,,83,Western Michigan,2011
wr,Daryl Collins,"Gadsden, Alabama",Gadsden City,78,190,,3,,84,Kentucky,2011
ath,Matt LaCosse,"Naperville, Illinois",Naperville North,78,220,,3,,61,Illinois,2011
wr,Marcus Leak,"Monroe, North Carolina",Parkwood,78,195,,3,,85,Maryland,2011
ath,Joel Willis,"Garden Grove, California",Pacifica,65,180,,3,,53,California,2011
wr,Hakeem Flowers,"Greenville, South Carolina",Wade Hampton,0,173,,3,,87,North Carolina State,2011
wr,Keyarris Garrett,"Daingerfield, Texas",Daingerfield,78,185,,3,,88,Tulsa,2011
wr,Marcus Grant,"Groton, Massachusetts",Lawrence Academy,78,190,,3,,90,Iowa,2011
wr,Quenton Bundrage,"Bradenton, Florida",Manatee,78,180,,3,,91,Iowa State,2011
wr,Alonzo Lewis,"St. James, Louisiana",St. James,78,192,,3,,92,LSU,2011
wr,Chris Moore,"Tampa, Florida",Jefferson,78,170,,3,,94,Cincinnati,2011
wr,Davonte Allen,"Belle Glade, Florida",Glades Central,78,180,,3,,95,Marshall,2011
wr,Antonio Cannon,"Central, South Carolina",D. W. Daniel,78,175,,3,,96,East Carolina,2011
wr,Lovett Gibson,"Cedar Hill, Texas",Cedar Hill,78,185,,3,,97,Rice,2011
wr,B.J. Kelley,"Fresno, California",Central East,78,175,,3,,98,Oregon,2011
wr,Jakeem Grant,"Mesquite, Texas",Horn,65,157,,3,,99,Texas Tech,2011
wr,Ronnell Sims,"Abilene, Texas",Abilene,65,165,,3,,100,Southern Methodist,2011
qb,Dak Prescott,"Haughton, Louisiana",Haughton,78,220,,3,,,Mississippi State,2011
lb,B.J. Goodson,"Lamar, South Carolina",Lamar,78,225,,3,,,Clemson,2011
wr,Josh Doctson,"Mansfield, Texas",Legacy,78,175,,3,,,Wyoming,2011
qb,Matt Johnson,"Harrisburg, Pennsylvania",Bishop McDevitt,0,194,,3,,,Bowling Green,2011
db,Darian Thompson,"Lancaster, California",Paraclete,78,180,,3,,,Boise State,2011
db,Jason Verrett,"Santa Rosa, California",Santa Rosa J.C.,65,180,,3,,,TCU,2011
ath,Mike Evans,"Galveston, Texas",Ball,78,180,,3,,,Texas A&M,2011
dt,Gerald Dixon Jr.,"Rock Hill, South Carolina",Northwestern,78,280,,3,,,South Carolina,2011
ol,Will Sport,"Pace, Florida",Pace,78,275,,3,,,South Carolina,2011
rb,Brandon Wilds,"Blythewood, South Carolina",Blythewood,0,217,,3,,,South Carolina,2011
ol,Nathan Falo,"Sacramento, California",Inderkum,0,294,,3,,,San Jose State,2011
de,Preston Smith,"Stone Mountain, Georgia",Stephenson,78,230,,3,,,Mississippi State,2011
db,Bobby McCain,"Oxford, Alabama",Oxford,65,177,,3,,,Memphis,2011
ol,John Miller,"Miami, Florida",Miami Central,78,295,,3,,,Louisville,2011
de,Lorenzo Mauldin,"Atlanta, Georgia",Maynard Jackson,78,240,,3,,,Louisville,2011
te,Alvin Dupree,"Irwinton, Georgia",Wilkinson County,78,220,,3,,,Kentucky,2011
ol,Kaleb Broome,"Milledgeville, Georgia",Georgia Military College,78,315,,3,,,South Carolina,2011
qb,Conner Preston,"Gardena, California",Junipero Serra,78,200,,3,,,Southern Methodist,2011
de,Lake Koa-Ka'ai,"Honolulu, Hawaii",Kamehameha School,78,235,,3,,,Oregon,2011
lb,Justin Garrett,"Tucker, Georgia",Tucker,78,185,,3,,,Auburn,2011
wr,Devon Cajuste,"Flushing, New York",Holy Cross,78,220,,3,,,Stanford,2011
de,Djwany Mera,"Chatham, Virginia",Hargrave Military Academy,78,225,,4,,,Rutgers,2011
dt,Daryl Stephenson,"Parlin, New Jersey",Sayreville War Memorial,78,270,,3,,,Rutgers,2011
dt,Kenneth Kirksey,"Fork Union, Virginia",Fork Union Military Academy,78,290,,3,,,Rutgers,2011
ol,Kaleb Johnson,"Jacksonville, Florida",Ed White,78,280,,3,,,Rutgers,2011
qb,Mike Bimonte,"Manalapan, New Jersey",Manalapan,78,205,,3,,,Rutgers,2011
ath,Jaleel Awini,"Aurora, Colorado",Rangeview,78,190,,3,,,Air Force,2011
dt,Sheldon Richardson,"Visalia, California",College of the Sequoias,78,290,,4,,,Missouri,2011
wr,Cameron Dickerson,"Oradell, New Jersey",Bergen Catholic,78,195,,3,,,Northwestern,2011
qb,Terrell Hunt,"Middle Village, New York",Christ The King,78,186,,3,,,Syracuse,2011
wr,Allen Robinson,"Orchard Lake, Michigan",St. Mary's,78,190,,3,,,Penn State,2011
dt,Shawn Underwood,"Fuquay-Varina, North Carolina",Fuquay Varina,78,315,,3,,,North Carolina,2011
wr,Nile Daniel,"Griffin, Georgia",Griffin,78,185,,3,,,Kentucky,2011
dt,Shaq Love,"Harriman, Tennessee",Harriman,78,280,,3,,,Kentucky,2011
db,Cortez Johnson,"New Orleans, Louisiana",O. Perry Walker,78,190,,3,,,Arizona,2011
dt,Rod Davis,"Fort Scott, Kansas",Fort Scott C.C.,78,300,,3,,,New Mexico,2011
lb,Robert Atiga,"Ephraim, Utah",Snow College,78,240,,3,,,Arkansas,2011
ol,Chris Stringer,"Glendora, California",Citrus C.C.,78,305,,3,,,Arkansas,2011
rb,Reggie Bullock,"Yuma, Arizona",Arizona Western C.C.,65,180,,3,,,East Carolina,2011
db,Aaron Garbutt,"Fullerton, California",Fullerton C.C.,78,215,,3,,,Mississippi,2011
dt,Uriah Grant,"Fullerton, California",Fullerton C.C.,78,280,,3,,,Mississippi,2011
wr,Shane Mikesky,"Zionsville, Indiana",Zionsville,78,190,,3,,,Purdue,2011
qb,Brian Athey,"Eden Prairie, Minnesota",Eden Prairie,78,215,,3,,,West Virginia,2011
db,Darius Guillory,"Temecula, California",Chaparral,65,180,,3,,,San Diego State,2011
db,Jared Brackens,"Mesquite, Texas",North Mesquite,78,198,,3,,,Iowa State,2011
