position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
db,Parrish Cobb,"Waco, Texas",La Vega,65,175,,3,,26,Oklahoma,2016
de,Micheal Boykin,"Carrollton, Georgia",Carrollton,78,248,,3,,26,Louisville,2016
dt,Sulaiman Kamara,"Richmond, Virginia",Hermitage,78,290,,3,,26,Wake Forest,2016
lb,Kenneth Ruff,"Fort Lauderdale, Florida",Dillard,78,236,,3,,26,Virginia,2016
lb,Alton Robinson,"Converse, Texas",Judson,78,220,,3,,26,Texas A&M,2016
ol,Devery Hamilton,"Baltimore, Maryland",Gilman School,78,270,,4,,26,Michigan,2016
te,Mason Vinyard,"La Mesa, California",Helix,78,200,,3,,26,Washington State,2016
ath,Demetric Felton,"Temecula, California",Great Oak,65,170,,3,,26,UCLA,2016
qb,Tyler Huntley,"Hallandale Beach, Florida",Hallandale,78,177,,3,,26,Utah,2016
dt,Ben Frazier,"Buford, Georgia",Buford,78,320,,3,,27,North Carolina State,2016
db,Chacho Ulloa,"Corona, California",Centennial,78,191,,3,,27,Stanford,2016
qb,Stephen Calvert,"Miami Gardens, Florida",Carol City,78,171,,3,,27,Liberty,2016
db,Julian Love,"LaGrange Park, Illinois",Nazareth Academy,65,175,,3,,27,Notre Dame,2016
ath,TaDarryl Marshall,"Leeds, Alabama",Leeds,65,175,,3,,27,Tennessee,2016
lb,Jonathan Smith,"Laurinburg, North Carolina",Scotland County,78,220,,3,,27,North Carolina,2016
te,Devante Brooks,"Washington, District of Columbia",St. John's College High,78,225,,3,,27,Tennessee,2016
ol,Eli Johnson,"Oxford, Mississippi",Lafayette,78,288,,3,,27,Mississippi,2016
db,C.J. Morgan-Walker,"Bossier City, Louisiana",Parkway,65,187,,3,,28,Mississippi State,2016
qb,Jett Duffey,"Mansfield, Texas",Lake Ridge,78,180,,3,,28,Texas Tech,2016
rb,Tony Jones,"Bradenton, Florida",IMG Academy,78,212,,3,,28,Notre Dame,2016
te,Garrett Walston,"Wilmington, North Carolina",New Hanover,78,223,,3,,28,North Carolina,2016
de,Gary Overshown,"Mesquite, Texas",Horn,78,215,,3,,28,TCU,2016
ath,Davir Hamilton,"Long Beach, California",Poly,78,204,,3,,28,Utah,2016
lb,Timothy Hart,"Memphis, Tennessee",Memphis University School,78,220,,3,,28,Tennessee,2016
lb,Joe Bachie,"Berea, Ohio",Berea,78,215,,3,,28,Michigan State,2016
ol,Jay Jay McCargo,"Arlington, Virginia",Bishop O'Connell,78,270,,3,,28,North Carolina,2016
wr,Dredrick Snelson,"Pembroke Pines, Florida",Flanagan,78,192,,4,,29,Minnesota,2016
qb,Tony Poljan,"Lansing, Michigan",Catholic Central,78,230,,3,,29,Minnesota,2016
dt,Mike Panasiuk,"Roselle, Illinois",Lake Park,78,275,,3,,29,Michigan State,2016
ol,Kellen Diesch,"Trophy Club, Texas",Byron Nelson,78,272,,3,,29,Texas A&M,2016
ol,Rowdy Frederick,"Broken Arrow, Oklahoma",Broken Arrow,78,334,,3,,29,Tulsa,2016
db,Charles Oliver,"Fairfield, Texas",Fairfield,78,185,,3,,29,Texas A&M,2016
te,Scooter Harrington,"Greenwich, Connecticut",Greenwich,78,238,,3,,29,Boston College,2016
db,James Valdez,"Orangeburg, South Carolina",Orangeburg Wilkinson,65,189,,3,,29,North Carolina State,2016
de,Marcus Moore,"Encino, California",Crespi,78,244,,3,,29,UCLA,2016
lb,Greg Simmons,"Fort Pierce, Florida",Fort Pierce Central,78,225,,3,,29,Nebraska,2016
ath,Toks Akinribade,"Brownsburg, Indiana",Brownsburg,78,205,,3,,29,Iowa,2016
lb,Deonte Williams,"Plano, Texas",Prestonwood Christian Academy,78,215,,3,,29,Baylor,2016
dt,Austin Capps,"Star City, Arkansas",Star City Senior,78,306,,3,,30,Arkansas,2016
wr,Dymond Lee,"West Hills, California",Chaminade,78,175,,4,,30,UCLA,2016
lb,Jaleel Laguins,"Watkinsville, Georgia",Oconee County,78,210,,3,,30,Georgia,2016
ol,Zach Shackelford,"Belton, Texas",Belton,78,295,,3,,30,Kansas State,2016
de,Jonathan Marshall,"Shepherd, Texas",Shepherd,78,250,,3,,30,Oklahoma State,2016
te,Jared Bubak,"Lincoln, Nebraska",Lincoln Christian,78,240,,3,,30,Arizona State,2016
qb,Keon Howard,"Laurel, Mississippi",Laurel,78,216,,3,,30,Memphis,2016
lb,Cale Garrett,"Kearney, Missouri",Kearney,78,220,,3,,30,Navy,2016
db,Isaiah Hayes,"Calabasas, California",Calabasas,65,175,,3,,30,Arizona,2016
db,Collin Wilder,"Katy, Texas",Katy,65,175,,3,,30,Houston,2016
rb,Dedrick Mills,"Waycross, Georgia",Ware County,65,220,,3,,30,Georgia Tech,2016
ol,Gavin Cupp,"Leipsic, Ohio",Leipsic,78,275,,3,,30,Ohio State,2016
lb,Jamal Couch,"Phenix City, Alabama",Central,78,215,,3,,31,Florida State,2016
dt,Keyshon Camp,"Lakeland, Florida",Lake Gibson,78,274,,3,,31,USC,2016
de,Noah Jones,"Moore, Oklahoma",Southmoore,78,250,,3,,31,Texas Tech,2016
te,Cole Fotheringham,"San Clemente, California",San Clemente,78,215,,3,,31,Utah,2016
db,Lamarques Thomas,"Clinton, Mississippi",Clinton,78,178,,3,,31,Louisville,2016
db,Dylan Singleton,"Lawrenceville, Georgia",Archer,65,175,,3,,31,Duke,2016
wr,Darian Owens,"Fresno, California",Clovis West,65,188,,4,,31,UCLA,2016
ath,D'Eriq King,"Manvel, Texas",Manvel,65,170,,3,,31,TCU,2016
ol,Josh Sills,"Byesville, Ohio",Meadowbrook,78,312,,3,,31,West Virginia,2016
dt,Kobe Smith,"Lawrenceville, Georgia",Archer,78,315,,3,,32,Kentucky,2016
rb,Justice Hill,"Tulsa, Oklahoma",Booker T. Washington,65,185,,3,,32,Oklahoma State,2016
db,Malek Young,"Coconut Creek, Florida",Coconut Creek,65,173,,3,,32,Georgia,2016
lb,Griffin Grady,"Dublin, Ohio",Coffman,78,206,,3,,32,Wisconsin,2016
te,Donte Coleman,"Mesquite, Texas",West Mesquite,78,220,,3,,32,Fresno State,2016
de,Hunter Kampmoyer,"Bishop, California",Bishop Union,78,235,,3,,32,Oregon,2016
de,Jordan Smith,"Lithonia, Georgia",Lithonia,78,220,,3,,32,South Carolina,2016
wr,Cameron Chambers,"Sicklerville, New Jersey",Timber Creek,78,201,,4,,32,Michigan State,2016
ol,Parker Braun,"Hallsville, Texas",Hallsville,78,272,,3,,32,Georgia Tech,2016
de,Jachai Polite,"Daytona Beach, Florida",Mainland,78,230,,3,,33,Florida,2016
ath,Tyler Johnson,"Minneapolis, Minnesota",North,78,179,,3,,33,Minnesota,2016
te,Danny Dalton,"Marshfield, Massachusetts",Marshfield,78,235,,3,,33,Penn State,2016
dt,David Marshall,"Thomaston, Georgia",Upson Lee,78,255,,3,,33,Auburn,2016
db,Andraez Williams,"Shreveport, Louisiana",Calvary Academy,78,159,,3,,33,LSU,2016
wr,Austin Mack,"Fort Wayne, Indiana",Bishop Luers,78,205,,4,,33,Ohio State,2016
rb,Denzel Mitchell,"Hamilton, Alabama",Hamilton,65,208,,3,,33,Mississippi,2016
lb,Solomon Manning,"Colonia, New Jersey",Colonia,78,197,,3,,33,Rutgers,2016
ol,Drew Wilson,"Bamberg, South Carolina",Bamberg-Ehrhardt,78,285,,3,,33,Georgia Southern,2016
de,Tommy Carnifax,"Warren, Ohio",Howland,78,245,,3,,33,Northwestern,2016
wr,Cornell Powell,"Greenville, North Carolina",Rose,78,190,,4,,34,Clemson,2016
de,Bryce Morais,"Loganville, Georgia",Grayson,78,250,,3,,34,Boston College,2016
te,Jack Stoll,"Aurora, Colorado",Regis Jesuit,78,225,,3,,34,Nebraska,2016
db,Monquavion Brinson,"Atlanta, Georgia",Mays,65,163,,3,,34,Syracuse,2016
db,Zaire Jones,"Meridian, Mississippi",Meridian,65,187,,3,,34,Vanderbilt,2016
ol,Brodarious Hamm,"Griffin, Georgia",Spalding,78,315,,3,,34,Auburn,2016
lb,Jamie Skalski,"Newnan, Georgia",Northgate,78,230,,3,,34,Clemson,2016
dt,Osa Odighizuwa,"Portland, Oregon",David Douglas,78,250,,3,,34,UCLA,2016
ol,Zach Bycznski,"Berea, Ohio",Berea,78,290,,3,,34,Cincinnati,2016
wr,Freddie Swain,"Citra, Florida",North Marion,78,174,,4,,35,Florida,2016
de,Daniel Joseph,"Lake Forest, Illinois",Lake Forest Academy,78,245,,3,,35,Penn State,2016
db,Jordan Griffin,"Jonesboro, Georgia",Jonesboro,78,173,,3,,35,Kentucky,2016
db,Shawn Jennings,"Dadeville, Alabama",Dadeville,78,217,,3,,35,Alabama,2016
ath,Kaezon Pugh,"Aliquippa, Pennsylvania",Aliquippa,78,203,,3,,35,Pittsburgh,2016
lb,Jordan Iosefa,"Honolulu, Hawaii",St. Louis,78,225,,3,,35,USC,2016
ol,Thiyo Lukusa,"Wayne, New Jersey",De Paul Catholic,78,300,,3,,35,Michigan State,2016
rb,Freddie Holly,"Riverside, California",Norte Vista,78,210,,3,,35,Arizona State,2016
ol,Francisco Perez,"Baldwin Park, California",Baldwin Park,78,301,,3,,35,California,2016
te,Noah Davis,"Cincinnati, Ohio",St. Xavier,78,235,,3,,35,Michigan State,2016
lb,Jordan Carmouche,"Manvel, Texas",Manvel,78,216,,3,,36,Arkansas,2016
de,Noah Fant,"Omaha, Nebraska",South,78,210,,3,,36,Iowa,2016
wr,Dionte Mullins,"Miami, Florida",Gulliver Prep,65,183,,4,,36,Miami (FL),2016
db,James Pierre,"Deerfield Beach, Florida",Deerfield Beach,78,164,,3,,36,North Carolina,2016
dt,Jabari Ellis,"Santee, South Carolina",Lake Marion,78,286,,3,,36,Appalachian State,2016
ol,Nate Herbig,"Honolulu, Hawaii",St. Louis,78,320,,3,,36,Stanford,2016
de,Chauncey Golston,"Detroit, Michigan",East English Village,78,235,,3,,36,Iowa,2016
db,Troy Dye,"Norco, California",Norco,78,205,,3,,37,Oregon,2016
ath,JD Spielman,"Eden Prairie, Minnesota",Eden Prairie,65,173,,3,,37,Nebraska,2016
db,Baylen Buchanan,"Suwanee, Georgia",Peachtree Ridge,65,187,,3,,37,Louisville,2016
de,Quayshon Alexander,"Wayne, New Jersey",De Paul Catholic,78,235,,3,,37,Nebraska,2016
de,Austin Schulte,"Pella, Iowa",Pella,78,240,,3,,37,Iowa,2016
wr,Collin Johnson,"San Jose, California",Valley Christian,78,205,,4,,37,Texas,2016
ol,Dylan Powell,"Hannibal, Missouri",Hannibal,78,270,,3,,37,Purdue,2016
wr,Michael Pittman,"Westlake Village, California",Oaks Christian,78,205,,4,,38,USC,2016
db,Deion Jackson,"Hallandale, Florida",Hallandale,78,170,,3,,38,Miami (FL),2016
ath,Jeremy Smith,"Missouri City, Texas",Fort Bend Marshall,78,185,,3,,38,Arizona State,2016
db,Spencer Perry,"Bradenton, Florida",IMG Academy,78,202,,3,,38,Notre Dame,2016
de,Daquan Newkirk,"Orlando, Florida",First Academy,78,252,,3,,38,Auburn,2016
ol,Stephen Spanellis,"Baltimore, Maryland",Gilman School,78,290,,3,,38,Virginia,2016
ol,Nik Urban,"Willoughby, Ohio",South High School,78,280,,3,,38,Northwestern,2016
dt,Bravvion Roy,"Spring, Texas",Spring,78,315,,3,,38,Baylor,2016
de,Malcolm Roach,"Baton Rouge, Louisiana",Madison Prep Academy,78,255,,3,,39,Texas,2016
db,Jalen Elliott,"Chesterfield, Virginia",Lloyd C Bird,78,177,,3,,39,Notre Dame,2016
ol,Tyler Pritchett,"Auburn, Alabama",Auburn,78,288,,3,,39,North Carolina,2016
wr,Tino Ellis,"Hyattsville, Maryland",DeMatha,78,185,,4,,39,Maryland,2016
db,Grayland Arnold,"Kountze, Texas",Kountze,65,170,,3,,39,Baylor,2016
ath,Xavier Gantt,"Buford, Georgia",Buford,65,170,,3,,39,Georgia Tech,2016
ol,Cole Van Lanen,"Green Bay, Wisconsin",Bay Port,78,280,,3,,39,Wisconsin,2016
lb,Keenan Pili,"Provo, Utah",Timpview,78,205,,3,,39,Brigham Young,2016
lb,Jeremiah Moon,"Hoover, Alabama",Hoover,78,210,,3,,40,Florida,2016
wr,Quartney Davis,"Houston, Texas",Langham Creek,78,181,,4,,40,Texas A&M,2016
db,Joshua Perry,"Amite, Louisiana",Amite,78,181,,3,,40,Alabama,2016
ol,Liam Eichenberg,"Cleveland, Ohio",St. Ignatius,78,284,,3,,40,Notre Dame,2016
de,Cedrick Lattimore,"Detroit, Michigan",East English Village,78,251,,3,,40,Iowa,2016
db,Gregory Ross,"Oxon Hill, Maryland",Potomac,78,171,,3,,40,North Carolina,2016
de,Romeo McKnight,"Crystal Lake, Illinois",Crystal Lake Central,78,230,,3,,40,Iowa,2016
db,JJ Givens,"Mechanicsville, Virginia",Atlee,78,165,,3,,41,South Carolina,2016
dt,Quinnen Williams,"Birmingham, Alabama",Wenonah,78,265,,3,,41,Alabama,2016
lb,Roland Walder,"Trotwood, Ohio",Trotwood-Madison,78,219,,3,,41,Kentucky,2016
ol,Cohl Cabral,"Rancho Cucamonga, California",Los Osos,78,250,,3,,41,Arizona State,2016
ol,Austin Myers,"Manvel, Texas",Manvel,78,290,,3,,42,TCU,2016
db,Simeon Smiley,"Pensacola, Florida",Catholic,78,195,,3,,42,South Alabama,2016
dt,Jeremy Darvin,"Nashville, Tennessee",Father Ryan,78,280,,3,,42,Western Kentucky,2016
db,Antone Williams,"College Park, Georgia",Woodward Academy,65,163,,3,,42,Duke,2016
ath,Chris Evans,"Indianapolis, Indiana",Ben Davis,65,181,,3,,42,Michigan,2016
dt,Michael Williams,"Fort Worth, Texas",All Saints Episcopal,78,300,,3,,43,Stanford,2016
wr,Courtney Lark,"Bellaire, Texas",Bellaire,78,163,,4,,43,Houston,2016
db,Zechariah McPhearson,"Upper Marlboro, Maryland",Riverdale Baptist,65,178,,3,,43,Penn State,2016
db,Andrew Pryts,"Hermitage, Pennsylvania",Hickory,78,200,,3,,43,Penn State,2016
lb,Jamir Jones,"Rochester, New York",Aquinas Institute,78,210,,3,,43,Notre Dame,2016
ol,Colton Prater,"Bossier City, Louisiana",Airline,78,270,,3,,43,Texas A&M,2016
db,Keshawn Somerville,"Pflugerville, Texas",Hendrickson,65,169,,3,,44,TCU,2016
ol,Christion Gainer,"Panama City, Florida",Bay,78,280,,3,,44,South Florida,2016
lb,Brandon Randle,"Battle Creek, Michigan",Battle Creek Central,78,215,,3,,44,Michigan State,2016
db,Kenan Ivy,"Lancaster, Texas",Lancaster,65,185,,3,,44,Baylor,2016
dt,Kevin McCrary,"Daytona Beach, Florida",Mainland,78,250,,3,,45,Florida Atlantic,2016
db,Tre Jackson,"Baton Rouge, Louisiana",University Laboratory School,65,178,,3,,45,South Carolina,2016
ol,Daniel Juarez,"Corona, California",Centennial,78,292,,3,,45,California,2016
db,Taylor Rapp,"Bellingham, Washington",Sehome,65,197,,3,,45,Washington,2016
wr,Chase Claypool,"Abbotsford, British Columbia",Abbotsford,78,215,,4,,45,Notre Dame,2016
db,Quincy Lenton,"Meridian, Mississippi",Meridian,78,195,,3,,46,Florida,2016
db,Traveon Beck,"Bellflower, California",St. John Bosco,65,170,,3,,46,California,2016
dt,Kordell Looney,"Springfield, Ohio",Springfield,78,283,,3,,46,Kentucky,2016
lb,Rahssan Thornton,"Killeen, Texas",Shoemaker,78,220,,3,,46,LSU,2016
wr,Justin Layne,"Cleveland, Ohio",Benedictine,78,181,,4,,46,Michigan State,2016
ol,Sam Schlueter,"Victoria, Minnesota",Mayer Lutheran,78,272,,3,,46,Minnesota,2016
db,Myles Wolfolk,"Upper Marlboro, Maryland",Wise,78,180,,3,,47,Virginia Tech,2016
ath,Clifford Chattman,"New Orleans, Louisiana",McDonogh 35,78,165,,3,,47,LSU,2016
lb,Tabarius Peterson,"Tucker, Georgia",Tucker,78,214,,3,,47,Louisville,2016
wr,Bryan Edwards,"Conway, South Carolina",Conway,78,205,,4,,48,South Carolina,2016
ath,Kiante Enis,"Winchester, Indiana",Winchester Cmnty,78,190,,3,,48,Michigan,2016
db,K.J. Sails,"Gibsonton, Florida",East Bay,65,163,,3,,49,Iowa,2016
ol,Ashton Torres,"Aurora, Colorado",Cherokee Trail,78,300,,3,,49,Montana,2016
db,Obi Eboh,"Southlake, Texas",Carroll,78,180,,3,,49,Texas,2016
lb,Adam Hensley,"Centerville, Ohio",Centerville,78,210,,3,,49,West Virginia,2016
ath,Tyree Rodgers,"Camden, New Jersey",Camden Catholic,78,192,,3,,50,Old Dominion,2016
wr,Brad Hawkins Jr.,"Camden, New Jersey",Camden,78,195,,4,,50,Michigan,2016
lb,Dominique Ross,"Jacksonville, Florida",Trinity Christian,78,198,,3,,50,North Carolina,2016
db,Drake Spears,"Aurora, Illinois",West Aurora,78,202,,3,,50,Illinois,2016
ol,Alex Hall,"Louisville, Ohio",Louisville,78,245,,3,,50,Maryland,2016
dt,Bo Peek,"Tampa, Florida",Plant,78,290,,3,,50,Stanford,2016
db,Chad Clay,"Suwanee, Georgia",Peachtree Ridge,65,169,,3,,51,Georgia,2016
ol,Austin Anderson,"Mineola, Texas",Mineola,78,290,,3,,51,Texas A&M,2016
lb,Noah Burks,"Carmel, Indiana",Carmel,78,215,,3,,51,Wisconsin,2016
lb,Vosean Joseph,"Miami, Florida",Miami Norland,78,210,,3,,52,Florida,2016
ath,Cedrick Wright,"Miami, Florida",Gulliver Prep,65,180,,3,,52,Miami (FL),2016
wr,Kelvin Harmon,"Palmyra, New Jersey",Palmyra,78,196,,4,,52,South Carolina,2016
ol,Riley Anderson,"Mineola, Texas",Mineola,78,280,,3,,52,Texas A&M,2016
wr,Reggie Hemphill-Mapps,"Manvel, Texas",Manvel,78,174,,4,,53,Texas,2016
lb,Tristian Pipp,"Greendale, Wisconsin",Greendale,78,200,,3,,53,Western Michigan,2016
ol,Sam Heckel,"Waukesha, Wisconsin",Waukesha West,78,265,,3,,53,Syracuse,2016
ath,Albert Okwuegbunam,"Springfield, Illinois",Sacred Heart Griffin,78,215,,3,,54,Missouri,2016
db,Josh Hayes,"Indianapolis, Indiana",Pike,65,174,,3,,54,Purdue,2016
lb,Mi'Cario Stanley,"Fort Myers, Florida",North Fort Myers,78,244,,3,,54,South Florida,2016
ol,Devin Cochran,"Norcross, Georgia",Greater Atlanta Christian,78,300,,3,,54,Vanderbilt,2016
wr,Ruben Flowers,"Lima, Ohio",Lima Senior,78,191,,4,,55,Pittsburgh,2016
ol,Jake Curhan,"Larkspur, California",Redwood,78,315,,3,,55,California,2016
db,Cameron Dantzler,"Hammond, Louisiana",St. Thomas Aquinas,78,168,,3,,55,Mississippi State,2016
lb,Tariqious Tisdale,"Lexington, Tennessee",Lexington,78,247,,3,,55,Mississippi,2016
ath,Ca'Ron Baham,"Marrero, Louisiana",John Ehret,65,180,,3,,56,Missouri,2016
db,Tobias Gilliam,"Huber Heights, Ohio",Wayne,78,185,,3,,56,Kentucky,2016
wr,T.J. Vasher,"Wichita Falls, Texas",Rider,78,180,,4,,57,Texas Tech,2016
db,Dontye Carriere-Williams,"Fort Lauderdale, Florida",St. Thomas Aquinas,65,174,,3,,57,Cincinnati,2016
lb,Tyrone Hopper,"Roswell, Georgia",Roswell,78,206,,3,,57,North Carolina,2016
ol,Terek Zingale,"Macedonia, Ohio",Nordonia,78,300,,3,,57,Maryland,2016
db,Josh Drayden,"Dallas, Texas",Bishop Dunne,65,175,,3,,58,California,2016
wr,Dillon Mitchell,"Memphis, Tennessee",White Station,78,189,,4,,58,Oregon,2016
ol,Luke Elder,"LaGrange, Georgia",La Grange,78,285,,3,,58,North Carolina,2016
lb,Jacorey Morris,"Grove Hill, Alabama",Clarke County,78,220,,3,,58,South Carolina,2016
wr,Desmond Fitzpatrick,"Waterford, Michigan",Waterford Mott,78,189,,4,,59,Louisville,2016
lb,Jacob Colacion,"La Habra, California",La Habra,78,216,,3,,59,Arizona,2016
ol,Spencer Kanz,"Luxemburg, Wisconsin",Luxemburg Casco,78,275,,3,,59,Western Michigan,2016
db,Sean Mahone,"West Chester, Ohio",Lakota West,78,190,,3,,60,West Virginia,2016
lb,JoJo Domann,"Colorado Springs, Colorado",Pine Creek,78,208,,3,,60,Nebraska,2016
ath,Kamal Martin,"Burnsville, Minnesota",Burnsville,78,205,,3,,60,Minnesota,2016
wr,Randrecous Davis,"Atlanta, Georgia",Mays,65,180,,4,,60,Georgia,2016
ol,Chris Hughes,"Harker Heights, Texas",Harker Heights,78,260,,3,,60,Kansas,2016
lb,Eric Briscoe Jr.,"Yakima, Washington",A C Davis,78,215,,3,,61,Oregon,2016
ath,Phillip Howard,"New Hope, Minnesota",Robbinsdale Cooper Sr.,65,175,,3,,57,Minnesota,2016
db,Austin Andrews,"Columbus, Ohio",DeSales,78,180,,3,,61,Michigan State,2016
ol,Stone Forsythe,"Winter Garden, Florida",West Orange,78,331,,3,,62,Florida,2016
lb,Jon-Michael Terry,"Tulsa, Oklahoma",Victory Christian,78,220,,3,,62,Oklahoma,2016
wr,T.J. Simmons,"Pinson, Alabama",Clay,78,191,,4,,62,Alabama,2016
db,Mark Gilbert,"Fayetteville, North Carolina",Terry Sanford,78,170,,3,,62,Duke,2016
ath,Juwuane Parchman,"Rockford, Illinois",Auburn,78,190,,3,,58,Illinois,2016
wr,Rick Wells,"Jacksonville, Florida",Raines,78,187,,4,,63,Florida,2016
ol,Zach Adams,"Fredericksburg, Virginia",Riverbend,78,315,,3,,63,Texas Tech,2016
wr,Velus Jones,"Saraland, Alabama",Saraland,78,180,,4,,64,USC,2016
ath,Adrian Hardy,"Houston, Texas",Dekaney,78,185,,3,,59,Oklahoma,2016
ol,Taleni Suhren,"Charlotte, North Carolina",Ardrey Kell,78,270,,3,,64,Wake Forest,2016
db,Therran Coleman,"Pittsburgh, Pennsylvania",Brashear,78,181,,3,,64,Pittsburgh,2016
db,Tyrique McGhee,"Fort Valley, Georgia",Peach County,65,168,,3,,65,Georgia,2016
lb,Alema Pilimai,"Tustin, California",Tustin,78,205,,3,,65,Utah,2016
ol,Logan Bathke,"Orange, California",Lutheran,78,260,,3,,65,Oregon,2016
wr,Simi Fehoko,"Salt Lake City, Utah",Brighton,78,178,,4,,65,Stanford,2016
wr,Kevin Stepherson,"Jacksonville, Florida",First Coast,78,180,,3,,68,Notre Dame,2016
ol,Jack DeFoor,"Calhoun, Georgia",Calhoun,78,268,,3,,68,Mississippi,2016
wr,Marquis McClain,"Crestview, Florida",Crestview,78,207,,3,,69,Auburn,2016
ol,Luke Campbell,"Lewis Center, Ohio",Olentangy,78,275,,3,,69,Purdue,2016
wr,Trishton Jackson,"West Bloomfield, Michigan",West Bloomfield,78,181,,3,,71,Michigan State,2016
wr,Divine Deablo,"Winston-Salem, North Carolina",Mount Tabor,78,207,,3,,72,Virginia Tech,2016
wr,Tren'Davian Dickson,"Navasota, Texas",Navasota,78,170,,3,,73,Baylor,2016
wr,Emmanuel Rugamba,"Naperville, Illinois",Naperville Central,78,172,,3,,74,Iowa,2016
wr,Chris Taylor-Yamanoha,"Rohnert Park, California",Rancho Cotate,78,178,,3,,75,Louisville,2016
wr,Damonte Coxie,"Reserve, Louisiana",East St. John,78,185,,3,,76,LSU,2016
wr,Johnny Huntley,"Plantation, Florida",South Plantation,78,190,,3,,78,Colorado,2016
wr,Denzel Mims,"Daingerfield, Texas",Daingerfield,78,175,,3,,79,Baylor,2016
wr,Isaiah Graham,"Bastrop, Louisiana",Bastrop,78,185,,3,,80,TCU,2016
wr,Kendrick Rogers,"Frankston, Texas",Frankston,78,182,,3,,81,Texas A&M,2016
wr,Seth Dawkins,"Columbus, Ohio",Franklin Heights,78,201,,3,,82,Louisville,2016
wr,Keith Corbin,"Beaumont, Texas",West Brook,78,175,,3,,83,Houston,2016
wr,Hasise Dubois,"Wayne, New Jersey",De Paul Catholic,78,211,,3,,85,Virginia,2016
wr,Jordan Jones,"Smackover, Arkansas",Smackover,78,175,,3,,86,Arkansas,2016
wr,Jalen Martin,"Harper Woods, Michigan",Chandler Park Academy,78,192,,3,,87,Toledo,2016
wr,Isaiah Johnson,"West Palm Beach, Florida",Dwyer,78,190,,3,,91,Florida,2016
wr,Michael Irvin,"Ft Lauderdale, Florida",St. Thomas Aquinas,78,200,,3,,92,Miami (FL),2016
wr,Isaiah Wright,"West Hartford, Connecticut",Kingswood Oxford,78,218,,3,,93,Rutgers,2016
wr,Stori Emerson,"Indianapolis, Indiana",Ben Davis,78,187,,3,,94,Miami (OH),2016
wr,Brandon Johnson,"Plantation, Florida",American Heritage,78,175,,3,,96,Tennessee,2016
wr,Keion Wakefield,"Louisville, Kentucky",Male,65,164,,3,,97,Louisville,2016
wr,Devaughn Cooper,"Harbor City, California",Narbonne,78,175,,3,,98,Arizona,2016
wr,Aidan Howard,"Monroeville, Pennsylvania",Gateway,78,184,,3,,100,Virginia,2016
lb,Dejon Harris,"Marrero, Louisiana",John Ehret,65,235,,3,,,Arkansas,2016
de,Eric Mitchell,"Miami, Florida",Miami Central,78,228,,3,,,Florida,2016
db,Jeawon Taylor,"Montgomery, Alabama",Park Crossing,78,192,,3,,,Florida,2016
rb,Mark Thompson,"Dodge City, Kansas",Dodge City C.C.,78,230,,4,,,Florida,2016
wr,Javon Wims,"Raymond, Mississippi",Hinds C.C.,78,205,,3,,,Georgia,2016
ol,Akeem Cooperwood,"Milledgeville, Georgia",Georgia Military College,78,340,,3,,,South Carolina,2016
db,Desmond Williams,"Corona, California",Centennial,78,190,,3,,,Boise State,2016
rb,J.J. Taylor,"Corona, California",Centennial,65,155,,3,,,Arizona,2016
de,Stephen Moye,"Lilburn, Georgia",Parkview,78,230,,3,,,Virginia,2016
wr,Eric Kumah,"Woodbridge, Virginia",Forest Park,78,200,,3,,,Virginia Tech,2016
ol,Jawaan Taylor,"Cocoa, Florida",Cocoa,78,345,,3,,,Miami (FL),2016
wr,Jeff George,"Dodge City, Kansas",Dodge City C.C.,78,190,,4,,,Tennessee,2016
db,Marcus Strong,"Rialto, California",Wilmer Carter,65,170,,3,,,Washington State,2016
db,Kiondre Thomas,"Fort Smith, Arkansas",Northside Senior,78,170,,3,,,Minnesota,2016
de,Andrew Fitzgerald,"Flower Mound, Texas",Marcus,78,244,,3,,,Texas,2016
db,Deon Edwards,"Minneola, Florida",Lake Minneola,78,195,,3,,,Arkansas,2016
lb,Elias Reynolds,"Brooklyn, New York",Poly Prep,78,227,,3,,,Rutgers,2016
lb,Jonathan Pollock,"Orlando, Florida",Dr. Phillips,65,232,,3,,,Rutgers,2016
k,Alex Barbir,"Cumming, Georgia",South Forsyth,65,195,,3,,,Rutgers,2016
db,Elisha Daniels,"Fort Lauderdale, Florida",Cardinal Gibbons,78,170,,3,,,Minnesota,2016
te,Riley Sharp,"Salt Lake City, Utah",Skyline,78,217,,3,,,Oregon State,2016
ol,Mackenzie Nworah,"Manvel, Texas",Manvel,78,305,,3,,,Missouri,2016
db,Chanse Sylvie,"Shreveport, Louisiana",Calvary Academy,78,186,,3,,,Oklahoma,2016
de,JaQuan Bailey,"Jacksonville, Florida",Raines,78,235,,3,,,Florida,2016
de,Semisi Lauaki,"Lawndale, California",Leuzinger,78,240,,3,,,Utah,2016
ol,Trystan Castillo,"Webb City, Missouri",Webb City,78,280,,3,,,Missouri,2016
lb,T.J. Brunson,"Columbia, South Carolina",Richland Northeast,78,220,,3,,,Louisville,2016
wr,Josh Hammond,"Hallandale, Florida",Hallandale,78,180,,3,,,Florida,2016
de,Liam Jimmons,"Huntington Beach, California",Huntington Beach,78,240,,3,,,USC,2016
de,Evan Weaver,"Spokane, Washington",Gonzaga Prep,78,240,,3,,,California,2016
wr,Matt Laris,"Sammamish, Washington",Eastside Catholic,78,210,,3,,,California,2016
