position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
rb,Ronald McClendon,"El Dorado, Kansas",Butler County C.C.,65,185,,5,,,Mississippi,2002
wr,Isaiah Fluellen,"Ramstein, Germany, ",Ramstein,78,177,,3,,,Nebraska,2002
db,David Reese,"Milford, Connecticut",Milford Academy,65,185,,3,,,Temple,2002
db,Tramain Hall,"Los Angeles, California",Valley College,65,190,,5,,,North Carolina State,2002
wr,Chauncey Stovall,"Raymond, Mississippi",Hinds C.C.,78,197,,5,,,Florida State,2002
dt,"Talifaia ""Ryan"" Atoe","Eureka, California",College of the Redwoods,78,275,,3,,,Idaho,2002
de,Ryan Huffman,"El Dorado, Kansas",Butler County C.C.,78,250,,3,,,Houston,2002
wr,Tony Madison,"Highland, Kansas",Highland C.C.,78,190,,3,,,Kansas State,2002
ol,Ryan Lilja,"Coffeyville, Kansas",Coffeyville C.C.,78,300,,3,,,Kansas State,2002
rb,Daniel Davis,"Garden City, Kansas",Garden City C.C.,78,220,,5,,,Kansas State,2002
dt,Jermaine Berry,"El Dorado, Kansas",Butler County C.C.,65,290,,3,,,Kansas State,2002
wr,Larry Miles,"Mesa, Arizona",Mesa C.C.,78,175,,3,,,Utah,2002
de,Antwan Floyd,"Roswell, New Mexico",New Mexico Military,78,290,,3,,,Tulsa,2002
ol,Ron Green,"St. George, Utah",Dixie State C.C.,78,315,,4,,,Rutgers,2002
ol,Randy Boxill,"Lantana, Florida",Santaluces,78,318,,4,,,Rutgers,2002
dt,Darrius Swain,"Chatham, Virginia",Hargrave Military Academy,78,295,,4,,,Georgia,2002
de,Preston Pannell,"Chatham, Virginia",Hargrave Military Academy,78,240,,4,,,Georgia,2002
dt,Ray Gant,"Chatham, Virginia",Hargrave Military Academy,78,280,,4,,,Georgia,2002
lb,Marquis Elmore,"Hargrave, Virginia",Hargrave Military,78,220,,5,,,Georgia,2002
ath,Tyson Browning,"Fork Union, Virginia",Fork Union Military Academy,65,170,,3,,,Georgia,2002
wr,Jamaal Wilson,"El Dorado, Kansas",Butler County C.C.,78,200,,3,,,Purdue,2002
ol,Brandon Lockheart,"Santa Monica, California",Santa Monica College,78,330,,4,,,Oregon State,2002
lb,Lawrence Williams,"Lutcher, Louisiana","",78,230,,3,,,LSU,2002
ol,David Davis,"Fulton, Mississippi",Itawamba C.C.,78,285,,3,,,Memphis,2002
de,Dominic Cravens,"Tyler, Texas",Tyler J.C.,78,255,,3,,,Baylor,2002
ol,Kawika Edwards,"Santa Rosa, California",Santa Rosa C.C.,78,340,,3,,,Fresno State,2002
ol,Ryan Morris,"San Marcos, California",Palomar C.C.,78,295,,3,,,UNLV,2002
lb,Darel Slay,"Goodman, Mississippi",Holmes C.C.,78,245,,5,,,South Carolina,2002
db,Cory Peoples,"Milledgeville, Georgia",Georgia Military,78,203,,4,,,South Carolina,2002
db,Taqiy Muhammad,"El Dorado, Kansas",Butler County C.C.,78,180,,3,,,South Carolina,2002
dt,Randy Jackson,"Milledgeville, Georgia",Georgia Military,78,277,,5,,,South Carolina,2002
dt,D.J. Johnson,"Houston, Texas",Nimitz,78,264,,3,,,Syracuse,2002
ol,Kader Drame,"New Haven, Connecticut",St. Thomas More,78,305,,3,,,Syracuse,2002
dt,Carl Tuitavuki,"Rexburg, Idaho",Ricks C.C.,78,320,,3,,,Brigham Young,2002
te,Aaron Austin,"Fresno, California",Fresno City C.C.,78,260,,4,,,Arizona State,2002
ol,Louis Areyan,"Torrance, California",El Camino C.C.,78,290,,3,,,Arizona State,2002
db,Raymond Pierce,"San Bernardino, California",San Bernardino Valley C.C.,78,185,,4,,,Texas Tech,2002
dt,Jonathan Fanene,"Santa Clarita, California",College of the Canyons,78,260,,3,,,Brigham Young,2002
de,Patriece Majondo-Mwamba,"Salinas, California",Hartnell C.C.,78,285,,3,,,Texas Tech,2002
db,Gerald Commissiong,"Montreal, Quebec",Vanier Prep,78,201,,3,,,Stanford,2002
db,Aaron Ross,"Tyler, Texas",John Tyler,78,180,,4,,,Texas,2002
lb,Nate Hardage,"Ellisville, Mississippi",Jones County J.C.,78,230,,4,,,Florida State,2002
wr,Eugene Childs,"Compton, California",Community Coll.,78,195,,3,,,Western Michigan,2002
de,Cory Kipp,"Riverside, California",Riverside C.C.,78,280,,4,,,Kansas,2002
ol,Skye Peterson,"Milford, Connecticut",Milford Academy,78,280,,3,,,Kansas,2002
de,Reggie Curry,"Moorpark, California",Moorpark CC,78,230,,3,,,Kansas,2002
dt,Jimmy Williams,"Pasadena, California",Pasadena City C.C.,78,305,,4,,,Virginia Tech,2002
de,Fabian Bean,"Salisbury, Connecticut",Salisbury School,78,270,,4,,,Missouri,2002
dt,Antwarn Franklin,"Birmingham, Alabama",Woodlawn,78,300,,3,,,Auburn,2002
ol,Nate Livings,"Lake Charles, Louisiana",Washington-Marion,78,315,,4,,,LSU,2002
de,Forrest Tucker,"Chatham, Virginia",Hargrave Military Academy,78,240,,4,,,Auburn,2002
dt,Willie Page,"Ellisville, Mississippi",Jones County J.C.,78,285,,4,,,Southern Miss,2002
dt,Ryan Boschetti,"San Mateo, California",San Mateo High School,78,285,,5,,,UCLA,2002
lb,Lance Mitchell,"San Francisco, California",City College of San Francisco,78,240,,5,,,Oklahoma,2002
wr,Anthony Chambers,"Independence, Kansas",Independence C.C.,78,190,,4,,,Purdue,2002
k,Berin Lacevic,"Garden City, Kansas",Garden City C.C.,65,165,,3,,,Purdue,2002
dt,Mawase Falana,"St. Petersburg, Florida",Northeast,78,290,,3,,,Purdue,2002
db,Gibril Wilson,"San Francisco, California",City College of San Francisco,78,190,,4,,,Tennessee,2002
wr,Wesley Williams,"Sacramento, California",San Joaquin Delta College,78,207,,3,,,San Diego State,2002
ol,Emmanuel Valcourt,"Pasadena, California",Pasadena City C.C.,78,290,,3,,,Iowa State,2002
db,David Scott,"Ellisville, Mississippi",Jones County J.C.,78,180,,4,,,Alabama,2002
de,Jim Unis,"Gloucester, Massachusetts","",78,225,,4,,,Boston College,2002
db,Larry Bynum,"Santa Clarita, California",College of the Canyons,65,185,,3,,,Baylor,2002
ath,Dash Crutchley,"Temecula, California",Chaparral,78,220,,3,,,Washington,2002
wr,Jamall Broussard,"Santa Clara, California",College of the Canyons,65,180,,3,,,San Jose State,2002
dt,Jeff Littlejohn,"Gaffney, South Carolina","",78,282,,4,,,Middle Tennessee State,2002
dt,Doug Waller,"Summitt, Mississippi",Southwest Mississippi C.C.,78,300,,3,,,Middle Tennessee State,2002
k,Scott Campbell,"Middledgeville, Georgia",Military Academy,78,225,,3,,,Wisconsin,2002
qb,Andy Goodenough,"San Marcos, California",Palomar C.C.,78,215,,5,,,Arizona State,2002
qb,Waye Terry,"Los Altos Hills, California",Foothill C.C.,78,195,,3,,,Iowa State,2002
ol,Yancey Reynolds,"Milledgedville, Georgia",Gerogia Military,78,330,,4,,,Kentucky,2002
db,Amecus Daniels,"Los Angeles, California",Los Angeles Valley College,65,185,,3,,,Iowa State,2002
db,James Allen,"Los Angeles, California",Los Angeles Southwest College,65,165,,3,,,Brigham Young,2002
lb,Pasha Jackson,"San Francisco, California",City College,78,230,,5,,,Oklahoma,2002
ol,Pete Howard,"Tyler, Texas",Tyler C.C.,78,280,,3,,,Houston,2002
dt,Farouk Adelekan,"DuPage, Illinois",College of DuPage,78,260,,3,,,Houston,2002
lb,Deon Anderson,"Avon, Connecticut",Avon Old Farms,65,230,,3,,,Connecticut,2002
dt,DeMarcus Johnson,"Summitt, Mississippi",Southwest Mississippi C.C.,78,280,,4,,,UCF,2002
lb,Kelvin Morris,"Summitt, Mississippi",Southwest Mississippi C.C.,78,210,,4,,,Clemson,2002
lb,Chad Mascoe,"Summitt, Mississippi",Southwest Mississippi C.C.,78,240,,4,,,UCF,2002
de,Ronald Jones,"Perkinston, Mississippi",Gulf Coast C.C.,78,230,,4,,,Southern Miss,2002
wr,Derrell Weekly,"Pearl River, Mississippi",Pearl River C.C.,78,185,,4,,,West Virginia,2002
wr,Jason Mitchell,"Los Angeles, California",L.A. Harbor C.C.,78,195,,4,,,USC,2002
ol,Curtis James,"San Diego, California",Mira Mesa,78,305,,4,,,Iowa State,2002
ol,Mike Hmoud,"San Diego, California",Mesa College,78,315,,3,,,Iowa State,2002
de,Van Brown,"Pasadena, California",Pasadena City C.C.,78,240,,3,,,USC,2002
ol,Ben Culp,"Miami, Oklahoma",Northeastern Oklahoma A&M J.C.,78,299,,3,,,Southern Miss,2002
de,Matt Mason,"Glendale, Arizona",Glendale C.C.,78,260,,4,,,Arizona State,2002
dt,Sheldon Lewin,"Garden City, New York",Nassau County C.C.,78,270,,3,,,North Carolina State,2002
dt,Alan Holloway,"Garden City, New York",Nassau County C.C.,78,275,,3,,,North Carolina State,2002
wr,Romby Bryant,"Miami, Oklahoma",Northeastern Oklahoma A&M J.C.,78,180,,3,,,Tulsa,2002
de,Lee Robinson,"Palatine, Illinois",College Of Dupage,78,260,,3,,,Illinois,2002
db,LaVance Ray,"Fresno, California",Fresno City C.C.,78,180,,4,,,San Diego State,2002
wr,Jonathon McKonnen,"San Francisco, California",City College,65,185,,3,,,California,2002
te,Matt Walters,"Scottsdale, Arizona",Community College,78,240,,3,,,Michigan State,2002
ol,Gerald Sykes,"San Marcos, California",Palomar C.C.,78,300,,3,,,San Diego State,2002
db,David Dixson,"Compton, California",Compton C.C.,65,170,,4,,,San Diego State,2002
wr,Zach Fletcher,"San Francisco, California",City College of San Francisco,78,200,,3,,,Alabama,2002
db,Brandon Ratcliff,"Lancaster, Texas",Cedar Valley C.C.,78,200,,3,,,New Mexico,2002
te,Zach Cresap,"Mesa, Arizona",Mesa C.C.,78,245,,3,,,New Mexico,2002
ath,Jaun Valentine,"Tyler, Texas",Tyler J.C.,78,190,,3,,,Arizona,2002
db,Walter Williams,"Thatcher, Arizona",Eastern Arizona J.C.,78,180,,4,,,Brigham Young,2002
de,Seante Williams,"Coffeyville, Kansas",Coffeyville C.C.,78,240,,4,,,Southern Miss,2002
dt,Eddie Brown,"Brenham, Texas",Blinn C.C.,78,312,,4,,,San Jose State,2002
lb,Alex Lewis,"Morrisville, New York",SUNY-Morrisville,78,235,,4,,,Wisconsin,2002
lb,Tate Pittman,"Scottsdale, Arizona",Scottsdale C.C.,78,225,,3,,,Oregon,2002
ol,Brent Bridges,"Glendale, Arizona",Glendale C.C.,78,270,,3,,,Oregon State,2002
wr,Deondre Alexander,"San Marcos, California",Palomar C.C.,65,175,,4,,,Oregon State,2002
lb,Ron Veal,"Coffeyville, Kansas",Coffeyville C.C.,78,235,,3,,,North Texas,2002
lb,Jimmy Taylor,"Hutchinson, Kansas",Hutchinson C.C.,78,215,,3,,,New Mexico,2002
de,Zach Rupp,"St. George, Utah",Dixie J.C.,78,235,,3,,,New Mexico,2002
de,Alton Wright,"Kilgore, Texas",Kilgore J.C.,78,235,,3,,,Miami (FL),2002
db,Brandon Catanese,"Redding, California",Shasta C.C.,78,195,,3,,,Oregon State,2002
lb,Mau Uiagalelei,"Walnut, California",Mt. San Antonio JC,78,235,,3,,,Missouri,2002
ol,David Ashkinaz,"Cupertino, California",De Anza C.C.,78,305,,3,,,UCF,2002
ol,Jim Martin,"Fork Union, Virginia",Fork Union Military Academy,78,285,,3,,,Virginia Tech,2002
db,Marcus Wimbush,"Washington, District of Columbia",Dunbar,65,195,,4,,,Maryland,2002
ol,Collin Menard,"Ft. Dodge, Iowa",Iowa Central College,78,314,,4,,,Iowa State,2002
de,Darryl Blackstock,"Fork Union, Virginia",Fork Union Military Academy,78,225,,4,,,Virginia,2002
rb,Muhammad Abdulqaadir,"Coffeyville, Kansas",Coffeyville C.C.,65,200,,4,,,Southern Illinois,2002
ol,Sam Hall,"Corsicana, Texas",Navarro J.C.,78,275,,4,,,Oklahoma State,2002
wr,James Taylor,"Fort Scott, Kansas",Fort Scott C.C.,78,185,,4,,,Louisville,2002
wr,Kendrick Starling,"Corsicana, Texas",Navarro J.C.,78,180,,4,,,San Jose State,2002
lb,Joey Barnes,"Los Altos Hills, California",Foothill College,78,230,,4,,,Nevada,2002
db,Chad Barney,"Saint George, Utah",Dixie State C.C.,78,200,,4,,,Brigham Young,2002
ol,Howard Brissette,"Rancho Cucamonga, California",Chaffey C.C.,78,315,,4,,,Missouri,2002
de,Montea Parson,"Los Angeles, California",L.A. Harbor C.C.,78,270,,4,,,California,2002
lb,Danny Urquhart,"Los Angeles, California",L.A. Southwest College,78,250,,4,,,USC,2002
lb,Max Steward,"Fresno, California",Fresno City C.C.,78,215,,4,,,Iowa State,2002
ol,Clint Werth,"Garden City, Kansas",Garden City C.C.,78,280,,4,,,Colorado,2002
te,Javier Martinez,"Norwalk, California",Cerritos C.C.,78,250,,4,,,Arizona,2002
qb,Orlando Evans,"San Francisco, California",City College of San Francisco,78,200,,4,,,Maryland,2002
de,Gabe Nyenhuis,"Garden City, Kansas",Garden City C.C.,78,258,,5,,,Colorado,2002
de,Mondre Dickerson,"Coffeyville, Kansas",Coffeyville C.C.,78,268,,5,,,Tennessee,2002
rb,Lionel Arnold,"San Pablo, California",Contra Costa C.C.,78,200,,4,,,Washington State,2002
dt,Scott Young,"Saint George, Utah",Dixie State C.C.,78,305,,5,,,Brigham Young,2002
lb,Chad Kalilimoku,"Santa Ana, California",Santa Ana C.C.,78,220,,5,,,Hawaii,2002
dt,Lance Carson,"Garden City, Kansas",Garden City C.C.,78,270,,5,,,Oklahoma State,2002
rb,Jermaine Green,"El Dorado, Kansas",Butler County C.C.,78,220,,5,,,Washington State,2002
dt,Federico Samuel,"Santa Monica, California",Santa Monica C.C.,78,315,,4,,,Iowa State,2002
de,Saheed Richardson,"Fontana, California",Chaffey College,78,245,,3,,,Iowa State,2002
lb,Kevin Sperry,"Los Angeles, California",L.A. Harbor C.C.,78,210,,3,,,Washington State,2002
rb,Jonathan Smith,"Pasadena, California",Pasadena City C.C.,65,180,,4,,,Washington State,2002
wr,Maurice Mann,"Monterey, California",Monterey Peninsula C.C.,78,170,,3,,,Nevada,2002
de,Adrian Davis,"Quebec, Ontario",Vanier College,78,240,,3,,,Minnesota,2002
wr,Dontay Spillman,"Decatur, Mississippi",East Central C.C.,78,193,,3,,,Louisville,2002
ol,Edrik Contreras,"San Marcos, California",Palomar C.C.,78,300,,3,,,Louisville,2002
wr,Chris Bernard,"Aliso Niguel, California",Saddleback C.C.,78,190,,3,,,Kentucky,2002
qb,Jason Whieldon,"Orange, California",Saddelback C.C.,78,190,,3,,,Hawaii,2002
ol,J.J. Martin,"Fresno, California",Fresno City C.C.,78,300,,3,,,Fresno State,2002
ol,Aldo De La Garza,"New Braunfels, Texas","",78,295,,3,,,Texas A&M,2002
rb,Jimmy Green,"Mesa, Arizona",Mesa C.C.,78,220,,3,,,Colorado State,2002
dt,Shawn Nu'a,"Mesa, Arizona",Mesa C.C.,78,275,,3,,,Brigham Young,2002
de,Ishmael Thrower,"Sacramento, California",Sacramento City C.C.,78,240,,3,,,Arizona State,2002
db,Reuben Haigler,"Scranton, Pennsylvania",Lackawanna J.C.,65,185,,3,,,Maryland,2002
db,Lewis Nunez,"Chula Vista, California",Southwestern C.C.,78,180,,3,,,Arizona,2002
te,Jon Clark,"Rexburg, Idaho",Ricks C.C.,78,215,,3,,,Houston,2002
lb,Don Jackson,"Grossmont, California",Grossmont College,78,218,,3,,,Washington State,2002
db,Brett Hudson,"Grossmont, California",Grossmont College,78,205,,3,,,Arizona State,2002
ol,Tim Fa'aita,"San Francisco, California",City College of San Francisco,78,275,,3,,,Arizona State,2002
lb,Patrick Pierre-Louis,"Glendale, California",Glendale C.C.,78,225,,3,,,UCLA,2002
lb,Tommy Simpson,"Coffeyville, Kansas",Coffeyville C.C.,78,210,,3,,,Cincinnati,2002
qb,Will Martin,"Coffeyville, Kansas",Coffeyville C.C.,78,190,,3,,,Middle Tennessee State,2002
wr,Anthony Mix,"Hargrave, Virginia",Hargrave Military Academy,78,230,,3,,,Auburn,2002
ol,Steve Sanchez,"Visalia, California",College of the Sequoias,78,300,,3,,,Missouri,2002
de,Zach Ville,"Coalinga, California",West Hills,78,270,,3,,,Missouri,2002
de,Antonio Smith,"Miami, Oklahoma",Northeastern Oklahoma A&M J.C.,78,240,,3,,,Oklahoma State,2002
db,Delenell Reid,"Coffeyville, Kansas",Coffeyville,65,185,,3,,,Houston,2002
ol,Matt Lamatsch,"El Dorado, Kansas",Butler County C.C.,78,310,,3,,,Arizona,2002
lb,Brandon Jamison,"Summitt, Mississippi",Southwest Mississippi C.C.,78,205,,3,,,Clemson,2002
dt,Atiyyah Ellison,"Coffeyville, Kansas",Coffeyville C.C.,78,290,,4,,,Missouri,2002
ol,Gene Perry,"Scooba, Mississippi",East Mississippi C.C.,78,296,,3,,,Arkansas,2002
dt,Robert Jenkins,"Nassau, New York",Nassau County,78,280,,3,,,Virginia,2002
