position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
lb,Kelby Brown,"Charlotte, North Carolina",Christian,78,210,,3,,36,Duke,2010
rb,Damien Williams,"San Diego, California",Mira Mesa,78,198,,3,,36,Arizona State,2010
te,Pierce Richardson,"Encino, California",Crespi,78,230,,3,,36,Iowa State,2010
db,Brishen Mathews,"Monticello, Arkansas",Monticello Senior,78,190,,3,,36,Mississippi,2010
ol,Robert Vardaro,"Andover, Massachusetts",Phillips Academy,78,307,,3,,36,Boston College,2010
de,Max Beaulieu,"Fort Lauderdale, Florida",University School,78,240,,3,,36,Syracuse,2010
ol,Morgan Bailey,"Loganville, Georgia",Loganville,78,285,,3,,36,Georgia Tech,2010
db,Brison Williams,"Warner Robins, Georgia",Northside School,78,180,,3,,36,South Carolina,2010
ath,Victor Beasley,"Adairsville, Georgia",Adairsville,78,213,,3,,37,Clemson,2010
dt,Aaron Donald,"Pittsburgh, Pennsylvania",Penn Hills,78,260,,3,,37,Pittsburgh,2010
de,Chidera Uzo-Diribe,"Corona, California",Corona,78,220,,3,,37,Colorado,2010
db,Kacy Rodgers,"Southlake, Texas",Carroll,78,185,,3,,37,Miami (FL),2010
te,Cameron Fordham,"Duluth, Georgia",Northview,78,243,,3,,37,LSU,2010
wr,Keeston Terry,"Blue Springs, Missouri",Blue Springs,78,179,,4,,37,Kansas,2010
qb,Connor Halliday,"Spokane, Washington",Ferris,78,185,,3,,37,Washington State,2010
ol,Seth Betancourt,"Philadelphia, Pennsylvania",St. Joseph's,78,285,,3,,37,Boston College,2010
db,P.J. Clyburn,"Statesville, North Carolina",West Iredell,78,208,,3,,37,North Carolina,2010
ol,Shawn Afryl,"Niles, Illinois",Niles West,0,301,,3,,37,Illinois,2010
rb,Taylor Walstad,"Chandler, Arizona",Chandler,0,206,,3,,37,Arizona State,2010
de,Mike Hardy,"Appleton, Wisconsin",Kimberly,78,260,,3,,37,Iowa,2010
db,Jonathon Mincy,"Decatur, Georgia",Southwest Dekalb,65,175,,3,,38,Auburn,2010
ol,Cameron Fleming,"Houston, Texas",Cy-Creek,78,270,,3,,38,Stanford,2010
wr,Paul Richardson,"Gardena, California",Junipero Serra,78,185,,4,,38,Colorado,2010
dt,Sean Watson,"Panama City, Florida",Rutherford,78,283,,3,,38,Baylor,2010
db,Michael Trotter,"Milwaukee, Wisconsin",Marquette University,78,200,,3,,38,Wisconsin,2010
de,Joita Te'i,"Oceanside, California",El Camino,78,248,,3,,38,Arizona State,2010
ath,Josh Furman,"Millersville, Maryland",Old Mill,0,194,,3,,38,Michigan,2010
te,Kenneth Bibbins,"Sugar Land, Texas",Kempner,78,215,,3,,38,Houston,2010
de,Kevin Henry,"Morris, Illinois",Morris,78,255,,3,,38,Central Michigan,2010
rb,Juwan Thompson,"College Park, Georgia",Woodward Academy,65,205,,3,,38,Duke,2010
lb,Tyrone Cornelius,"Stone Mountain, Georgia",Stephenson,78,195,,3,,38,Miami (FL),2010
qb,Trett Hardman,"Cullman, Alabama",Fairview,0,200,,3,,38,Samford,2010
de,Thomas Ryan,"Marathon, Florida",Marathon,78,240,,3,,39,Vanderbilt,2010
de,J.T. Moore,"Youngstown, Ohio",Boardman,78,220,,3,,39,Ohio State,2010
wr,Antonio Goodwin,"Atlanta, Georgia",Washington,78,170,,4,,39,Auburn,2010
db,Spencer Boyd,"Cape Coral, Florida",Cape Coral,0,178,,3,,39,Notre Dame,2010
ath,Henry Josey,"Angleton, Texas",Angleton,65,180,,3,,39,Missouri,2010
lb,Marcus Mallett,"Cleveland, Texas",Cleveland,78,216,,3,,39,TCU,2010
ol,Kevin Schloemer,"West Chester, Ohio",Lakota West,78,274,,3,,39,Cincinnati,2010
qb,Trevor Siemian,"Orlando, Florida",Olympia,0,180,,3,,39,Northwestern,2010
db,Devon Carrington,"Chandler, Arizona",Hamilton,0,184,,3,,39,Stanford,2010
te,Marquis Mason,"Madison, Wisconsin",Madison East,78,210,,3,,39,Wisconsin,2010
dt,Evan Hailes,"Chesapeake, Virginia",Oscar Smith,0,305,,3,,39,Penn State,2010
rb,Charles Perkins,"Suwanee, Georgia",Collins Hill,78,195,,3,,39,Georgia Tech,2010
te,Jacob Wark,"Portland, Oregon",Jesuit,78,240,,3,,40,California,2010
db,Derrick Malone,"Colton, California",Colton,78,195,,3,,40,Oregon,2010
qb,Dominique Sullivan,"Taylorsville, Mississippi",Taylorsville,78,180,,3,,40,Southern Miss,2010
de,Reuben Frank,"Poughkeepsie, New York",Poughkeepsie,78,230,,3,,40,Connecticut,2010
rb,Demont Buice,"Gadsden, Alabama",Gaston,78,205,,3,,40,Clemson,2010
ath,D.J. Howard,"Lincoln, Alabama",Lincoln,78,195,,3,,40,Clemson,2010
de,Kegan Funderburk,"Central, South Carolina",Central,78,245,,3,,40,South Carolina State,2010
dt,Rodney Williams,"Dallas, Texas",Skyline,78,260,,3,,40,Houston,2010
db,Tony Grimes,"Hollywood, Florida",Hollywood Hills,0,166,,3,,40,Mississippi,2010
wr,O.J. Ross,"Daytona Beach, Florida",Mainland,65,175,,4,,40,Purdue,2010
ol,Takoby Cofield,"Tarboro, North Carolina",Tarboro,0,289,,3,,40,Duke,2010
lb,Courtney Gaston,"Fort Gibson, Oklahoma",Fort Gibson,78,205,,3,,40,Arkansas,2010
ol,Du'Von Millsap,"Buford, Georgia",Buford,78,315,,3,,40,South Carolina,2010
rb,Ja'Terian Douglas,"Arlington, Texas",Arlington Lamar,65,180,,3,,41,Tulsa,2010
ol,Cole Underwood,"Denton, Texas",Guyer,0,257,,3,,41,Stanford,2010
db,Peniel Jean,"Wellington, Florida",Palm Beach Central,65,185,,3,,41,Wisconsin,2010
dt,Kirifi Taula,"Anaheim, California",Servite,78,269,,3,,41,Arizona,2010
ath,Harold Mobley,"Corona, California",Eleanor Roosevelt,78,225,,3,,41,Colorado,2010
lb,Jim Poggi,"Baltimore, Maryland",Gilman School,78,215,,3,,41,Iowa,2010
ol,Colin Porter,"Bothell, Washington",Bothell,0,313,,3,,41,Washington,2010
de,Jordan Paskorz,"Allison Park, Pennsylvania",Hampton,0,225,,3,,41,Michigan,2010
db,Chris Badger,"Provo, Utah",Timpview,0,178,,3,,41,Notre Dame,2010
wr,Ted Meline,"Miami, Florida",North,0,171,,4,,41,Tennessee,2010
qb,Coty Blanchard,"Centre, Alabama",Cherokee County,78,180,,3,,41,Jacksonville State,2010
de,Jamal Wallace,"Virginia Beach, Virginia",Green Run,78,225,,3,,41,Duke,2010
ol,Kaiwi Crabb,"Honolulu, Hawaii",Punahou,78,272,,3,,42,Colorado,2010
de,Tony Washington,"Rancho Cucamonga, California",Los Osos,78,235,,3,,42,Oregon,2010
ol,Chris Fonti,"Wayne, New Jersey",Wayne Hills,78,305,,3,,42,Rutgers,2010
wr,James Wright,"Belle Chasse, Louisiana",Belle Chasse,78,180,,4,,42,LSU,2010
de,Wilson Love,"Birmingham, Alabama",Mountain Brook,78,235,,3,,42,Alabama,2010
rb,James C. White,"Fort Lauderdale, Florida",St. Thomas Aquinas,65,196,,3,,42,Wisconsin,2010
dt,Bruce Gaston Jr.,"Chicago, Illinois",St. Rita,78,290,,3,,42,Purdue,2010
db,Mylan Hicks,"Detroit, Michigan",Renaissance,65,182,,3,,42,Michigan State,2010
qb,Michael Strauss,"Miami, Florida",Gulliver Prep,78,208,,3,,42,Virginia,2010
lb,Luke Muncie,"Klein, Texas",Oak,78,215,,3,,42,LSU,2010
db,Kenneth Ladler,"Stone Mountain, Georgia",Stephenson,78,190,,3,,42,Vanderbilt,2010
ol,Robby Havenstein,"Frederick, Maryland",Linganore,78,345,,3,,43,Wisconsin,2010
db,Travis Bell,"Belle Glade, Florida",Glades Central,78,187,,3,,43,West Virginia,2010
ol,Anthony Gatti,"St. Louis, Missouri",Parkway North,78,280,,3,,43,Missouri,2010
wr,Jimmie Hunt,"Cahokia, Illinois",Cahokia,78,195,,4,,43,Missouri,2010
ath,Sam Gibson,"Prattville, Alabama",Prattville,78,200,,3,,43,LSU,2010
de,Pat Lewandowski,"Overland Park, Kansas",Blue Valley West,78,248,,3,,43,Kansas,2010
de,Nehemiah Hicks,"Hutto, Texas",Hutto,78,235,,3,,43,Texas A&M,2010
rb,Nicholas Parker,"Batesville, Mississippi",South Panola,78,210,,3,,43,Mississippi,2010
lb,Deon Rogers,"Port St. Lucie, Florida",Treasure Coast,78,197,,3,,43,Louisville,2010
qb,Blake Bortles,"Oviedo, Florida",Oviedo,78,230,,3,,44,UCF,2010
ol,Brandon Scherff,"Denison, Iowa",Denison,78,295,,3,,44,Iowa,2010
rb,Andre Williams,"Allentown, Pennsylvania",Parkland Senior,65,202,,3,,44,Boston College,2010
wr,Ace Sanders,"Bradenton, Florida",Manatee,65,165,,4,,44,South Carolina,2010
db,Lo Wood,"Apopka, Florida",Apopka,0,160,,3,,44,Notre Dame,2010
de,Scott Crichton,"Tacoma, Washington",Henry Foss,78,225,,3,,44,Oregon State,2010
ath,Jatashun Beachum,"Dallas, Texas",A Maceo Smith,78,275,,3,,44,Arkansas,2010
dt,Graham Rowley,"Waialua, Hawaii",Waialua,78,265,,3,,44,Brigham Young,2010
lb,Jessel Curry,"Buford, Georgia",Buford,78,215,,3,,44,Auburn,2010
db,Fred Holton,"Thomasville, Georgia",Thomasville,78,196,,3,,44,Georgia Tech,2010
db,Terrence Brooks,"Dunnellon, Florida",Dunnellon,65,165,,3,,45,Florida State,2010
ol,Johnathan Ragoo,"Opa Locka, Florida",Monsignor Pace,78,342,,3,,45,Minnesota,2010
dt,Jeremiah Jackson,"Hoover, Alabama",Spain Park,78,265,,3,,45,Arkansas,2010
lb,Blake Roberts,"Tyler, Texas",Tyler Lee,78,225,,3,,45,TCU,2010
db,Deone Bucannon,"Fairfield, California",Vanden,78,185,,3,,45,Washington State,2010
ath,Joe Craig,"Gaffney, South Carolina",Gaffney,78,170,,3,,45,Clemson,2010
de,Louis Trinca-Pasat,"Chicago, Illinois",Lane,78,235,,3,,45,Iowa,2010
rb,Dom Timbers,"Pittsburgh, Pennsylvania",Woodland Hills,65,185,,3,,45,Syracuse,2010
wr,Solomon Patton,"Mobile, Alabama",Murphy,65,175,,4,,45,Florida,2010
ol,Troy Baker,"Waco, Texas",Connally,0,284,,3,,45,Baylor,2010
qb,Cole Marcoux,"Bronx, New York",The Fieldston School,78,234,,3,,45,Dartmouth,2010
dt,Dominique Jones,"Midwest City, Oklahoma",Midwest City,0,278,,3,,46,Baylor,2010
wr,Darius Terrell,"DeSoto, Texas",DeSoto,0,213,,4,,46,Texas,2010
rb,Derrick Burns,"New Wilmington, Pennsylvania",Wilmington Area,65,195,,3,,46,Pittsburgh,2010
lb,Antonio Harding,"Warren, Arkansas",Warren,78,215,,3,,46,Arkansas-Pine Bluff,2010
db,Earnest Thomas,"Orchard Lake, Michigan",St. Mary's,78,195,,3,,46,Illinois,2010
ol,Taani Fisilau,"Salt Lake City, Utah",Cottonwood Senior,0,303,,3,,46,Utah State,2010
db,Ciante Evans,"Arlington, Texas",Juan Seguin,65,170,,3,,46,Nebraska,2010
ath,Reggie Wilkins,"Shelby, North Carolina",Crest,65,160,,3,,46,North Carolina,2010
ol,Reid Webster,"Woodstock, Georgia",Etowah High School,78,270,,3,,46,Clemson,2010
de,Justin Henderson,"Bamberg, South Carolina",Bamberg-Ehrhardt,78,228,,3,,46,Kentucky,2010
de,Ryan Isaac,"Michigan City, Indiana",Michigan City,78,255,,3,,46,Purdue,2010
qb,Billy Cosh,"Gambrills, Maryland",Arundel,0,196,,3,,46,Kansas State,2010
db,Toney Hurd Jr.,"Missouri City, Texas",Fort Bend Marshall,0,184,,3,,47,Texas A&M,2010
ath,Brendon Felder,"Monroeville, Pennsylvania",Gateway,0,163,,3,,47,North Carolina,2010
dt,Torrea Peterson,"San Antonio, Texas",East Central,78,300,,3,,47,Oklahoma,2010
lb,Austin Wilson,"Tyler, Texas",Tyler Lee,78,200,,3,,47,Houston,2010
wr,Robert Johnson,"Hattiesburg, Mississippi",Oak Grove,0,196,,4,,47,Mississippi State,2010
ol,David Yankey,"Roswell, Georgia",Centennial,78,275,,3,,47,Stanford,2010
db,Lavocheya Cooper,"Arp, Texas",Arp,78,185,,3,,47,Oklahoma State,2010
qb,Stephen Kaiser,"Saint Louis, Missouri",DeSmet,78,217,,3,,47,Southern Methodist,2010
ol,Parker Mack,"Little Rock, Arkansas",Pulaski Academy,78,305,,3,,47,Princeton,2010
de,Joseph Okafor,"Houston, Texas",Bellaire,0,231,,3,,47,Oklahoma State,2010
de,Laton Dowling,"Dodge City, Kansas",Dodge City,78,225,,3,,47,Kansas State,2010
dt,Lucas Vincent,"Olathe, Kansas",North,78,267,,3,,48,Missouri,2010
db,Xavier Smith,"Edmond, Oklahoma",Edmond North,65,180,,3,,48,Missouri,2010
ath,Shaun Kitchens,"College Park, Georgia",Banneker,0,211,,3,,48,Auburn,2010
db,Chris Hughes,"Mobile, Alabama",Davidson,78,215,,3,,48,Mississippi State,2010
lb,Joe Hemschoot,"Lakewood, Colorado",Lakewood,78,210,,3,,48,Stanford,2010
ol,Ben Riva,"Seattle, Washington",O'Dea,78,285,,3,,48,Washington,2010
wr,Jerald Robinson,"Canton, Ohio",Canton South,78,175,,3,,48,Michigan,2010
de,Davidell Collins,"Bearden, Arkansas",Bearden,78,255,,3,,48,Oklahoma State,2010
ol,Tuni Kanuch,"South Jordan, Utah",Bingham,78,295,,3,,48,Brigham Young,2010
qb,Nick Hirschman,"Los Gatos, California",Los Gatos,0,212,,3,,48,Colorado,2010
de,Daniel Godkin,"Las Vegas, Nevada",Palo Verde,78,225,,3,,48,Navy,2010
dt,Kyle Woestmann,"Marietta, Georgia",Walton,78,265,,3,,49,Vanderbilt,2010
wr,Tyrone Williams,"East Cleveland, Ohio",Shaw,78,215,,3,,49,Ohio State,2010
ath,Eric Bennett,"Tulsa, Oklahoma",Booker T. Washington,0,176,,3,,49,Arkansas,2010
rb,Darion Hall,"Naples, Florida",Lely,78,200,,3,,49,Miami (FL),2010
db,James Scales,"Greensboro, North Carolina",Northern Guilford,0,179,,3,,49,Oregon,2010
lb,D.J. Welter,"Crowley, Louisiana",Notre Dame,78,225,,3,,49,LSU,2010
qb,Anthony Boone,"Matthews, North Carolina",Weddington,78,222,,3,,49,Duke,2010
ol,Catlin Alford,"Adairsville, Georgia",Adairsville,78,275,,3,,49,Georgia Tech,2010
db,Taz Stevenson,"Mililani, Hawaii",Mililani,78,190,,3,,49,Washington,2010
de,Dartwan Bush,"Brazoswood, Texas",Brazoswood,78,250,,3,,49,Texas Tech,2010
ol,Marques Pair,"Sumter, South Carolina",Sumter,78,255,,3,,49,Tennessee,2010
de,Calen Friel,"Kailua, Hawaii",Kailua,78,240,,3,,49,Hawaii,2010
wr,Garic Wharton,"Las Vegas, Nevada",Valley,65,160,,3,,50,Arizona,2010
ath,Don Shumpert,"St. Louis, Missouri",Hazelwood East,78,185,,3,,50,Iowa,2010
rb,Algrenon Brown,"Salt Lake City, Utah",Skyline,78,210,,3,,50,Brigham Young,2010
de,Walker Ashburn,"River Ridge, Louisiana",John Curtis,78,245,,3,,50,Nebraska,2010
ol,Luke Charpentier,"River Ridge, Louisiana",John Curtis,78,305,,3,,50,Arkansas,2010
dt,Fred Thompson,"Oakland, California",Oakland Tech Senior,78,290,,3,,50,Oregon State,2010
de,Konrad Zagzebski,"Schofield, Wisconsin",D. C. Everest,78,225,,3,,50,Wisconsin,2010
qb,Andrew Manley,"Wahiawa, Hawaii",Leilehua,78,220,,3,,50,New Mexico State,2010
lb,Darius Waters,"Lakewood, Washington",Lakes,78,215,,3,,50,Washington,2010
ol,Chris Littlehead,"Tahlequah, Oklahoma",Sequoyah,78,305,,3,,50,Oklahoma State,2010
db,Ibraheim Campbell,"Philadelphia, Pennsylvania",Chestnut Hill Academy,0,188,,3,,50,Northwestern,2010
ol,Mitch Morse,"Austin, Texas",St. Michael's Academy,78,282,,3,,51,Missouri,2010
db,E.J. Gaines,"Independence, Missouri",Ft Osage,65,170,,3,,51,Missouri,2010
wr,Joshua Harper,"Stockton, California",St. Mary's,78,180,,3,,51,Fresno State,2010
rb,James Sims,"Irving, Texas",Irving Macarthur School,78,205,,3,,51,Kansas,2010
dt,Jericho Lee,"Tallahassee, Florida",Godby,65,260,,3,,51,Florida International,2010
db,Marc Deas,"Kissimmee, Florida",Osceola,78,185,,3,,51,Georgia,2010
ath,Darian Lazard,"Pearland, Texas",Dawson,78,170,,3,,51,Houston,2010
lb,Joey Owens,"Pleasant Grove, Utah",Pleasant Grove,78,215,,3,,51,Brigham Young,2010
db,Jeremy Deering,"Tampa, Florida",Leto,78,198,,3,,52,Rutgers,2010
wr,Austin Hill,"Corona, California",Eleanor Roosevelt,78,192,,3,,52,Arizona,2010
ath,Kain Colter,"Englewood, Colorado",Cherry Creek,78,185,,3,,52,Northwestern,2010
rb,Kevin Parks Jr.,"Mount Ulla, North Carolina",West Rowan,0,193,,3,,52,Virginia,2010
lb,Jamaal Bass,"Miramar, Florida",Miramar,0,189,,3,,52,Northern Illinois,2010
ol,Corey Robinson,"Havelock, North Carolina",Havelock,78,295,,3,,52,South Carolina,2010
dt,Diamonte Wheeler,"Arlington, Texas",Bowie,78,278,,3,,52,Oklahoma State,2010
ol,Dan Foose,"Paramus, New Jersey",Paramus Catholic,78,310,,3,,53,Florida State,2010
rb,Casey Turner,"Jacksonville, Florida",Ed White,65,190,,3,,53,Rutgers,2010
lb,Stephen Maeweather,"Houston, Texas",Sharpstown,0,203,,3,,53,Oklahoma State,2010
wr,Kaelin Clay,"Long Beach, California",Poly,65,167,,3,,53,California,2010
db,Fred Jackson,"Houston, Texas",Eisenhower,65,188,,3,,53,Rice,2010
dt,Thomas Teal,"Bennettsville, South Carolina",Marlboro County,78,315,,3,,53,North Carolina State,2010
db,RobDonovan Lewis,"Jonesboro, Louisiana",Hodge,65,175,,3,,53,Memphis,2010
ath,Matt Miller,"Helena, Montana",Helena Capital,78,205,,3,,53,Boise State,2010
db,Jamerson Love,"Aberdeen, Mississippi",Aberdeen,65,175,,3,,54,Mississippi State,2010
ath,Joseph Smith,"Norco, California",Norco,65,185,,3,,54,Utah,2010
db,Elisha Olabode,"Cedar Hill, Texas",Cedar Hill,65,170,,3,,54,TCU,2010
ol,Michael Criste,"Mission Viejo, California",Mission Viejo,78,295,,3,,54,Washington,2010
wr,Kevin Johnson,"Houston, Texas",Cypress Ridge,78,190,,3,,54,Oklahoma State,2010
dt,Donavan Johnson,"Arlington, Texas",Martin,78,245,,3,,54,Iowa,2010
lb,Kevin Kisseberth,"Klein, Texas",Klein,78,220,,3,,54,Louisiana Tech,2010
rb,Andre Dawson,"Cedar Rapids, Iowa",Washington,78,210,,3,,54,Northern Iowa,2010
ol,Johnathan Feliciano,"Davie, Florida",Western,78,283,,3,,55,Miami (FL),2010
ath,Bashaud Breeland,"Allendale, South Carolina",Allendale Fairfax,78,190,,3,,55,Clemson,2010
lb,Aaron Harris,"Houston, Texas",Westfield,78,222,,3,,55,Southeastern Louisiana,2010
db,Joshua Mitchell,"Corona, California",Eleanor Roosevelt,65,165,,3,,55,Nebraska,2010
db,Harvey Jackson,"Missouri City, Texas",Hightower,78,185,,3,,55,Nebraska,2010
wr,Michael Bennett,"Alpharetta, Georgia",Alpharetta,78,186,,3,,55,Georgia,2010
db,Andre Hal,"Port Allen, Louisiana",Port Allen,78,170,,3,,56,Vanderbilt,2010
ath,Antwon Chisholm,"Belle Glade, Florida",Glades Central,65,175,,3,,56,Marshall,2010
rb,Donnell Kirkwood,"Delray Beach, Florida",Atlantic,65,197,,3,,56,Minnesota,2010
db,Sharrod Golightly,"Decatur, Georgia",Southwest Dekalb,65,180,,3,,56,South Carolina,2010
wr,Ricki Herod Jr.,"Mesquite, Texas",North Mesquite,0,175,,3,,56,Kansas,2010
ol,Javius Townsend,"Dallas, Texas",Madison,78,297,,3,,56,Oklahoma State,2010
dt,Dante Weaver,"New Brunswick, New Jersey",New Brunswick,78,320,,3,,56,Temple,2010
lb,Efrem Oliphant,"Houston, Texas",Langham Creek,78,200,,3,,56,Houston,2010
ath,Joe Powell,"Dallas, Texas",Skyline,65,174,,3,,57,Oklahoma,2010
dt,Coby Coleman,"Frankston, Texas",Frankston,78,290,,3,,57,Texas Tech,2010
wr,Markese Triplett,"Lousiville, Mississippi",Louisville,78,205,,3,,57,Southern Miss,2010
db,Demetruce McNeal,"College Park, Georgia",Banneker,0,176,,3,,57,Auburn,2010
lb,Jeremiah George,"Clearwater, Florida",Clearwater,0,191,,3,,57,Iowa State,2010
db,Khambrel McGee,"Miami, Florida",Northwestern,65,165,,3,,57,Florida International,2010
ol,Dan Koenig,"Cape Coral, Florida",Cape Coral,78,265,,3,,57,Oklahoma State,2010
rb,A.J. Moore,"Murrietta, California",Murrieta Valley,65,190,,3,,57,Brigham Young,2010
db,Karl Butler,"New Orleans, Louisiana",Brother Martin,78,185,,3,,58,Vanderbilt,2010
wr,Shawn Corker,"Ft Lauderdale, Florida",Cardinal Gibbons,78,183,,3,,58,Texas Tech,2010
ath,Jarred Haggins,"Lakeland, Florida",Lakeland,78,175,,3,,58,Florida State,2010
dt,Shawn Green,"Loganville, Georgia",Grayson,78,275,,3,,58,Georgia Tech,2010
dt,Vince Taylor,"Hattiesburg, Mississippi",Oak Grove,78,270,,3,,59,Vanderbilt,2010
db,Urell Johnson,"New Orleans, Louisiana",O. Perry Walker,78,185,,3,,59,Texas Tech,2010
db,Desmond Martin,"Round Rock, Texas",Stony Point,0,173,,3,,59,Texas Tech,2010
ath,Jerrell Priester,"Allendale, South Carolina",Allendale Fairfax,65,185,,3,,59,Kentucky,2010
rb,Myron Ross,"Ambler, Pennsylvania",Wissahickon Senior,78,205,,3,,59,Temple,2010
ol,Zack Dilley,"Menifee, California",Paloma Valley,78,280,,3,,59,San Diego State,2010
lb,Tre Walker,"Olathe, Kansas",North,78,208,,3,,59,Kansas State,2010
lb,Eric Kendricks,"Fresno, California",Hoover,78,205,,3,,60,UCLA,2010
ath,Keanu Nelson,"Tucson, Arizona",Sabino,65,160,,3,,60,Stanford,2010
rb,Alfred Blue,"Boutte, Louisiana",Hahnville,78,203,,3,,60,LSU,2010
dt,John Froland,"Snohomish, Washington",Glacier Peak,78,250,,3,,60,Colorado State,2010
db,Frank Tamakloe,"Olney, Maryland",Good Counsel,78,189,,3,,60,Wisconsin,2010
wr,Allen Hurns,"Miami, Florida",Carol City,78,175,,3,,60,Miami (FL),2010
db,Brandon Smith,"Raceland, Louisiana",Central Lafourche,78,175,,3,,60,Texas Tech,2010
ol,Wade Yandall,"Carson, California",Carson,78,280,,3,,60,UCLA,2010
ol,Archie Muniz,"Houston, Texas",Cy-Creek,78,255,,3,,61,Mississippi State,2010
wr,Bennett Jackson,"Hazlet, New Jersey",Raritan,78,165,,3,,61,Notre Dame,2010
db,Daunte Carr,"Gainesville, Georgia",Gainesville High School,78,205,,3,,61,Arkansas,2010
ath,Keith Mumphery,"Vienna, Georgia",Dooly County,78,195,,3,,61,Michigan State,2010
lb,Garret Gilliland,"Orange, California",Lutheran,78,210,,3,,61,Washington,2010
db,Cedric Smith,"Prattville, Alabama",Prattville,65,170,,3,,61,Mississippi,2010
dt,Terry Talbott,"Huber Heights, Ohio",Wayne,78,255,,3,,61,Michigan,2010
dt,Justin Utupo,"Lakewood, California",Lakewood,78,240,,3,,62,Notre Dame,2010
ol,Tate Nichols,"Union, Kentucky",Ryle,78,278,,3,,62,Notre Dame,2010
db,DeAndre Smelter,"Macon, Georgia",Tattnall Square Academy,78,205,,3,,62,Georgia Tech,2010
lb,Ofa Fifita,"San Bernardino, California",Arroyo Valley,78,220,,3,,62,Fresno State,2010
wr,Darius Millines,"Delray Beach, Florida",American Heritage School,78,180,,3,,62,Illinois,2010
ath,Jamaal Kearse,"Lakewood, Washington",Lakes,0,197,,3,,62,Washington,2010
db,Charles Garrett,"Los Angeles, California",Dorsey,78,195,,3,,62,New Mexico State,2010
lb,Ty Linton,"Charlotte, North Carolina",Christian,0,200,,3,,63,North Carolina,2010
dt,Curtis Virges,"West Point, Mississippi",West Point,78,290,,3,,63,Mississippi State,2010
rb,Nehemie Kankolongo,"Colquitlam, British Columbia",Centennial,65,200,,3,,63,Wyoming,2010
ol,Cameron Clemmons,"Lebanon, Tennessee",Wilson Central,78,260,,3,,63,Western Kentucky,2010
wr,Quincy Enunwa,"Moreno Valley, California",Rancho Verde,78,200,,3,,63,Nebraska,2010
db,Merrill Noel,"Pahokee, Florida",Pahokee,65,180,,3,,63,Wake Forest,2010
ath,Marcques Dixon,"Decatur, Georgia",Southwest Dekalb,65,182,,3,,63,Tennessee,2010
db,Mark Joyce,"Deland, Florida",Deland,78,200,,3,,63,South Florida,2010
db,Lorenzo Waters,"Hyattsville, Maryland",DeMatha,78,197,,3,,64,Rutgers,2010
wr,Rashad Lawrence,"Orlando, Florida",Olympia,78,195,,3,,64,Northwestern,2010
ath,Dominique Sanders,"Fort Worth, Texas",Dunbar,78,190,,3,,64,Houston,2010
db,Gregory Ducre,"Los Angeles, California",Crenshaw,65,169,,3,,64,Washington,2010
rb,Orleans Darkwa,"Nashville, Tennessee",Ensworth,65,200,,3,,64,Tulane,2010
dt,Jay Guy,"Aldine, Texas",Eisenhower,78,300,,3,,64,Nebraska,2010
ol,Cody Gibson,"Tallahassee, Florida",Lincoln,78,265,,3,,64,South Carolina,2010
lb,Brandon Thornton,"Conroe, Texas",Conroe,0,195,,3,,64,Southern Methodist,2010
ol,Max Garcia,"Norcross, Georgia",Norcross,78,280,,3,,65,Maryland,2010
dt,Bjoern Werner,"Salisbury, Connecticut",Salisbury School,78,264,,3,,65,Florida State,2010
lb,Nigel Terrell,"Pelham, Alabama",Pelham,78,215,,3,,65,Florida State,2010
db,A.J. Powell,"Covina, California",Charter Oak,65,185,,3,,65,Portland State,2010
rb,Keith McBride,"Memphis, Tennessee",Memphis University School,78,205,,3,,65,Navy,2010
wr,Marquel Wade,"Jacksonville, Florida",Andrew Jackson,65,180,,3,,65,Arkansas,2010
ath,Joshua Snead,"Smithfield, North Carolina",Smithfield Selma Senior,0,168,,3,,65,Duke,2010
rb,Corvin Lamb,"Miami, Florida",Northwestern,0,191,,3,,66,Louisville,2010
db,Braylon Webb,"Gilmer, Texas",Gilmer,78,180,,3,,66,Missouri,2010
lb,Issac Dixon,"Opa Locka, Florida",Monsignor Pace,78,195,,3,,66,Oregon,2010
ol,Denton Simek,"Prague, Oklahoma",Prague,78,260,,3,,66,Arkansas,2010
dt,Brandon Jackson,"Shreveport, Louisiana",Evangel Christian,78,287,,3,,66,Texas A&M,2010
db,Brock Vereen,"Valencia, California",Valencia High,78,175,,3,,66,Minnesota,2010
wr,Ricardo Miller,"Ann Arbor, Michigan",Pioneer,0,208,,3,,66,Michigan,2010
wr,Bud Sasser,"Denton, Texas",Ryan,78,200,,3,,67,Missouri,2010
db,Mario Rowson,"Norfolk, Virginia",Lake Taylor,78,185,,3,,67,Maryland,2010
ath,Kenny Bell,"Boulder, Colorado",Fairview,78,173,,3,,67,Nebraska,2010
lb,Jared Parham,"Coppell, Texas",Coppell,78,220,,3,,67,Missouri,2010
db,Cliff Coleman,"Lauderdale Lakes, Florida",Boyd Anderson,65,170,,3,,67,Mississippi,2010
ol,Jared Duke,"Cleveland, Tennessee",Walker Valley,78,325,,3,,67,Mississippi,2010
dt,Antonio Ford,"Pahokee, Florida",Pahokee,78,271,,3,,67,Wake Forest,2010
rb,Joshua Quezada,"La Habra, California",La Habra,78,200,,3,,67,Brigham Young,2010
ol,Micah Hatchie,"Waialua, Hawaii",Waialua,78,275,,3,,68,Washington,2010
