position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
rb,Zachary Green,"Ventura, California",St. Bonaventure,65,210,,3,,38,Arizona,2013
db,Tre Bell,"Jersey City, New Jersey",St. Peter's Prep,65,170,,3,,38,Vanderbilt,2013
ath,Rashad Kinlaw,"Galloway, New Jersey",Absegami,78,184,,3,,38,Notre Dame,2013
lb,Al-Rasheed Benton,"Newark, New Jersey",Shabazz,78,220,,3,,38,West Virginia,2013
db,Jalen Banks,"Harvey, Illinois",Thornton Township,65,190,,3,,38,Vanderbilt,2013
dt,Kevin Maurice,"Orlando, Florida",Freedom,78,270,,3,,38,Nebraska,2013
ol,Chris Taylor,"Zachary, Louisiana",Zachary,78,305,,3,,38,Tulane,2013
ol,Josh Thomas,"Shreveport, Louisiana",Evangel Christian,78,336,,3,,38,Houston,2013
lb,Rasheen Jones,"Cincinnati, Ohio",Northwest,78,215,,3,,38,Cincinnati,2013
te,Calvin Blank,"Terre Haute, Indiana",Terre Haute North Vigo,78,226,,3,,38,Ball State,2013
db,Desmond Lawrence,"Charlotte, North Carolina",Christian,78,171,,3,,39,North Carolina,2013
db,Brian Walker,"Charlotte, North Carolina",Mallard Creek,65,170,,3,,39,North Carolina,2013
ol,Braxton Pfaff,"Lynchburg, Virginia",Liberty Christian Academy,78,289,,3,,39,Virginia Tech,2013
wr,Raheem Falkins,"New Orleans, Louisiana",G W Carver,78,195,,4,,39,Alabama,2013
lb,Marcus Oliver,"Hamilton, Ohio",Hamilton,78,220,,3,,39,Indiana,2013
dt,Donovan Munger,"Shaker Heights, Ohio",Shaker Heights,78,290,,3,,39,Ohio State,2013
ath,Godwin Igwebuike,"Pickerington, Ohio",Pickerington North,65,185,,3,,39,Northwestern,2013
ol,Matt Miller,"Perrysburg, Ohio",St. John's,78,260,,3,,39,Wisconsin,2013
de,Jordan Willis,"Kansas City, Missouri",Rockhurst,78,260,,3,,39,Kansas State,2013
lb,Dac Shaw,"Mineola, Texas",Mineola,78,200,,3,,39,TCU,2013
te,Nate Wozniak,"Greenwood, Indiana",Center Grove,78,255,,3,,39,Minnesota,2013
rb,Wendell Smallwood,"Elkton, Maryland",Eastern Christian Academy,65,194,,3,,39,West Virginia,2013
wr,Paul Harris,"Upper Marlboro, Maryland",Frederick Douglass,78,186,,4,,40,Tennessee,2013
ath,Delton Williams,"Erie, Pennsylvania",Cathedral Prep School,78,205,,3,,40,Michigan State,2013
ol,Aulden Bynum,"Valdosta, Georgia",Valwood,78,260,,3,,40,Georgia,2013
lb,Brooks Ellis,"Fayetteville, Arkansas",Fayetteville,78,215,,3,,40,Arkansas,2013
lb,Reggie Chevis,"Houston, Texas",Sharpstown,78,238,,3,,40,Texas A&M,2013
te,Brendan O'Neil,"Cambridge, Massachusetts",Buckingham Browne & Nichols,78,230,,3,,40,Wake Forest,2013
db,Brandon Arnold,"Encino, California",Crespi,78,183,,3,,40,Oregon State,2013
db,Ryan White,"Louisville, Kentucky",Trinity,65,178,,3,,40,Vanderbilt,2013
dt,Tevin Montgomery,"Marion, Massachusetts",Tabor Academy,78,295,,3,,40,Boston College,2013
rb,Lorenzo Woodley,"Miami, Florida",Columbus,78,210,,3,,40,Massachusetts,2013
ol,Nick Haynes,"Niceville, Florida",Niceville,78,294,,3,,40,Kentucky,2013
de,Seyvon Lowry,"Jacksonville, Florida",First Coast,78,225,,3,,40,UCF,2013
rb,Fred Coppet,"Fort Lauderdale, Florida",St. Thomas Aquinas,65,176,,3,,41,Bowling Green,2013
ath,Marcus Davis,"Delray Beach, Florida",American Heritage School,65,170,,3,,41,Auburn,2013
wr,Torii Hunter Jr.,"Prosper, Texas",Prosper,78,172,,4,,41,Notre Dame,2013
lb,Cameron Judge,"Westlake Village, California",Oaks Christian,78,200,,3,,41,UCLA,2013
ol,R.J. Prince,"Albemarle, North Carolina",Albermarle,78,310,,3,,41,North Carolina,2013
lb,Matt Galambos,"Havertown, Pennsylvania",Haverford,78,223,,3,,41,Pittsburgh,2013
dt,Maquedius Bain,"Fort Lauderdale, Florida",University School,78,308,,3,,41,LSU,2013
db,Paris Bostick,"Tampa, Florida",Plant,78,208,,3,,41,Georgia,2013
db,Darius Mosely,"O'Fallon, Illinois",O'Fallon,65,185,,3,,41,Illinois,2013
wr,Quincy Adeboyejo,"Cedar Hill, Texas",Cedar Hill,78,175,,4,,42,Mississippi,2013
ol,Josh Harris,"Alpharetta, Georgia",Milton,78,299,,3,,42,Wake Forest,2013
lb,Jordan Evans,"Norman, Oklahoma",North,78,205,,3,,42,Oklahoma,2013
ath,DaeSean Hamilton,"Stafford, Virginia",Mountain View,78,182,,3,,42,Penn State,2013
lb,Brandon Bell,"Mays Landing, New Jersey",Oakcrest,78,220,,3,,42,Penn State,2013
db,Jeremy Tyler,"Lithonia, Georgia",Martin Luther King,78,200,,3,,42,West Virginia,2013
dt,Kenton Gibbs,"Detroit, Michigan",Cass Tech,78,290,,3,,42,North Carolina State,2013
db,Korrin Wiggins,"Durham, North Carolina",Hillside,78,185,,3,,42,Clemson,2013
ol,DeVondre Seymour,"Suwanee, Georgia",North Gwinnett,78,290,,3,,42,Georgia,2013
rb,Travis Custis,"Hampton, Georgia",Lovejoy,78,205,,3,,42,Georgia Tech,2013
de,Mike Tyler,"Brecksville, Ohio",Brecksville Broadview Hgts,78,225,,3,,42,Stanford,2013
rb,Jamari Smith,"Neptune Beach, Florida",Fletcher,78,200,,3,,43,South Carolina,2013
lb,Christopher Worley,"Cleveland, Ohio",Glenville Academic Campus,78,185,,3,,,Ohio State,2013
db,Mackenro Alexander,"Immokalee, Florida",Immokalee,78,190,,3,,43,Auburn,2013
ath,Dominique Alexander,"Tulsa, Oklahoma",Booker T. Washington,78,195,,3,,43,Oklahoma,2013
de,Marquis Haynes,"Jacksonville, Florida",University Christian School,78,220,,3,,43,North Carolina,2013
ol,Sean Harlow,"San Clemente, California",San Clemente,78,260,,3,,43,Oregon State,2013
lb,Jarred Alwan,"Cherry Hill, New Jersey",Camden Catholic,78,212,,3,,43,Temple,2013
dt,Monty Nelson,"Plantation, Florida",Plantation,78,310,,3,,43,North Carolina State,2013
ol,Jack McDonald,"Dorchester, Massachusetts",Boston College High,78,275,,3,,43,Virginia,2013
db,Adrian Baker,"Hollywood, Florida",Chaminade Madonna,78,168,,3,,43,Clemson,2013
wr,Kevin Spears,"New Orleans, Louisiana",Holy Cross,78,190,,4,,43,LSU,2013
lb,Isaac Savaiinaea,"Honolulu, Hawaii",Punahou,78,235,,3,,44,UCLA,2013
ath,Darron Lee,"New Albany, Ohio",New Albany,78,195,,3,,44,Ohio State,2013
wr,Corey Robinson,"San Antonio, Texas",San Antonio Christian,78,195,,4,,44,Notre Dame,2013
dt,Deadrin Senat,"Immokalee, Florida",Immokalee,78,311,,3,,44,South Florida,2013
rb,Lavon Coleman,"Lompoc, California",Lompoc,65,210,,3,,44,Washington,2013
ol,Sadiq Olanrewaju,"Salisbury, Connecticut",Salisbury School,78,280,,3,,44,Virginia,2013
db,Erik Huhn,"Cibolo, Texas",Steele,78,205,,3,,44,Texas,2013
ol,Colin Sutton,"Orange, California",Lutheran,78,290,,3,,44,Colorado,2013
lb,Travon Blanchard,"Orange, Texas",West Orange-Stark,78,185,,3,,44,Baylor,2013
de,Dawuane Smoot,"Groveport, Ohio",Groveport Madison,78,225,,3,,44,Illinois,2013
db,Cameron Walker,"Los Angeles, California",Loyola,65,180,,3,,44,California,2013
wr,James Clark,"New Smyrna Beach, Florida",New Smyrna Beach,65,170,,4,,45,Ohio State,2013
ol,Wilson Bell,"Prichard, Alabama",Blount,78,296,,3,,45,Florida State,2013
lb,Duke Riley,"River Ridge, Louisiana",John Curtis,78,215,,3,,45,LSU,2013
rb,Gerald Holmes,"Flint, Michigan",Carman Ainsworth,78,205,,3,,45,Michigan State,2013
dt,Paulo Lepua,"Harbor City, California",Narbonne,78,255,,3,,45,Washington State,2013
db,Ranthony Texada,"Frisco, Texas",Centennial,65,160,,3,,45,TCU,2013
ath,Ty Slanina,"East Bernard, Texas",East Bernard,78,182,,3,,45,TCU,2013
de,Chauntez Jackson,"Inglewood, California",Inglewood,78,240,,3,,45,Houston,2013
lb,Eric Beisel,"Fenton, Missouri",Rockwood Summit,78,235,,3,,45,Missouri,2013
db,Malik Greaves,"Jacksonville, Florida",Sandalwood,78,197,,3,,45,West Virginia,2013
ol,Aaron Cochran,"Atwater, California",Buhach,78,320,,3,,45,California,2013
dt,Jacob Hyde,"Manchester, Kentucky",Clay County,78,313,,3,,46,Kentucky,2013
ath,Myles Nash,"Sicklerville, New Jersey",Timber Creek,78,205,,3,,46,Rutgers,2013
ol,Dan Skipper,"Arvada, Colorado",Ralston Valley,78,295,,3,,46,Arkansas,2013
wr,Jordan Smallwood,"Jenks, Oklahoma",Jenks,78,190,,3,,46,Oklahoma,2013
rb,Jabo Lee,"Dillon, South Carolina",Dillon,65,180,,3,,46,Tennessee,2013
db,Sojourn Shelton,"Plantation, Florida",Plantation,65,150,,3,,46,Wisconsin,2013
lb,Victor Egu,"Concord, California",De La Salle,78,217,,3,,46,Yale,2013
db,Mycial Allen,"Detroit, Michigan",Martin Luther King,65,183,,3,,46,Northern Illinois,2013
ath,TJ Taylor,"Monmouth Junction, New Jersey",South Brunswick,78,186,,3,,47,Rutgers,2013
ol,Kyle Meadows,"West Chester, Ohio",Lakota West,78,270,,3,,47,Kentucky,2013
wr,Andre Levrone,"Olney, Maryland",Good Counsel,78,197,,3,,47,Virginia,2013
db,Trevor Walker,"Mansfield, Texas",Timberview,78,190,,3,,47,Washington,2013
lb,Mario Mathis,"Thomasville, Georgia",Thomasville,78,245,,3,,47,UCF,2013
wr,Eddie Jackson,"Lauderdale Lakes, Florida",Boyd Anderson,78,175,,3,,48,Alabama,2013
db,Jaleel Hytchye,"Cincinnati, Ohio",La Salle,65,165,,3,,48,Kentucky,2013
db,Malcolm Cook,"Fork Union, Virginia",Fork Union Military Academy,78,195,,3,,48,Virginia,2013
ath,Lemond Johnson,"Cooper City, Florida",Cooper City,78,190,,3,,48,Tennessee,2013
dt,Matthew Romar,"Port Arthur, Texas",Port Arthur Memorial,78,268,,3,,48,Oklahoma,2013
lb,James Clark,"Sebastian, Florida",Sebastian River,78,210,,3,,48,Louisiana-Lafayette,2013
ol,David Knevel,"Brantford, Ontario",Pauline Johnson Collegiate,78,290,,3,,48,Nebraska,2013
db,Nate Godwin,"Tampa, Florida",Freedom,78,190,,3,,49,South Florida,2013
db,Darius Curry,"Flowery Branch, Georgia",Flowery Branch,78,190,,3,,49,Oklahoma State,2013
ol,Sean Dowling,"Fallbrook, California",Fallbrook,78,265,,3,,49,Vanderbilt,2013
ath,Delando Johnson,"Towson, Maryland",Calvert Hall,78,180,,3,,49,Toledo,2013
wr,Rob Wheelwright,"Columbus, Ohio",Walnut Ridge,78,185,,3,,49,Wisconsin,2013
lb,A.J. Latu,"Rancho Cucamonga, California",Rancho Cucamonga,78,205,,3,,49,Arizona State,2013
dt,Kyle Shortridge,"Loxahatchee, Florida",Seminole Ridge,78,273,,3,,49,Louisville,2013
rb,D.J. Martin,"Bakersfield, California",Stockdale,65,195,,3,,49,Eastern Washington,2013
lb,Oren Burks,"Lorton, Virginia",South County,78,205,,3,,50,Vanderbilt,2013
db,Gareon Conley,"Massillon, Ohio",Washington,78,165,,3,,50,Ohio State,2013
wr,Marqui Hawkins,"Columbus, Georgia",Carver,78,190,,3,,50,Florida,2013
rb,Trevorris Johnson,"Houston, Texas",Alief Taylor,65,205,,3,,50,TCU,2013
ath,Samuel Craft,"Olive Branch, Mississippi",Olive Branch,65,175,,3,,50,Memphis,2013
ol,J.D. Hinnant,"Fountain Valley, California",Fountain Valley,78,267,,3,,50,California,2013
dt,Ben Hughes,"Waco, Texas",University,78,310,,3,,50,Oklahoma State,2013
ath,Chase Dutra,"Brownsburg, Indiana",Brownsburg,78,190,,3,,51,Indiana,2013
wr,Alex Montgomery,"Weston, Florida",Cypress Bay,78,180,,3,,51,Kentucky,2013
rb,Gerard Wicks,"Long Beach, California",Poly,65,195,,3,,51,Washington State,2013
ol,Jake Thomas,"Columbus, Mississippi",Columbus Sr,78,305,,3,,51,Mississippi State,2013
lb,Zach Bradshaw,"Damascus, Maryland",Damascus,78,210,,3,,51,Virginia,2013
dt,Christopher Robinson,"Shreveport, Louisiana",Woodlawn,78,280,,3,,51,Southern Miss,2013
db,Derek Babiash,"Poway, California",Poway,78,173,,3,,51,Arizona,2013
db,Daryl Worley,"Philadelphia, Pennsylvania",William Penn Charter School,78,185,,3,,51,West Virginia,2013
db,TyVel Jemison,"Fort Wayne, Indiana",Bishop Luers,65,175,,3,,52,Purdue,2013
wr,Taivon Jacobs,"District Heights, Maryland",Suitland,65,165,,3,,52,Maryland,2013
ath,J.J. Green,"Kingsland, Georgia",Camden County,65,186,,3,,52,Georgia,2013
db,Steve Wesley,"Arlington, Texas",Bowie,78,175,,3,,52,TCU,2013
dt,JonRyheem Peoples,"Rigby, Idaho",Rigby,78,298,,3,,52,Brigham Young,2013
rb,Warren Miles Long,"Union City, California",James Logan,78,200,,3,,52,Northwestern,2013
ol,Zachary Crabtree,"Mansfield, Texas",Mansfield,78,270,,3,,52,Oklahoma State,2013
ol,Alan Knott,"Tyrone, Georgia",Sandy Creek,78,275,,3,,53,South Carolina,2013
ath,Kyle Queiro,"Oradell, New Jersey",Bergen Catholic,78,185,,3,,53,Northwestern,2013
wr,Carlos Burse,"Alpharetta, Georgia",Alpharetta,78,194,,3,,53,Vanderbilt,2013
dt,Herbert Moore,"Memphis, Tennessee",Memphis East,78,335,,3,,53,Mississippi,2013
rb,Joshua Mercer,"Guyton, Georgia",South Effingham,65,180,,3,,53,North Carolina State,2013
db,Solomon Warfield,"Cleveland, Ohio",St. Edward,78,170,,3,,53,Iowa,2013
ol,J.P. Vonashek,"Kingsland, Georgia",Camden County,78,255,,3,,54,South Carolina,2013
lb,Mohamed Camara,"Cumming, Georgia",West Forsyth,78,187,,3,,54,South Carolina,2013
db,Neiko Robinson,"Bratt, Florida",Northview,78,173,,3,,54,Penn State,2013
db,Brandon Facyson,"Newnan, Georgia",Northgate,78,182,,3,,54,Virginia Tech,2013
ath,Donald Gray Jr.,"Memphis, Tennessee",White Station,65,160,,3,,54,Mississippi State,2013
wr,Rodney Adams,"St. Petersburg, Florida",Lakewood,78,166,,3,,54,Toledo,2013
rb,Donovan Wilson,"Dublin, Ohio",Jerome,78,205,,3,,54,Georgia Tech,2013
ath,Daniel Reid,"Chester, Virginia",Thomas Dale,78,202,,3,,55,Virginia Tech,2013
ol,Chris Griffin,"Crawfordville, Florida",Wakulla,78,265,,3,,55,Georgia Tech,2013
wr,Ryan Jenkins,"Marietta, Georgia",Lassiter,65,179,,3,,55,Tennessee,2013
dt,Dylan Bradley,"Macon, Mississippi",Noxubee County,78,255,,3,,55,Southern Miss,2013
db,Kevin King,"Oakland, California",Bishop O'Dowd,78,172,,3,,55,Washington,2013
db,Will Earley,"Mesquite, Texas",West Mesquite,78,190,,3,,55,Arizona State,2013
rb,Mauriece Lee,"Tempe, Arizona",Marcos De Niza,65,185,,3,,55,Arizona,2013
lb,Jack Cottrell,"Eden Prairie, Minnesota",Eden Prairie,78,215,,3,,55,Boston College,2013
wr,Latevius Rayford,"Memphis, Tennessee",Central,78,173,,3,,56,Vanderbilt,2013
ath,Jermaine Antoine,"Loreauville, Louisiana",Loreauville,65,182,,3,,56,TCU,2013
db,Jayme Otomewo,"Los Angeles, California",Dorsey,78,190,,3,,56,Arizona State,2013
ol,Sam Coverdale,"Chagrin Falls, Ohio",Kenston,78,280,,3,,56,Northwestern,2013
lb,Brandon Hines,"Dallas, Texas",Kimball,78,193,,3,,56,New Mexico State,2013
ath,Cequan Jefferson,"Richmond, Virginia",Henrico,65,163,,3,,57,Virginia Tech,2013
lb,Jacarthy Mack,"Lithonia, Georgia",Martin Luther King,78,205,,3,,57,Texas Tech,2013
db,Terrence Ross,"Apopka, Florida",Wekiva,78,188,,3,,57,Louisville,2013
ol,Joey Bloomfield,"Louisville, Kentucky",Ballard,78,305,,3,,57,Kansas,2013
wr,Richard Benjamin,"Tampa, Florida",Tampa Bay Tech,78,195,,3,,57,Louisville,2013
db,Shaquill Griffin,"St. Petersburg, Florida",Lakewood,78,184,,3,,57,UCF,2013
lb,Austin Ramesh,"Eagle River, Wisconsin",Northland Pines,78,215,,3,,58,Wisconsin,2013
ath,Dee Paul,"Munday, Texas",Munday,65,160,,3,,58,Texas Tech,2013
db,David Price,"Long Beach, California",Poly,78,200,,3,,58,Arizona,2013
db,Jack Tocho,"Charlotte, North Carolina",Independence,78,190,,3,,58,North Carolina State,2013
wr,Uriah LeMay,"Matthews, North Carolina",Butler,78,181,,3,,58,Georgia,2013
ol,Dalton Rodriguez,"Tulsa, Oklahoma",Union,78,258,,3,,58,Tulsa,2013
ath,Jasper Sasser,"Jacksonville, Florida",Wolfson,78,189,,3,,59,South Carolina,2013
ol,Jacob Homa,"Brookfield, Wisconsin",Central,78,260,,3,,59,Iowa State,2013
wr,Kevin Gladney,"Akron, Ohio",Firestone Senior,78,182,,3,,59,Nebraska,2013
db,Evrett Edwards,"Woodbridge, Virginia",Woodbridge Senior,65,175,,3,,59,Duke,2013
db,Michael Stevenson,"Clearwater, Florida",Central Catholic,78,175,,3,,60,Wake Forest,2013
ath,Dila Rosemond,"Cypress, Texas",Cypress Springs,65,180,,3,,60,Texas State,2013
db,Xavier Woods,"West Monroe, Louisiana",West Monroe,65,180,,3,,60,Louisiana Tech,2013
wr,Jaron Dukes,"Columbus, Ohio",Marion Franklin,78,197,,3,,60,Michigan,2013
ol,Erik Bunte,"Mission Viejo, California",Mission Viejo,78,310,,3,,60,California,2013
ath,Ryheem Lockley,"Saluda, Virginia",Middlesex,78,217,,3,,61,Miami (FL),2013
ol,Kendall Moore,"Chicago, Illinois",Simeon,78,265,,3,,61,Syracuse,2013
db,Blake McClain,"Winter Park, Florida",Winter Park,65,181,,3,,61,Kentucky,2013
wr,Derrick Jones,"Eupora, Mississippi",Eupora,78,179,,3,,61,Mississippi,2013
ol,Chris Borrayo,"Paramount, California",Paramount,78,290,,3,,62,California,2013
wr,DeAndre Woods,"Pinson, Alabama",Clay,78,205,,3,,62,Vanderbilt,2013
ath,D.J. Dean,"Newton, Texas",Newton,65,175,,3,,62,Arkansas,2013
lb,Azeem Victor,"Pomona, California",Pomona,78,225,,3,,59,Washington,2013
db,Devin Butler,"Washington, District of Columbia",Gonzaga,78,179,,3,,62,Notre Dame,2013
wr,John Ross,"Long Beach, California",Jordan,65,165,,3,,63,Washington,2013
ath,Devin Holiday,"San Marcos, California",Mission Hills,65,170,,3,,63,Arizona,2013
db,Dillan Cazley,"Charleston, Illinois",Charleston,65,165,,3,,63,Illinois,2013
ol,Skylar Lacy,"Greenwood, Indiana",Southport,78,290,,3,,63,Louisville,2013
wr,Julius Wilson,"Culver City, California",Culver City,78,175,,3,,64,San Diego State,2013
ol,Delando Crooks,"Atlanta, Georgia",Carver,78,277,,3,,64,Vanderbilt,2013
lb,Sammy Douglas,"Arlington, Texas",Arlington,78,180,,3,,60,TCU,2013
ath,Tshumbi Johnson,"Immokalee, Florida",Immokalee,65,185,,3,,64,Cincinnati,2013
db,Leroy Clark,"Miami, Florida",Archbishop Carroll,65,169,,3,,64,Purdue,2013
db,Trey Cheek,"Lawrenceville, Georgia",Archer,65,176,,3,,65,California,2013
ath,Anthony Sherrils,"Kansas City, Missouri",Hogan Prep,78,174,,3,,65,Missouri,2013
wr,Ronald Lewis,"Harvey, Louisiana",West Jefferson,78,180,,3,,65,Arizona State,2013
ol,Thomas Shoaf,"Columbus, Indiana",Columbus North,78,255,,3,,65,Brigham Young,2013
ath,Donnie Miles,"Suwanee, Georgia",North Gwinnett,65,195,,3,,66,North Carolina,2013
ol,Octavius Jackson,"Moultrie, Georgia",Colquitt County,78,285,,3,,66,Florida,2013
wr,Dhameer Bradley,"Elkton, Maryland",Eastern Christian Academy,65,166,,3,,66,Connecticut,2013
db,Shon Akins,"Norcross, Georgia",Norcross,65,168,,3,,66,Middle Tennessee State,2013
ol,Dave Bright,"Santa Ana, California",Mater Dei,78,290,,3,,67,Stanford,2013
wr,Vequan Jones,"Wylie, Texas",East,78,201,,3,,67,Baylor,2013
db,Will Barrow,"Dallas, Texas",Skyline,65,170,,3,,67,Tulsa,2013
wr,Ryan Timmons,"Frankfort, Kentucky",Franklin County,65,186,,3,,68,Kentucky,2013
db,Darian Hicks,"Solon, Ohio",Solon,78,175,,3,,68,Michigan State,2013
ath,Shaan Washington,"Alexandria, Louisiana",Alexandria,78,210,,3,,68,Texas A&M,2013
ol,Maverick Morris,"Douglas, Georgia",Coffee County,78,290,,3,,68,Clemson,2013
ol,Andrew Nelson,"Hershey, Pennsylvania",Hershey,78,265,,3,,69,Penn State,2013
ath,David Prince,"Roanoke, Virginia",Patrick Henry,78,175,,3,,69,Virginia Tech,2013
wr,Janarion Grant,"Dade City, Florida",Pasco,65,165,,3,,69,Rutgers,2013
db,Marcus McShepard,"Cleveland Heights, Ohio",Cleveland Heights,65,185,,3,,69,Northwestern,2013
wr,Hunter Jarmon,"Waco, Texas",Midway,78,190,,3,,70,Oregon State,2013
ol,Harneet Gill,"St. Charles, Missouri",Francis Howell School,78,260,,3,,70,Missouri,2013
db,David Kamara,"Loganville, Georgia",Grayson,65,185,,3,,70,Mississippi,2013
ath,Johnathan Alston,"Bunn, North Carolina",Bunn,78,200,,3,,70,North Carolina State,2013
wr,Austin Bennett,"Manvel, Texas",Manvel,78,170,,3,,71,Oklahoma,2013
db,Tere Calloway,"Seattle, Washington",Seattle Prep,65,185,,3,,71,Nevada,2013
ath,Micah Thomas,"Galena Park, Texas",North Shore,78,180,,3,,71,Utah,2013
db,Chocolate Wilson,"Myrtle Beach, South Carolina",Myrtle Beach,65,160,,3,,72,Marshall,2013
ath,Myles Willis,"Atlanta, Georgia",Marist School,65,180,,3,,72,Boston College,2013
db,Desmond King,"Detroit, Michigan",Crockett,65,185,,3,,73,Iowa,2013
wr,J'Mon Moore,"Missouri City, Texas",Elkins,78,178,,3,,73,Missouri,2013
ath,Carlis Parker,"Statesville, North Carolina",Statesville,78,187,,3,,73,Virginia Tech,2013
ath,Ali Groves,"Stone Mountain, Georgia",Stephenson,65,181,,3,,74,South Carolina,2013
wr,Dionte Taylor,"Fort Lauderdale, Florida",University School,78,165,,3,,74,Illinois,2013
db,Vontarius West,"Bartow, Florida",Bartow,78,180,,3,,74,Florida International,2013
wr,Csont'e York,"Harper Woods, Michigan",Chandler Park Academy,78,185,,3,,75,Michigan,2013
ath,Milan Collins,"Forestville, Maryland",Bishop McNamara,78,190,,3,,75,Maryland,2013
db,Kyle Fulks,"Katy, Texas",Katy,65,160,,3,,75,Baylor,2013
wr,Eric Carter,"Lakeland, Florida",Lake Gibson,65,177,,3,,76,Minnesota,2013
wr,Kyrin Priester,"Snellville, Georgia",Brookwood,78,181,,3,,77,Clemson,2013
wr,Devin Ross,"Mission Hills, California",Bishop Alemany,65,170,,3,,78,Colorado,2013
wr,Johnell Barnes,"Fort Myers, Florida",Dunbar,65,154,,3,,79,Duke,2013
wr,Gary Moore,"Clarksville, Texas",Clarksville,78,215,,3,,80,Texas Tech,2013
wr,Andre Patton,"Wilmington, Delaware",St. Elizabeth,78,193,,3,,81,Rutgers,2013
wr,Rico Johnson,"Swainsboro, Georgia",Swainsboro,65,170,,3,,82,Georgia,2013
wr,D.J. Polite-Bray,"Lithonia, Georgia",Martin Luther King,78,175,,3,,83,Texas Tech,2013
wr,A.J. Richardson,"Harbor City, California",Narbonne,78,185,,3,,84,Boise State,2013
wr,Keeon Johnson,"Kannapolis, North Carolina",Brown,78,200,,3,,85,Virginia,2013
wr,Dylan Cantrell,"Whitehouse, Texas",Whitehouse,78,202,,3,,86,Texas Tech,2013
wr,Shelby Christy,"Geismar, Louisiana",Dutchtown,78,200,,3,,87,Mississippi State,2013
wr,Taijuan Thomas,"Monroe, Louisiana",Ouachita,65,178,,3,,89,Stanford,2013
wr,Brian Lemelle,"Harrisburg, Pennsylvania",Bishop McDevitt,65,175,,3,,90,Connecticut,2013
wr,Ishmael Hyman,"Holmdel, New Jersey",St John Vianney,78,169,,3,,91,Kansas,2013
wr,Johnathan Howard,"Rochelle, Georgia",Wilcox County,78,181,,3,,92,North Carolina,2013
wr,Chris Thompson,"Gainesville, Florida",Gainesville,78,170,,3,,93,Florida,2013
wr,Ricky Jeune,"Montvale, New Jersey",St. Joseph's,78,205,,3,,94,Georgia Tech,2013
wr,Dominic Walker,"Orlando, Florida",Evans,78,195,,3,,95,Auburn,2013
wr,Brandon Wells,"Bogue Chitto, Mississippi",Bogue Chitto,78,180,,3,,96,Mississippi State,2013
wr,Dejon Funderburk,"Pensacola, Florida",Milton,78,175,,3,,97,South Alabama,2013
wr,X'avier Shepherd,"Lakewood, California",Lakewood,78,175,,3,,98,Utah,2013
wr,Jordan Villamin,"Etiwanda, California",Etiwanda,78,195,,3,,100,Oregon State,2013
lb,Lance Virgile,"Fort Lauderdale, Florida",St. Thomas Aquinas,78,215,,3,,53,Wake Forest,2013
ath,Greg Ward,"Tyler, Texas",John Tyler,65,165,,3,,,Houston,2013
rb,Rapheal Webb,"Gainesville, Florida",Gainesville,65,190,,3,,,Vanderbilt,2013
db,Nickolas Brassell,"Scooba, Mississippi",East Mississippi C.C.,78,180,,4,,,Mississippi,2013
dt,Lavon Hooks,"Booneville, Mississippi",Northeast Mississippi C.C.,78,295,,4,,,Mississippi,2013
db,Cameron Sutton,"Jonesboro, Georgia",Jonesboro,78,175,,3,,,Tennessee,2013
rb,Devontae Booker,"Sacramento, California",American River C.C.,65,195,,3,,,Utah,2013
ath,Nate Andrews,"Fairhope, Alabama",Fairhope School,78,180,,3,,,Florida State,2013
wr,Brandon Ravenel,"Stafford, Virginia",North Stafford,78,170,,3,,,James Madison,2013
de,Leonard Floyd,"Chatham, Virginia",Hargrave Military Academy,78,220,,4,,,Georgia,2013
ath,Pharoh Cooper,"Havelock, North Carolina",Havelock,65,190,,4,,,South Carolina,2013
rb,Aaron Baltazar,"Chula Vista, California",Eastlake,65,161,,3,,,Boise State,2013
wr,Drew Morgan,"Greenwood, Arkansas",Greenwood,78,180,,3,,,Arkansas,2013
dt,John Atkins,"Chatham, Virginia",Hargrave Military Academy,78,310,,4,,,Georgia,2013
de,Mikey Bart,"Buford, Georgia",Buford,78,245,,3,,,North Carolina,2013
lb,Xavier Phillips,"Fort Worth, Texas",All Saints Episcopal,78,220,,3,,,Baylor,2013
wr,Tanner Shipley,"Wilsonville, Oregon",Wilsonville,78,190,,3,,,Boise State,2013
ath,Jake Roh,"Scottsdale, Arizona",Chaparral,78,200,,3,,,Boise State,2013
qb,Ryan Finley,"Phoenix, Arizona",Paradise Valley,78,180,,3,,,Boise State,2013
qb,Darell Garretson,"Chandler, Arizona",Chandler,78,190,,3,,,Utah State,2013
db,Damarious Randall,"Mesa, Arizona",Mesa C.C.,78,185,,3,,,Arizona State,2013
wr,Kevin White,"Scranton, Pennsylvania",Lackawanna C.C.,78,210,,3,,,West Virginia,2013
de,Randy Gregory,"Yuma, Arizona",Arizona Western C.C.,78,230,,4,,,Nebraska,2013
db,Isaiah Johnson,"Council Bluffs, Iowa",Iowa Western C.C.,78,210,,3,,,Kansas,2013
db,Ronnie Martin,"Milledgeville, Georgia",Georgia Military,65,175,,3,,,South Carolina,2013
qb,Richard Lagow,"Plano, Texas",Plano,78,218,,3,,,Connecticut,2013
wr,Corey Cooper,"Raleigh, North Carolina",Millbrook,65,191,,3,,,Syracuse,2013
qb,Nick Marshall,"Garden City, Kansas",Garden City C.C.,78,190,,3,,,Auburn,2013
