position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
lb,Reggie Bowens,"Garner, North Carolina",Garner,78,210,,3,,37,South Carolina,2008
te,Eric Lair,"Houston, Texas",Lamar,78,210,,3,,37,Minnesota,2008
de,Joey Fowler,"Oklahoma City, Oklahoma",Westmoore,78,260,,3,,37,Texas Tech,2008
rb,Kenjon Barner,"Riverside, California",Notre Dame,65,170,,3,,38,Oregon,2008
db,Scott Grady,"Tigard, Oregon",Tigard,0,172,,3,,38,Oregon,2008
te,Taylor Thompson,"Prosper, Texas",Prosper,0,224,,3,,38,Southern Methodist,2008
lb,Emmanuel Acho,"Dallas, Texas",St. Mark's,78,210,,3,,38,Texas,2008
ath,Marcus Davis,"Virginia Beach, Virginia",Ocean Lakes,0,221,,3,,38,Virginia Tech,2008
lb,Jelani Smith,"Abbeville, Louisiana",Abbeville,78,207,,3,,38,Arkansas,2008
de,Brandon Harold,"East St. Louis, Illinois",East St. Louis,78,260,,3,,38,Kansas State,2008
dt,Kenny Davis,"Newberry, South Carolina",Newberry,78,295,,3,,38,South Carolina,2008
ol,Patrick Hoog,"Castroville, Texas",Medina Valley,78,293,,3,,38,Oklahoma State,2008
ol,Andrew Wallace,"Charlotte, North Carolina",Olympic,0,258,,3,,38,North Carolina State,2008
rb,Embry Peeples,"Orlando, Florida",Dr. Phillips,65,165,,3,,38,Georgia Tech,2008
wr,Destin Hood,"Mobile, Alabama",St. Paul's,78,190,,4,,38,Alabama,2008
rb,Demitrius Bronson,"Kent, Washington",Kentwood,65,197,,3,,39,Washington,2008
ol,Drew Schaefer,"Sammamish, Washington",Eastlake,0,273,,3,,39,Washington,2008
lb,Will Ebner,"Friendswood, Texas",Friendswood,78,225,,3,,39,Missouri,2008
te,Mychal Rivera,"Van Nuys, California",Birmingham,0,230,,3,,39,Oregon,2008
wr,Brandon Green,"Chicago, Illinois",Robeson,78,167,,4,,39,Minnesota,2008
ol,Kevin Zeitler,"Milwaukee, Wisconsin",Wisconsin Lutheran,78,279,,3,,39,Wisconsin,2008
de,Duane Zlatnik,"Rossville, Kansas",Rossville,78,260,,3,,39,Kansas,2008
db,Ryan St. Julien,"New Iberia, Louisiana",Catholic,0,169,,3,,39,LSU,2008
ath,Patrick Nixon,"Jacksonville, Florida",Middleburg,65,180,,3,,39,Illinois,2008
lb,Tarik Rollins,"Hollywood, Florida",Chaminade Madonna,0,187,,3,,39,Clemson,2008
db,A.J. Grant,"Jacksonville, Florida",Sandalwood,78,190,,3,,39,Florida International,2008
dt,Jewhan Edwards,"Philadelphia, Pennsylvania",Roman Catholic,78,338,,3,,39,Minnesota,2008
dt,Craig Noble,"Woodland Hills, California",Taft,78,260,,3,,40,Washington,2008
db,Cameron Johnson,"Washington, District of Columbia",Gonzaga,78,228,,3,,40,Virginia,2008
ath,Bacarri Rambo,"Donalsonville, Georgia",Seminole County,78,195,,3,,40,Georgia,2008
ol,Luke Poehlmann,"Brenham, Texas",Brenham,78,260,,3,,40,Texas,2008
lb,Kyle Mangan,"Brenham, Texas",Brenham,78,225,,3,,40,Texas A&M,2008
ol,Mario Benavides,"Los Fresnos, Texas",Los Fresnos,78,285,,3,,40,Louisville,2008
wr,Aaron Boyd,"Lexington, Kentucky",Henry Clay,78,195,,4,,40,Kentucky,2008
de,Justin Smith,"Alpharetta, Georgia",Chattahoochee,0,256,,3,,40,Mississippi,2008
te,Jake Byrne,"Rogers, Arkansas",Rogers,78,240,,3,,40,Wisconsin,2008
lb,Nick Clancy,"Joliet, Illinois",Joliet Catholic,78,220,,3,,40,Boston College,2008
rb,Montario Patterson,"Biggersville, Mississippi",Biggersville,78,197,,3,,40,Mississippi State,2008
dt,Chris Martin,"Fort Walton Beach, Florida",Choctawhatchee,78,285,,3,,41,UCF,2008
ath,Justin Feagin,"Delray Beach, Florida",American Heritage School,78,190,,3,,41,Michigan,2008
lb,Sean Fisher,"Omaha, Nebraska",Millard North,78,225,,3,,41,Nebraska,2008
db,Robert Steeples,"St. Louis, Missouri",DeSmet,0,189,,3,,40,Missouri,2008
rb,Darius Willis,"Indianapolis, Indiana",Franklin Central,78,215,,3,,41,Indiana,2008
wr,Jarrett Sparks,"Merced, California",Merced,0,216,,4,,41,California,2008
de,Logan Harrell,"Rancho Santa Margarita, California",Santa Margarita Catholic,78,250,,3,,41,Fresno State,2008
ol,Andrew Sampson,"Aurora, Colorado",Overland,78,285,,3,,41,Arizona State,2008
db,Darrell Simmons,"College Park, Georgia",Banneker,0,185,,3,,41,South Carolina,2008
ol,Rocko Khoury,"Traverse City, Michigan",West,0,280,,3,,41,Michigan,2008
lb,Gary Tinsley,"Jacksonville, Florida",First Coast,78,220,,3,,41,Minnesota,2008
te,Brad Herman,"Metamora, Illinois",Metamora,78,220,,3,,41,Iowa,2008
wr,Travis Benjamin,"Belle Glade, Florida",Glades Central,0,141,,4,,42,Miami (FL),2008
db,Lewis Walker,"Salt Lake City, Utah",Judge Memorial,0,159,,3,,42,Hawaii,2008
db,Keon Furtch,"Paris, Texas",Paris,78,180,,3,,42,Texas A&M,2008
ol,Tim Hodgdon,"Las Flores, California",Tesoro,78,272,,3,,42,Washington State,2008
lb,Scott Betros,"Jacksonville, Florida",Bolles,78,225,,3,,42,Wake Forest,2008
de,Lavar Edwards,"Baton Rouge, Louisiana",Desire Street Academy,78,300,,3,,42,LSU,2008
ath,Timothy Wright,"Wall, New Jersey",Wall Township,78,200,,3,,42,Rutgers,2008
te,Andrew Parker,"Jacksonville, Florida",Bartram Trail,78,225,,3,,42,Wake Forest,2008
rb,Justin Rogers,"Birmingham, Alabama",Vestavia Hills,65,180,,3,,42,Nebraska,2008
lb,Chris Little,"Oakland, California",Castlemont,78,210,,3,,42,California,2008
dt,Klinton Ruff,"Norfolk, Virginia",Norview,78,298,,3,,42,Virginia,2008
ol,Cordian Hagans,"Duluth, Georgia",Northview,78,300,,3,,42,LSU,2008
db,Lorenzo Williams,"Fayetteville, North Carolina",Westover Senior,78,190,,3,,43,Virginia Tech,2008
te,Vance Smith,"Pace, Florida",Pace,78,245,,3,,43,Auburn,2008
dt,Trevor Guyton,"Redmond, Washington",Redmond,78,280,,3,,43,California,2008
wr,Marcus Sales,"Syracuse, New York",Christian Brothers,78,180,,4,,43,Syracuse,2008
db,Kip Edwards,"Arlington, Texas",Bowie,0,172,,3,,43,Missouri,2008
lb,Herman Lathers,"Baton Rouge, Louisiana",Scotlandville,0,192,,3,,43,Tennessee,2008
ath,Kendrick Presley,"Kosciusko, Mississippi",Kosciusko,0,189,,3,,43,Southern Miss,2008
ol,Brian Moore,"Coral Gables, Florida",Ransom Everglades,78,275,,3,,43,Duke,2008
lb,B.J. Machen,"Hilliard, Ohio",Darby,0,221,,3,,43,Georgia Tech,2008
ol,T.J. Barnes,"Enterprise, Alabama",Enterprise,78,320,,3,,43,Georgia Tech,2008
ol,Jonathan Martin,"North Hollywood, California",Harvard Westlake,0,271,,3,,44,Stanford,2008
lb,Yourhighness Morgan,"Bushnell, Florida",South Sumter,0,218,,3,,44,Florida Atlantic,2008
ath,Morgan Carter,"Woodbridge, Virginia",C. D. Hylton,78,197,,3,,44,Rutgers,2008
wr,Roy Roundtree,"Trotwood, Ohio",Trotwood-Madison,0,154,,4,,44,Michigan,2008
db,Kenji Jackson,"Mansfield, Texas",Mansfield,0,190,,3,,44,Missouri,2008
db,Marcus Cromartie,"Mansfield, Texas",Timberview,0,159,,3,,44,Wisconsin,2008
lb,Fred Craig,"Cincinnati, Ohio",St. Xavier,78,210,,3,,44,Stanford,2008
te,Jonathan Gimm,"Spring, Texas",Westfield,78,235,,3,,44,Iowa,2008
ath,George Baker,"Miami, Florida",Archbishop Carroll,0,167,,3,,45,South Florida,2008
dt,Dwight Tucker,"Oviedo, Florida",Oviedo,78,280,,3,,45,Virginia Tech,2008
ol,Ramon Booi,"Saint Augustine, Florida",Nease,0,339,,3,,45,Wake Forest,2008
wr,D.J. Grant,"Austin, Texas",Lyndon B. Johnson,78,205,,4,,45,Texas,2008
te,Bill Schautz,"Oradell, New Jersey",Bergen Catholic,0,223,,3,,45,Virginia,2008
lb,Mychal Kendricks,"Fresno, California",Hoover,0,202,,3,,45,California,2008
db,P.J. Smith,"River Ridge, Louisiana",John Curtis,78,205,,3,,45,Nebraska,2008
de,Pete Massaro,"Newtown Square, Pennsylvania",Marple Newtown,78,240,,3,,45,Penn State,2008
db,Donnie Fletcher,"Cleveland, Ohio",Glenville Academic Campus,0,169,,3,,45,Boston College,2008
rb,Jeff Brinson,"Saint Petersburg, Florida",Northeast,65,203,,3,,45,Iowa,2008
ol,Senio Kelemete,"Seattle, Washington",Evergreen High School,78,262,,3,,45,Washington,2008
lb,Ina Liaina,"Oxnard, California",Rio Mesa,0,211,,3,,45,San Jose State,2008
db,Rashard Hall,"Saint Augustine, Florida",St. Augustine,78,190,,3,,46,Clemson,2008
ath,Antoine Hicks,"Mansfield, Texas",Timberview,78,193,,3,,46,Texas,2008
ol,Vaughn Dotsy,"Ventura, California",St. Bonaventure,78,364,,3,,46,Arizona,2008
db,John Flanders,"Midwest City, Oklahoma","",65,175,,3,,46,Tulsa,2008
lb,Steve Greer,"Solon, Ohio",Solon,78,218,,3,,46,Virginia,2008
lb,Joey Ehrmann,"Baltimore, Maryland",Gilman School,78,197,,3,,46,Wake Forest,2008
ol,Jimmy Bennett,"Alexandria, Virginia",West Potomac,78,270,,3,,46,Connecticut,2008
de,Nicholas Plato,"Edwardsville, Illinois",Edwardsville,0,228,,3,,46,Kansas,2008
wr,Brandon Ford,"Hanahan, South Carolina",Hanahan,78,205,,4,,46,Clemson,2008
dt,Curtis Cunningham,"Littleton, Colorado",Columbine,0,262,,3,,46,Colorado,2008
dt,Jomarcus Savage,"Huntsville, Alabama",J. O. Johnson,78,260,,3,,47,Auburn,2008
db,Ahmed Shakoor,"Stone Mountain, Georgia",Stephenson,0,189,,3,,47,Marshall,2008
db,Trent Hunter,"Katy, Texas",Katy,0,189,,3,,47,Texas A&M,2008
lb,Kiko Alonso,"Los Gatos, California",Los Gatos,78,234,,3,,47,Oregon,2008
ath,Kellen Theriot,"Bellaire, Texas",Episcopal High School,78,225,,3,,47,LSU,2008
ol,Travis Ruth,"Jefferson City, Missouri",Jefferson City,0,300,,3,,47,Missouri,2008
lb,J.P. Hurrell,"San Mateo, California",Serra,78,195,,3,,47,California,2008
de,Jake McDonough,"West Des Moines, Iowa",Valley High School,78,238,,3,,47,Iowa State,2008
ol,Joe Caprioglio,"Highlands Ranch, Colorado",Highlands Ranch,78,260,,3,,47,Colorado State,2008
wr,Darvin Adams,"Kennesaw, Georgia",Harrison,0,181,,3,,48,Auburn,2008
ath,Riley Dodge,"Southlake, Texas",Carroll,78,183,,3,,48,North Texas,2008
de,Andre Wadley,"Hernando, Mississippi",Hernando,78,245,,3,,48,Auburn,2008
db,Ronald Hobby,"Brandywine, Maryland",Gwynn Park,0,170,,3,,48,Pittsburgh,2008
dt,Lavunce Askew,"Camden, Arkansas",Fairview,78,280,,3,,48,Arkansas,2008
lb,Jatavious Miller,"Pahokee, Florida",Pahokee,65,186,,3,,48,West Virginia,2008
ol,Matt Hunt,"Carson, California",Carson,78,311,,3,,48,Fresno State,2008
lb,Maurice Simmons,"Compton, California",Dominguez,0,203,,3,,48,USC,2008
ol,Patrick Neumann,"Montvale, New Jersey",St. Joseph's,78,260,,3,,48,Boston College,2008
db,Tyrone McBride,"Atco, New Jersey",Winslow Township,78,210,,3,,48,Massachusetts,2008
ol,Jonathan Owens,"Blountsville, Alabama",Susan Moore,78,295,,3,,49,Georgia,2008
lb,Bo Walters,"Birmingham, Alabama",Briarwood Christian,78,220,,3,,49,Mississippi State,2008
db,Brandon Leslie,"Fresno, California",Edison,0,194,,3,,49,Georgia Tech,2008
wr,Wes Kemp,"St. Louis, Missouri",DeSmet,0,226,,3,,49,Missouri,2008
db,Cortez Smith,"Detroit, Michigan",Cass Tech,0,193,,3,,49,Indiana,2008
de,Jeremy Gray,"Sherman, Texas",Sherman,78,240,,3,,49,Oklahoma State,2008
rb,Demetris Murray,"Buford, Georgia",Buford,65,192,,3,,49,South Florida,2008
ol,Ryan Dannewitz,"San Jacinto, California",San Jacinto,78,276,,3,,49,Colorado,2008
dt,Adren Dorsey,"Tyler, Texas",John Tyler,78,285,,3,,49,Texas A&M,2008
lb,Donovan Miles,"Stafford, Virginia",Brooke Point,78,225,,3,,49,West Virginia,2008
ol,Sam Brenner,"Oceanside, California",Oceanside,78,270,,3,,50,Utah,2008
de,Toa Tuitea,"Westminster, California",Westminster,78,250,,3,,50,Arizona State,2008
db,Steven Hicks,"Whitehouse, Texas",Whitehouse,65,175,,3,,50,Colorado,2008
db,Adam Long,"Playa Del Rey, California",St. Bernard,78,170,,3,,50,Washington,2008
ol,Freddie Smooth,"Baton Rouge, Louisiana",Desire Street Academy,78,300,,3,,50,Auburn,2008
wr,Lanear Sampson,"Mesquite, Texas",North Mesquite,0,192,,3,,50,Baylor,2008
rb,Dex Jones,"Lombard, Illinois",Montini,0,215,,3,,50,Wisconsin,2008
lb,Damion Whittington,"Norco, California",Norco,78,225,,3,,50,Fresno State,2008
ath,Jhyryn Taylor,"Franklinton, Louisiana",Franklinton,0,172,,3,,50,LSU,2008
lb,David Williams,"Ft. Lauderdale, Florida",Cardinal Gibbons,78,198,,3,,50,UCF,2008
dt,Jeff Braun,"Westminster, Maryland",Winters Mill,78,300,,3,,50,West Virginia,2008
dt,Anthony Hill,"Pensacola, Florida",Pensacola,0,301,,3,,51,Florida State,2008
ol,David Spurlock,"Murfreesboro, Tennessee",Riverdale,78,280,,3,,51,Florida State,2008
ath,K.J. Williams,"Norman, Oklahoma",North,78,235,,3,,51,Texas A&M,2008
rb,Gary Douglas,"Durham, North Carolina",Hillside,0,177,,3,,46,Maryland,2008
lb,Alfred Dupree,"Dallas, Texas",Skyline,0,209,,3,,51,Oklahoma State,2008
db,Chris Hayden-Martin,"Greensburg, Pennsylvania",Greensburg Central Catholic,78,190,,3,,51,Boston College,2008
db,Rockey Duplessis,"Belle Chasse, Louisiana",Belle Chasse,0,184,,3,,51,LSU,2008
ol,Thomas Parsons,"Spring Branch, Texas",Smithson Valley,78,270,,3,,51,LSU,2008
wr,John Goodman,"Fort Wayne, Indiana",Bishop Dwenger,78,192,,3,,51,Notre Dame,2008
de,John Youboty,"Klein, Texas",Klein,78,246,,3,,51,Marshall,2008
ath,DeVonte Christopher,"North Las Vegas, Nevada",Canyon Springs,78,180,,3,,52,Utah,2008
dt,Randy Salmon,"Stockbridge, Georgia",Stockbridge,78,293,,3,,52,Louisville,2008
ol,Kermit Tyler,"New Orleans, Louisiana",L. W. Higgins,78,290,,3,,52,Mississippi,2008
ol,Kyle Quinn,"Brentwood, California",Liberty Union,78,279,,3,,52,Arizona,2008
rb,Luke Matthews,"Phoenix, Arizona",Desert Vista,0,199,,3,,47,Utah,2008
de,Tyler Urban,"North Hunington, Pennsylvania",Norwin,0,235,,3,,52,West Virginia,2008
lb,Jake Johnson,"Falmouth, Virginia",Stafford Sr. High,78,231,,3,,52,Virginia Tech,2008
wr,Todd Harrelson,"Chesapeake, Virginia",Oscar Smith,0,181,,3,,52,North Carolina,2008
db,Tommie Thomas,"Oak Lawn, Illinois",Richards,78,175,,3,,52,Purdue,2008
ol,Jimmy Miller,"Denver, Colorado",Mullen,0,297,,3,,53,San Diego State,2008
wr,Alfred Jenkins,"Jacksonville, Florida",Terry Parker,0,170,,3,,53,Illinois,2008
rb,Caulton Ray,"Birmingham, Michigan",Brother Rice,0,185,,3,,43,Michigan State,2008
ol,David Grant,"Killeen, Texas",Killeen,78,278,,3,,53,Nebraska,2008
db,Lubbock Smith,"Dallas, Texas",Carter,65,182,,3,,53,Kansas,2008
dt,Jerel Worthy,"Huber Heights, Ohio",Wayne High School,0,288,,3,,53,Michigan State,2008
lb,Supo Sanni,"Homewood, Illinois",Homewood Flossmoor,78,197,,3,,53,Illinois,2008
ath,Horatio Williams,"Oxford, Mississippi",Oxford,78,175,,3,,53,Mississippi,2008
de,Aljoshua Tillman,"Meadville, Mississippi",Franklin County,78,245,,3,,53,Southern Miss,2008
lb,Allen Stephens,"South Boston, Virginia",Halifax County,78,252,,3,,54,Virginia Tech,2008
ath,Philip Pierre-Louis,"Fort Lauderdale, Florida",St. Thomas Aquinas,65,175,,3,,54,Auburn,2008
db,Shiloah Te'o,"Kahuku, Hawaii",Kahuku,78,185,,3,,54,Brigham Young,2008
db,Antwuan Reed,"Johnstown, Pennsylvania",Johnstown,65,175,,3,,54,Pittsburgh,2008
rb,Franklin Green,"Savannah, Georgia",Jenkins,65,201,,3,,44,Georgia Southern,2008
ol,Brad Madison,"Bethany, Missouri",South Harrison,0,235,,3,,54,Missouri,2008
wr,Tim Molton,"Destrehan, Louisiana",Destrehan,78,185,,3,,54,LSU,2008
ol,Dallas Thomas,"Baton Rouge, Louisiana",Scotlandville,0,253,,3,,54,Tennessee,2008
dt,Brandon Whitty,"Saint Augustine, Florida",St. Augustine,78,245,,3,,54,Western Kentucky,2008
de,Brandon Kirksey,"St. Louis, Missouri",Hazelwood East,78,250,,3,,54,Minnesota,2008
rb,Kenny Session,"Tulsa, Oklahoma",East Central,65,190,,3,,48,Kansas State,2008
dt,Zach Kerr,"Gaithersburg, Maryland",Quince Orchard,0,323,,3,,55,Maryland,2008
ath,Logan Dold,"Garden Plain, Kansas",Garden Plain,78,200,,3,,55,Kansas State,2008
wr,Kevan Walker,"Arcadia, California",Arcadia,0,186,,3,,55,Oregon State,2008
ol,Trace Biskin,"Westlake Village, California",Oaks Christian,78,275,,3,,55,Arizona,2008
db,Tim Dandridge,"Detroit, Michigan",Highland Park,78,175,,3,,55,Minnesota,2008
ol,Daniel Bernard,"Colton, California",Colton,0,315,,3,,55,Texas State,2008
lb,Nate Palmer,"Chicago, Illinois",Simeon,78,228,,3,,55,Illinois,2008
db,Daniel Sorensen,"Colton, California",Colton,0,195,,3,,55,Brigham Young,2008
lb,Antonio Harper,"Memphis, Tennessee",Melrose,78,220,,3,,56,Miami (FL),2008
wr,Harry Adams,"Ft. Lauderdale, Florida",Dillard,78,175,,3,,56,Auburn,2008
de,Taylor Loftley,"Chamblee, Georgia",Chamblee,0,247,,3,,55,Vanderbilt,2008
dt,Casey Walker,"Garland, Texas",Garland,0,303,,3,,56,Oklahoma,2008
ol,Derek Tuimauga,"South Jordan, Utah",Bingham,0,332,,3,,56,Utah,2008
ol,Matt Mihalik,"Cleveland, Ohio",Gilmour Academy,78,268,,3,,56,Virginia,2008
ath,Jharron Armstrong,"Washington, District of Columbia",Dunbar,78,187,,3,,56,Kent State,2008
db,Mike Williams,"Beaumont, Texas",Westbrook,78,170,,3,,56,Baylor,2008
dt,Kawann Short,"East Chicago, Indiana",East Chicago Central,78,270,,3,,57,Purdue,2008
wr,D.J. Woods,"Strongsville, Ohio",Strongsville,0,169,,3,,57,Cincinnati,2008
db,Dorian Graham,"Fort Lauderdale, Florida",St. Thomas Aquinas,0,168,,3,,57,Syracuse,2008
ath,Jaron Brown,"Cheraw, South Carolina",Cheraw,0,187,,3,,57,Clemson,2008
ol,Deon'tae Pannell,"Birmingham, Michigan",Groves,78,300,,3,,57,Penn State,2008
db,Dominique Battle,"Delray Beach, Florida",American Heritage School,0,165,,3,,57,Cincinnati,2008
ol,Steven Robinson,"Tallahassee, Florida",Lincoln,78,305,,3,,57,UCF,2008
lb,Anthony Lewis,"Aldine, Texas",Aldine,78,210,,3,,57,Houston,2008
db,Josh Jordan,"Las Vegas, Nevada",Bishop Gorman,0,167,,3,,58,Arizona State,2008
ath,Ralph Bolden,"Folkston, Georgia",Charlton County,65,185,,3,,58,Purdue,2008
lb,DeAndre Jones,"Memphis, Tennessee",Memphis University School,0,223,,3,,58,Vanderbilt,2008
wr,Rodney McLeod,"Hyattsville, Maryland",DeMatha,0,180,,3,,58,Virginia,2008
db,Johnny Thomas,"Texas City, Texas",Texas City,78,173,,3,,58,Oklahoma State,2008
dt,Darius Parish,"Wichita, Kansas",Wichita North,78,325,,3,,58,Kansas,2008
ol,Colin Lyons,"Fair Oaks, California",Del Campo,78,307,,3,,58,Oregon State,2008
ol,Jeff Radek,"Naperville, Illinois",Neuqua Valley,0,277,,3,,58,Northwestern,2008
wr,Cruz Williams,"Little Rock, Arkansas",Pulaski Academy,78,206,,3,,59,Arkansas,2008
db,Carlton Lewis,"Saint Augustine, Florida",St. Augustine,78,190,,3,,59,Clemson,2008
dt,Jeremy Coleman,"Missouri City, Texas",Fort Bend Marshall,0,245,,3,,59,TCU,2008
lb,Doug Rippy,"Trotwood, Ohio",Trotwood-Madison,0,218,,3,,59,Colorado,2008
ol,Jake Current,"Troy, Ohio",Troy,78,270,,3,,59,Wisconsin,2008
ol,Alex Hurst,"Arlington, Tennessee",Arlington,78,312,,3,,59,LSU,2008
db,Jamar Taylor,"La Mesa, California",Helix,65,185,,3,,59,Boise State,2008
ath,Jay Spearman,"Greenwood, South Carolina","",0,187,,3,,59,South Carolina,2008
db,Christian Thompson,"Fort Lauderdale, Florida",St. Thomas Aquinas,78,195,,3,,60,Auburn,2008
ath,A.J. Pickens,"Chino Hills, California",Don Lugo,0,161,,3,,60,Arizona State,2008
dt,Eddie Brown,"Waller, Texas",Waller,0,266,,3,,60,Texas A&M,2008
wr,LaRon Byrd,"Boutte, Louisiana",Hahnville,78,205,,3,,60,Miami (FL),2008
ol,Kyle Johnson,"Norco, California",Norco,78,260,,3,,60,Arizona State,2008
ol,P.J. Lonergan,"New Orleans, Louisiana",Rummel,78,288,,3,,60,LSU,2008
db,Tavon Wilson,"Washington, District of Columbia",H. D. Woodson,0,179,,3,,60,Illinois,2008
lb,Ricky Holloway,"Somerville, Tennessee",Fayette Ware,78,220,,3,,60,Memphis,2008
db,Corrigan Powell,"Garland, Texas",Lakeview Centennial,0,161,,3,,61,Kansas,2008
ath,Trey Fairchild,"Dublin, Ohio",Coffman,0,175,,3,,61,Syracuse,2008
lb,Alonzo Whaley,"Madisonville, Texas",Madisonville,0,213,,3,,61,Nebraska,2008
db,Kevin Claxton,"Lauderdale Lakes, Florida",Boyd Anderson,78,192,,3,,61,Wisconsin,2008
wr,Charles Satchell,"Milpitas, California",Milpitas,78,188,,3,,61,California,2008
ol,Justin Lewis,"Johnsonville, South Carolina",Johnsonville,78,315,,3,,61,Maryland,2008
ol,Peters Drey,"Mobile, Alabama",McGill Toolen,78,260,,3,,61,Purdue,2008
dt,Haku Correa,"Honolulu, Hawaii",Damien,78,240,,3,,61,Hawaii,2008
ath,Johri Fogerson,"Seattle, Washington",O'Dea,78,186,,3,,62,Washington,2008
db,Eddie Whitley,"Matthews, North Carolina",Butler,0,185,,3,,62,Virginia Tech,2008
db,D'Antoine Hood,"Phenix City, Alabama",Central-Phenix,65,185,,3,,62,Auburn,2008
ol,Ben Lueken,"St. Louis, Missouri",Chaminade,0,318,,3,,62,Kansas,2008
ol,Trevor Marrongelli,"Round Rock, Texas",Westwood,78,285,,3,,62,Kansas,2008
wr,Colin Larmond,"Morristown, New Jersey",Morristown Beard School,78,185,,3,,62,Boston College,2008
lb,Ricky Pemasa,"Orange, California",Lutheran,65,198,,3,,62,Fresno State,2008
dt,Greg Grimes,"Sacramento, California",Inderkum,0,283,,3,,62,Boise State,2008
db,Drew Cole,"Picayune, Mississippi",Picayune,78,180,,3,,63,Auburn,2008
ol,Josh Ayers,"Euless, Texas",Trinity,78,270,,3,,63,Texas A&M,2008
wr,Rodriguez Wilks,"Smyrna, Tennessee",Smyrna,78,195,,3,,63,Tennessee,2008
dt,Jamarcus Allen,"Orlando, Florida",Boone,78,256,,3,,63,Western Kentucky,2008
db,Khiry Battle,"Dacula, Georgia",Dacula,0,203,,3,,63,Arkansas,2008
ol,Mykenna Ikehara,"Honolulu, Hawaii",Kamehameha,78,291,,3,,63,Washington,2008
ath,E.J. Fields,"Frankfort, Kentucky",Frankfort,78,180,,3,,63,Kentucky,2008
lb,Brett Nagel,"Lemont, Illinois",Lemont,78,225,,3,,63,Northwestern,2008
ath,Kendall Wright,"Pittsburg, Texas",Pittsburg,65,163,,3,,64,Baylor,2008
wr,Adrian Richards,"Mesquite, Texas",Mesquite,0,187,,3,,64,Oklahoma State,2008
ol,Daniel Jenkins,"Gilmer, Texas",Gilmer,78,270,,3,,64,Missouri,2008
ol,Connor Bradford,"Palmdale, California",Palmdale,78,270,,3,,64,UCLA,2008
db,Ter'Ran Benton,"Mansfield, Texas",Mansfield Summit,65,175,,3,,64,Iowa State,2008
db,John Boyett,"Napa, California",Napa,0,180,,3,,64,Oregon,2008
dt,Corey Grissom,"Lagrange, Georgia",Troup,78,275,,3,,64,South Florida,2008
lb,Dexter Heyman,"Louisville, Kentucky",Male,78,210,,3,,64,Louisville,2008
ol,Nick Adamle,"Wheaton, Illinois",Wheaton North,78,298,,3,,65,Northwestern,2008
dt,Zach Stadther,"North Little Rock, Arkansas",North Little Rock,78,275,,3,,65,Arkansas,2008
wr,Vince Taylor,"Issaquah, Washington",Eastside Catholic,78,215,,3,,65,Washington,2008
ol,Anthony Woods,"Melvindale, Michigan",Melvindale,78,305,,3,,65,Michigan State,2008
db,Brynden Trawick,"Marietta, Georgia",Sprayberry,0,213,,3,,65,Michigan State,2008
lb,Alexander DiSanzo,"Ramsay, New Jersey",Don Bosco Prep,0,214,,3,,65,Boston College,2008
ath,Xavier Boyce,"Virginia Beach, Virginia",Landstown,78,200,,3,,65,Virginia Tech,2008
db,Kevin Green,"Tallahassee, Florida",Rickards,65,169,,3,,65,Purdue,2008
ol,David Young,"Edwardsville, Illinois","",78,290,,3,,66,Florida,2008
wr,Vaughn Carraway,"Laureldale, Pennsylvania",Muhlenberg,0,168,,3,,66,Temple,2008
lb,Derek Jackson,"Glen Allen, Virginia",Deep Run,0,213,,3,,66,Purdue,2008
db,Herman Davidson,"Long Beach, California",Poly,78,215,,3,,66,North Carolina,2008
db,L.J. Jones,"Encino, California",Crespi,65,160,,3,,66,Fresno State,2008
dt,Shawntel Rowell,"Cleveland, Ohio",Glenville Academic Campus,78,325,,3,,66,Ohio State,2008
ath,DeMarco Paine,"St. Louis, Missouri",Hazelwood East,65,175,,3,,66,Iowa,2008
ath,Michael Thomas,"Houston, Texas",Nimitz,0,180,,3,,67,Stanford,2008
wr,Avis Commack,"Jacksonville, Florida",First Coast,78,182,,3,,67,Florida State,2008
db,Bud Barksdale,"Batesville, Mississippi",South Panola,78,190,,3,,67,Southern Miss,2008
dt,Eriks Briedis,"Miami, Florida",Miami Country Day School,78,263,,3,,67,Wisconsin,2008
lb,Steve Gardiner,"Dublin, Ohio",Coffman,78,205,,3,,67,Michigan State,2008
db,Cartier Rice,"Duncan, South Carolina",Byrnes,65,179,,3,,67,Kentucky,2008
ol,Dave Ulinski,"Louisville, Kentucky",DuPont Manual,78,280,,3,,67,Kentucky,2008
db,Shaun Prater,"Omaha, Nebraska",Central High School,0,159,,3,,68,Iowa,2008
wr,Juron Criner,"North Las Vegas, Nevada",Canyon Springs,78,200,,3,,68,Arizona,2008
db,David Cato,"Mansfield, Texas",Mansfield Summit,65,190,,3,,68,Iowa,2008
ath,Kyler Reed,"Overland Park, Kansas",St. Thomas Aquinas,0,204,,3,,68,Nebraska,2008
ol,Britt Mitchell,"Roscoe, Texas",Roscoe,78,315,,3,,68,Oklahoma,2008
dt,A.J. Francis,"Washington, District of Columbia",Gonzaga,78,315,,3,,68,Maryland,2008
lb,Byron Hout,"Coeur d'Alene, Idaho",Lake City,78,225,,3,,68,Boise State,2008
db,Garrett Embry,"Roswell, Georgia",Roswell,0,209,,3,,69,Oregon,2008
db,Grant Mayes,"West Orange, New Jersey",Seton Hall Prep,0,178,,3,,69,Syracuse,2008
