position,name,location,school,height,weight,fourty,stars,rating,rank,institution,year
db,Xavier Kelley,"Denton, Texas",Ryan,65,188,,3,,18,Arizona,2005
ath,R.J. Jackson,"Houston, Texas",Westside,78,197,,4,,18,LSU,2005
qb,Kevin Lopina,"Concord, California",De La Salle,78,198,,3,,18,Kansas State,2005
de,Corey Moon,"Decatur, Georgia","",78,235,,3,,18,Georgia,2005
lb,Reggie Carter,"Los Angeles, California",Crenshaw,78,225,,3,,18,UCLA,2005
wr,Lavar Lobdell,"Syracuse, New York",Christian Brothers Academy,78,195,,4,,18,Syracuse,2005
te,Paul Muse,"Jacksonville, Florida",First Coast,78,245,,3,,18,Clemson,2005
ol,Christopher Barney,"Miami, Florida",Northwestern,78,332,,4,,18,Miami (FL),2005
db,Robert Peele,"Fresno, California",Edison,78,180,,3,,18,California,2005
lb,Quentin Taylor,"Apopka, Florida","",78,215,,4,,18,Mississippi,2005
qb,Joey Elliott,"Evansville, Indiana",Harrison,78,190,,3,,18,Purdue,2005
de,Matt Lewis,"Daytona Beach, Florida",Mainland,78,245,,3,,18,Indiana,2005
dt,Wes Brown,"Athens, Alabama","",78,245,,4,,18,Tennessee,2005
rb,Jay Thomas,"Oakdale, Minnesota",Tartan,78,180,,3,,18,Minnesota,2005
rb,Javon Ringer,"Dayton, Ohio",Chaminade,65,186,,3,,18,Michigan State,2005
dt,Ryan Bain,"Bolingbrook, Illinois",Bolingbrook,78,250,,4,,19,Iowa,2005
de,Donald Horton Jr.,"DeSoto, Texas","",78,238,,3,,19,Arizona,2005
rb,Corey Robertson,"Denison, Texas","",78,205,,3,,19,Iowa,2005
lb,Jodie Richardson,"Duncanville, Texas","",78,215,,4,,19,Texas A&M,2005
te,Chase Coffman,"Peculiar, Missouri",Raymore-Peculiar,78,210,,3,,19,Missouri,2005
qb,Jonathan Garner,"Daytona Beach, Florida",Mainland,78,206,,3,,19,Georgia Tech,2005
db,Antavious Coates,"Greenwood, South Carolina","",78,185,,3,,19,Georgia,2005
rb,Raymell Rice,"New Rochelle, New York","",65,188,,3,,19,Rutgers,2005
ath,Felix Jones,"Tulsa, Oklahoma",Booker T. Washington,65,197,,4,,19,Arkansas,2005
ol,Chris DeArmas,"Miami, Florida",Southwest,78,275,,3,,19,South Florida,2005
de,Maurice Lucas,"Aurora, Colorado",Rangeview,78,230,,3,,19,Colorado,2005
qb,Marcus Jones,"Dalton, Georgia",Southeast Whitfield,78,218,,3,,19,Duke,2005
lb,Chris Jeske,"Joliet, Illinois",Catholic Academy,78,225,,3,,19,Northwestern,2005
db,Jamari McCollough,"Randallstown, Maryland","",78,172,,3,,19,Maryland,2005
ol,Dennis Landolt,"Delran, New Jersey",Holy Cross,78,268,,3,,19,Penn State,2005
wr,Marquis Wilson,"Draper, Utah",Juan Diego Catholic,65,158,,4,,19,Utah,2005
qb,Jameel Sewell,"Richmond, Virginia",Hermitage,78,196,,3,,20,Virginia,2005
ol,Lee Grimes,"Brownwood, Texas","",78,325,,3,,20,Texas A&M,2005
db,Brian Jackson,"DeSoto, Texas","",78,191,,3,,20,Oklahoma,2005
dt,Brandon Sesay,"Atlanta, Georgia",Douglass,78,250,,4,,20,Georgia,2005
ath,Carlton Hill,"Monticello, Florida",Jefferson County,78,202,,4,,20,South Florida,2005
ol,Thomas Austin,"Camden, South Carolina","",78,286,,3,,20,Clemson,2005
te,Andrew McCain,"Birmingham, Alabama",Briarwood Christian,78,254,,3,,20,Auburn,2005
qb,Chris Todd,"Elizabethtown, Kentucky","",78,185,,3,,20,Texas Tech,2005
wr,Nyan Boateng,"Brooklyn, New York",Lincoln,78,186,,4,,20,Florida,2005
lb,Reggie Walker,"Sacramento, California",Grant,78,220,,3,,20,Kansas State,2005
db,Cameron Martin,"Danville, Virginia",George Washington,78,180,,3,,20,Virginia Tech,2005
rb,Bobby Wallace,"Conway, South Carolina","",65,185,,3,,20,South Carolina,2005
de,Quinton Wesley,"Atlanta, Georgia",Crim School,78,226,,3,,20,Mississippi State,2005
lb,Dan Foster,"Blakely, Georgia",Early County,78,215,,4,,20,Florida State,2005
de,Jeffrey Fitzgerald,"Richmond, Virginia",Hermitage,78,245,,3,,20,Virginia,2005
rb,Mister Simpson,"Cincinnati, Ohio",Colerain,65,195,,3,,20,Michigan,2005
db,Brett Johnson,"Henderson, Nevada",Green Valley,78,183,,3,,21,California,2005
te,Josh Bell,"Hitchcock, Texas","",78,250,,3,,21,Kansas,2005
qb,Donovan Porterie,"Port Arthur, Texas",McAllen Memorial,78,188,,3,,21,New Mexico,2005
lb,Brandon Duncan,"Garland, Texas",Lakeview Centennial,78,210,,4,,21,Kansas,2005
de,Bobby Greenwood,"Prattville, Alabama",Prattville,78,239,,3,,21,Alabama,2005
qb,Jared Prince,"Poulsbo, Washington",North Kitsap,78,189,,3,,21,Washington State,2005
wr,Montez Billings,"Pelham, Alabama","",78,175,,4,,21,Auburn,2005
ol,Brian Roche,"Ramsey, New Jersey",Don Bosco Prep,78,275,,3,,21,Louisville,2005
de,Tarell Corby,"Kansas City, Missouri",North Kansas City,78,210,,3,,21,Missouri,2005
rb,Travil Jamison,"Greenville, South Carolina","",78,205,,3,,21,South Carolina State,2005
ath,Lydell Sargeant,"Lompoc, California",Cabrillo,65,172,,4,,21,Penn State,2005
db,Shelton Danzy,"Seattle, Washington",Rainier Beach,65,196,,3,,21,Washington State,2005
lb,Bryant Cornell,"The Dalles, Oregon",The Dalles,78,215,,3,,21,Oregon State,2005
dt,James McGillicuddy,"Worcester, Massachusetts",St. John's,78,289,,4,,21,Stanford,2005
ol,Dave McClain,"Doylestown, Pennsylvania",Central Bucks South,78,335,,3,,21,Rutgers,2005
db,Corderra Hunter,"Longview, Texas","",78,170,,3,,22,TCU,2005
qb,Gene Delle Donne,"Wilmington, Delaware",Salesianum School,78,222,,3,,22,Duke,2005
rb,Mike Davis,"Columbia, South Carolina","",65,209,,3,,22,South Carolina,2005
de,Brandon Deaderick,"Elizabethtown, Kentucky","",78,232,,3,,22,Alabama,2005
te,Nate Prater,"Omaha, Nebraska",Central High School,78,250,,3,,22,Kansas State,2005
lb,Alonzo Horton,"New Orleans, Louisiana",Abramson,78,209,,4,,22,Auburn,2005
db,Quinton Andrews,"Miami, Florida",Monsignor Pace,65,190,,3,,22,West Virginia,2005
ol,Andrew Kemp,"Menasha, Wisconsin","",78,315,,3,,22,Wisconsin,2005
ath,Freddie Lenix,"Cleveland, Ohio",Glenville Academic Campus,65,195,,3,,22,Ohio State,2005
qb,Eric Peterman,"Springfield, Illinois",Sacred Heart Griffin,78,199,,3,,22,Northwestern,2005
de,Clifford Respress,"Barnesville, Georgia",Lamar County,78,241,,3,,22,Duke,2005
dt,Fevaea'i AhMu,"San Diego, California",Serra,78,296,,3,,22,Washington State,2005
ol,Richard Tuitu'u,"Gilbert, Arizona",Highland,78,302,,3,,22,Arizona State,2005
db,Alton Dixon,"Lufkin, Texas","",78,195,,3,,23,Texas A&M,2005
de,Cordero Moore,"Mesquite, Texas",Horn,78,264,,3,,23,Oklahoma,2005
wr,Howard Morrow,"Keller, Texas",Fossil Ridge,78,172,,4,,23,Texas A&M,2005
lb,Marcus Washington,"Keysville, Georgia",Burke County,78,210,,4,,23,Georgia,2005
te,Charles Hoke,"Birmingham, Alabama",Briarwood Christian,78,235,,3,,23,Alabama,2005
ol,Charles Brown,"Pomona, California",Diamond Ranch,78,249,,3,,23,USC,2005
ath,Bret Lockett,"Diamond Bar, California","",78,188,,3,,23,UCLA,2005
lb,Rogers Loche,"Bastrop, Louisiana","",78,230,,3,,23,Mississippi,2005
qb,Nate Sowers,"Martinsburg, West Virginia","",78,195,,3,,23,West Virginia,2005
ol,Antonio North,"Stafford, Virginia",North Stafford,78,305,,3,,23,Virginia Tech,2005
dt,Brandon Perry,"Hawkinsville, Georgia","",78,285,,3,,23,Middle Tennessee State,2005
de,Clinton Snyder,"Spring Valley, California",Monte Vista,78,197,,3,,23,Stanford,2005
rb,Xavier Smith,"Tucson, Arizona",Sunnyside,78,205,,3,,23,Arizona,2005
qb,Karsten Sween,"Ridgecrest, California",Burroughs,78,207,,3,,23,Wyoming,2005
qb,Matt Grothe,"Lakeland, Florida",Lake Gibson,78,190,,3,,24,South Florida,2005
db,Walter McFadden,"Pompano Beach, Florida",Blanche Ely,78,175,,3,,24,Auburn,2005
dt,Tyson Alualu,"Honolulu, Hawaii",St. Louis,78,270,,3,,24,California,2005
qb,Kyle Seevers,"Panaca, Nevada",Lincoln County,78,190,,3,,24,Boise State,2005
rb,Kestahn Moore,"Mansfield, Texas",Mansfield Summit,65,196,,3,,24,Florida,2005
ol,Louis Vasquez,"Corsicana, Texas","",78,310,,3,,24,Texas Tech,2005
db,LaShawn Vation,"Irving, Texas",Macarthur,65,185,,3,,24,Texas Tech,2005
ol,Charlie Tanner,"Austin, Texas",Andesron,78,268,,3,,24,Texas,2005
ath,Chris McGaha,"Phoenix, Arizona",Moon Valley,78,182,,3,,24,Arizona State,2005
lb,Antonio Clay,"Jeffersonville, Georgia",Twiggs County,78,210,,4,,24,Clemson,2005
wr,Todd Nolen,"Hampton, Virginia","",78,185,,4,,24,Virginia Tech,2005
de,O'Brien Schofield,"Great Lakes, Illinois",North Chicago,78,216,,3,,24,Wisconsin,2005
de,Kyle Newell,"Bethlehem, Pennsylvania",Catholic,78,230,,3,,24,North Carolina State,2005
te,Vic So'oto,"Carlsbad, California","",78,210,,3,,24,Brigham Young,2005
ol,Kainoa LaCount,"Kailua, Hawaii",Kailua,78,305,,3,,25,Oregon State,2005
te,Kyle Anderson,"The Woodlands, Texas","",78,260,,3,,25,LSU,2005
dt,Lorenzo Jones,"McKinney, Texas","",78,294,,3,,25,TCU,2005
wr,Andre Amos,"Middletown, Ohio","",78,180,,4,,25,Ohio State,2005
lb,Rex Sharpe,"Fairfield, Alabama","",78,215,,4,,25,Auburn,2005
db,Kendell Davis,"Alliance, Ohio","",65,181,,3,,25,Michigan State,2005
lb,Popsie Floyd,"Tulsa, Oklahoma",East Central,78,222,,3,,25,Tulsa,2005
de,Allan Smith,"Kansas City, Missouri",Rockhurst,78,205,,3,,25,Boston College,2005
qb,Marcel Jones,"Shakopee, Minnesota",Simley,78,205,,3,,25,Minnesota,2005
ol,Simon Codrington,"Miami, Florida",South Miami,78,270,,3,,25,Florida,2005
qb,Mike Kafka,"Chicago, Illinois",St. Rita,78,190,,3,,25,Northwestern,2005
ath,Anthony Barnes,"Cartersville, Georgia","",78,200,,3,,25,Georgia Tech,2005
db,Marcus Ezeff,"Santa Rosa, California",Montgomery,65,175,,3,,25,California,2005
db,Johnny Sears,"Fresno, California",Edison,78,175,,3,,26,Michigan,2005
dt,Terrel Nemons,"Cedar Hill, Texas","",78,315,,3,,26,Tulsa,2005
ath,Edward Britton,"El Paso, Texas",Montwood,65,160,,3,,26,Texas Tech,2005
lb,Elijah Hodge,"Ft. Lauderdale, Florida",Dillard,78,195,,4,,26,Wisconsin,2005
lb,Pat Angerer,"Bettendorf, Iowa","",78,200,,3,,26,Iowa,2005
de,Tyler Blum,"Walnut, Iowa","",78,250,,3,,26,Iowa,2005
rb,Kendrick Perry,"Amite, Louisiana","",78,216,,3,,26,Mississippi,2005
wr,David Gettis,"Los Angeles, California",Dorsey,78,198,,4,,26,Baylor,2005
ol,Hivera Green,"Conway, South Carolina","",78,271,,3,,26,Virginia Tech,2005
qb,Jacob Crook,"Glendora, California",Glendora,78,199,,3,,26,New Hampshire,2005
ol,Paul Duncan,"Dallas, Georgia",East Paulding,78,282,,3,,26,Notre Dame,2005
db,Elston Forte,"Little Rock, Arkansas",Mills,78,190,,3,,26,Arkansas,2005
qb,Houston Jones,"Oklahoma City, Oklahoma",Northeast,78,185,,3,,26,Iowa State,2005
de,Chinonso Anyanwu,"Los Angeles, California",Crenshaw,78,205,,3,,26,UCLA,2005
te,Adam Heater,"Snohomish, Washington",Snohomish,78,237,,3,,26,UCLA,2005
db,Devin Gregg,"Spring, Texas",Westfield,78,186,,3,,27,Texas A&M,2005
lb,Roddrick Muckelroy,"Hallsville, Texas","",78,215,,3,,27,Texas,2005
wr,David Nelson,"Wichita Falls, Texas",Rider,78,195,,4,,27,Florida,2005
rb,Jeremiah Johnson,"Los Angeles, California",Dorsey,65,185,,3,,27,Oregon,2005
ol,John Jerry,"Batesville, Mississippi",South Panola,78,315,,3,,27,Mississippi,2005
qb,Jabulani Lovelace,"Tenafly, New Jersey","",78,190,,3,,27,Rutgers,2005
qb,Tim Hiller,"Orrville, Ohio","",78,202,,3,,27,Western Michigan,2005
lb,Mike McLaughlin,"Woburn, Massachusetts","",78,240,,3,,27,Boston College,2005
dt,Lyle Hitt,"Baton Rouge, Louisiana",Parkview Baptist,78,272,,3,,27,LSU,2005
db,Terrell Smith,"Chalkville, Alabama",Clay,78,205,,3,,27,Clemson,2005
te,Colin Peek,"Jacksonville, Florida",Bolles,78,250,,3,,27,Georgia Tech,2005
ath,Eric Sledge,"Apopka, Florida","",78,180,,3,,27,Florida,2005
de,Chris McLaurin,"Orchard Lake, Michigan",Saint Marys,78,217,,3,,27,Michigan,2005
ol,Julian Williams,"New Bern, North Carolina","",78,291,,3,,27,North Carolina State,2005
de,Jeremy Navarre,"Joppa, Maryland",Joppatowne,78,241,,3,,27,Maryland,2005
rb,Cody Glenn,"Rusk, Texas","",78,211,,3,,28,Nebraska,2005
de,Matt Shaughnessy,"Norwich, Connecticut",Norwich Free Academy,78,210,,3,,28,Wisconsin,2005
db,Chris Rowell,"Warrensville Heights, Ohio","",78,170,,3,,28,Iowa,2005
dt,Brian West,"Beaumont, Texas",Ozen,78,265,,3,,28,Auburn,2005
ol,Jacob Hickman,"Bakersfield, California",Centennial,78,244,,3,,28,Nebraska,2005
wr,Mike Moore,"Coconut Creek, Florida",North Broward Prep,78,187,,4,,28,Georgia,2005
lb,Daryl Sharpton,"Coral Gables, Florida",Coral Gables,78,210,,3,,28,Miami (FL),2005
ol,Nick Howell,"Fresno, California",Bullard,78,253,,3,,28,USC,2005
ath,Michael Coleman,"San Bernardino, California",Arroyo Valley,78,225,,3,,28,USC,2005
lb,James Laurinaitis,"Plymouth, Minnesota",Wayzata,78,230,,3,,28,Ohio State,2005
de,Tom McAndrew,"Glen Ellyn, Illinois",Glenbard West,78,235,,3,,28,Stanford,2005
qb,John Hundley,"Lafayette, Louisiana",St. Thomas More,78,208,,3,,28,Louisiana-Lafayette,2005
qb,Justin Willis,"Denton, Texas",Ryan,78,197,,3,,28,Southern Methodist,2005
db,Brandon Ghee,"Fayetteville, North Carolina",Jack Britt,78,165,,3,,28,Wake Forest,2005
db,Quinton Moore,"Pearland, Texas","",65,180,,3,,29,Oklahoma State,2005
rb,Glen Coffee,"Fort Walton Beach, Florida","",78,195,,3,,29,Alabama,2005
lb,Jamar Chaney,"Ft. Pierce, Florida",St. Lucie West Centennial,78,216,,3,,29,Mississippi State,2005
te,Trent Flander,"West Des Moines, Iowa",Dowling Catholic,78,222,,3,,29,Iowa State,2005
qb,Mackenzi Adams,"Tulsa, Oklahoma",Union,78,183,,3,,29,Vanderbilt,2005
dt,Derrell Jones,"Waldorf, Maryland",Westlake,78,290,,3,,29,Pittsburgh,2005
lb,Jimmy Miller,"Venice, California",Venice,78,222,,3,,29,Mississippi State,2005
ol,Brandon Carter,"Longview, Texas",Spring Hill,78,325,,3,,29,Texas Tech,2005
ol,Tim McAvoy,"Bloomington, Illinois","",78,270,,3,,29,Michigan,2005
wr,Ryan Allison,"Lake Orion, Michigan","",78,199,,3,,29,Michigan State,2005
ath,Shaun Dewitty,"Colorado Springs, Colorado",Doherty,78,187,,3,,29,Arizona State,2005
db,Danny Oquendo,"Hackensack, New Jersey","",78,170,,3,,29,Maryland,2005
de,Michael Neal,"Merrillville, Indiana","",78,240,,3,,29,Purdue,2005
de,Aaron Clark,"Lexington, Virginia",Rockbridge County,78,223,,3,,29,Virginia,2005
ol,Tony Bergstrom,"Salt Lake City, Utah",Skyline,78,258,,3,,30,Utah,2005
wr,LaTerryal Savoy,"Mamou, Louisiana","",78,195,,3,,30,Michigan,2005
de,Zach Schreiber,"Shreveport, Louisiana",Evangel Christian,78,220,,3,,30,Alabama,2005
te,Waika Spencer,"Honolulu, Hawaii",Kamehameha,78,220,,3,,30,San Diego State,2005
db,Gerrod Sinclair,"Jacksonville, Florida",Mandarin,78,208,,3,,30,South Carolina,2005
rb,A.J. Jimmerson,"Florissant, Missouri",Hazelwood Central,65,195,,3,,30,Michigan State,2005
db,Antonio Wardlow,"Winston-Salem, North Carolina",Parkland,78,185,,3,,30,Tennessee,2005
lb,Kalvin Baker,"Columbus, Georgia",Pacelli Catholic,78,230,,3,,30,Florida,2005
lb,Ryan Hale,"Baytown, Texas",Tyler Lee,78,210,,3,,30,Texas Tech,2005
ath,E.J. Biggers,"North Miami Beach, Florida","",65,159,,3,,30,Western Michigan,2005
qb,Paul Blalock,"Aurora, Illinois",Waubonsie Valley,78,190,,3,,30,Illinois,2005
de,Antonio Appleby,"Virginia Beach, Virginia",Salem,78,239,,3,,30,Virginia,2005
dt,Russell Tialavea,"Oceanside, California","",78,265,,3,,30,Brigham Young,2005
ol,Michael Turkovich,"Bedford, Pennsylvania",Valley Forge Military,78,280,,3,,30,Notre Dame,2005
db,Robert Kibble,"Spring, Texas",Westfield,65,173,,3,,31,UCLA,2005
dt,Rashad Roussell,"Boutte, Louisiana",Hahnville,78,260,,3,,31,West Virginia,2005
rb,Tony Davis,"Olympia, Washington",Capital,65,185,,3,,31,Eastern Washington,2005
db,Jesse Brooks,"Oakland, California",Bishop O'Dowd,78,186,,3,,31,California,2005
lb,Brandon Logan,"Lexington, Kentucky",Lexington Catholic,78,195,,3,,31,Michigan,2005
lb,Brock Christopher,"Kearney, Missouri",Kearney,78,215,,3,,31,Missouri,2005
ol,Dain Wise,"Midwest City, Oklahoma",Carl Albert,78,270,,3,,31,Missouri,2005
wr,Marcus Wilson,"Cherry Hill, New Jersey",Camden Catholic,78,190,,3,,31,Iowa,2005
de,Keyon Brown,"Harvey, Illinois",Thornton Township,78,225,,3,,31,Purdue,2005
ath,Ramon McElrathbey,"Atlanta, Georgia",Mays,65,174,,3,,31,Clemson,2005
te,Michael Johnson,"Plantersville, Alabama",Dallas County,78,215,,3,,31,Georgia Tech,2005
de,Sam Porter,"Chicago, Illinois",Morgan Park,78,221,,3,,31,Illinois,2005
ol,Matthew Lowry,"Springfield, Pennsylvania",Cardinal O'Hara,78,300,,3,,31,Penn State,2005
ol,Chris DeGeare,"Kernersville, North Carolina",R.B. Glenn,78,340,,3,,32,Wake Forest,2005
ol,Chris Hall,"Irving, Texas","",78,285,,3,,32,Texas,2005
wr,Brandon LaFell,"Houston, Texas",Lamar,78,180,,3,,32,LSU,2005
ath,Guesly Dervil,"Jacksonville, Florida",Ed White,65,180,,3,,32,Illinois,2005
dt,Alex Magee,"Oswego, Illinois","",78,270,,3,,32,Purdue,2005
db,Jerraud Powers,"Decatur, Alabama",Decatur,65,170,,3,,32,Auburn,2005
de,Doug Pilcher,"Hinsdale, Illinois",Hinsdale Central,78,230,,3,,32,Illinois,2005
de,Tony DeMartinis,"Sherman Oaks, California",Notre Dame,78,220,,3,,32,San Diego State,2005
te,John Pelusi,"Pittsburgh, Pennsylvania",Central Catholic,78,235,,3,,32,Pittsburgh,2005
db,Josh Walker,"Tampa, Florida",Jefferson,78,170,,3,,32,San Diego State,2005
rb,Paul O'Hara,"Cross City, Florida",Dixie County,65,215,,3,,32,Marshall,2005
lb,Marvin Sapp,"Jacksonville, Florida",Sandalwood,78,215,,3,,32,South Carolina,2005
lb,Kevin Ellison,"Inglewood, California",Redondo Union,78,214,,3,,32,USC,2005
dt,Mika Kane,"Honolulu, Hawaii",Kamehameha,78,285,,3,,33,California,2005
wr,Nick Kyles,"Milledgeville, Georgia",Baldwin,78,182,,3,,33,Alabama,2005
db,Damien Wright,"Sumter, South Carolina",Crestwood,78,190,,3,,33,South Carolina,2005
lb,Nick Covey,"Glendale, Arizona",Mountain Ridge,78,210,,3,,33,Nebraska,2005
db,Marsalous Johnson,"Smyrna, Tennessee","",65,185,,3,,33,Tennessee,2005
ath,Brandis Dew,"Hemet, California",Hemet,78,248,,3,,33,UTEP,2005
de,Gary Watts,"Miami, Florida",Miami Norland,78,215,,3,,33,Rutgers,2005
te,Garrett Graham,"Brick, New Jersey","",78,223,,3,,33,Wisconsin,2005
lb,Zac Cooper,"Weirton, West Virginia",Weir,78,209,,3,,33,West Virginia,2005
de,Daniel Te'o-Nesheim,"Kamuela, Hawaii",Hawaii Prep,78,235,,3,,33,Washington,2005
ol,Will Barker,"Haverford, Pennsylvania",Haverford School,78,275,,3,,33,Virginia,2005
ol,Jordan Lowe,"Peoria, Arizona",Centennial,78,305,,3,,33,Arizona,2005
rb,Tirrell Thompson,"Battle Ground, Washington",Battle Ground,78,200,,3,,33,Oregon State,2005
wr,Rod Owens,"Jacksonville, Florida",Wolfson,78,170,,3,,34,Florida State,2005
ath,Gardner McKay,"Los Angeles, California",Crenshaw,78,160,,3,,34,Colorado,2005
de,Sam Zimmerer,"Colorado Springs, Colorado",U.S. Air Force Prep,78,240,,3,,34,Colorado,2005
de,Jada Brown,"College Park, Georgia",Banneker,78,243,,3,,34,Mississippi,2005
te,Sabree Thomas,"Jacksonville, Florida",Ed White,78,270,,3,,34,West Virginia,2005
ol,John Brown,"Lower Burrell, Pennsylvania",Burrell,78,280,,3,,34,Pittsburgh,2005
db,Kitt Pommells,"Paterson, New Jersey",Paterson Catholic,78,200,,3,,34,Connecticut,2005
db,Requan Boyette,"Wilson, North Carolina",Fike,65,185,,3,,34,Duke,2005
lb,Ross Diehl,"Castle Rock, Colorado",Douglas County,78,215,,3,,34,Kansas State,2005
lb,Dave Philistin,"Manchester, New Hampshire",Manchester Central,78,220,,3,,34,Maryland,2005
ol,Mat Webb,"Vancouver, Washington",Heritage,78,290,,3,,34,Oregon,2005
de,Phillip Jones,"Lewisville, Texas",Hebron,78,240,,3,,35,Texas Tech,2005
dt,Dan Williams,"Memphis, Tennessee",East,78,310,,3,,35,Tennessee,2005
lb,Andrew Hawken,"Grandville, Michigan","",78,224,,3,,35,Michigan State,2005
de,Evander Hood,"Amarillo, Texas",Palo Duro,78,230,,3,,35,Missouri,2005
rb,Shane Brooks,"Duquesne, Pennsylvania","",65,218,,3,,35,Pittsburgh,2005
ol,Shawn Sisifo Lauvao,"Honolulu, Hawaii",Farrington,78,310,,3,,35,Arizona State,2005
ath,Paul Anderson,"Brooklyn, New York",Poly Prep,78,217,,3,,35,Boston College,2005
ol,Quentin Brown,"Orlando, Florida",Edgewater,78,245,,3,,35,North Carolina State,2005
wr,Taurus Johnson,"Cape Coral, Florida","",78,185,,3,,35,South Florida,2005
lb,Marcus Burton,"Channelview, Texas","",78,220,,3,,36,Colorado,2005
dt,Rudy Odom,"Mandeville, Louisiana",Fontainebleau,78,267,,3,,36,Auburn,2005
ath,Greg Boone,"Chesapeake, Virginia",Oscar Smith,78,258,,3,,36,Virginia Tech,2005
rb,Briceton Wilson,"Crawfordville, Florida",Wakulla,78,207,,3,,36,Florida A&M,2005
te,Jose Cruz,"Johnstown, Pennsylvania",Bishop McCort,78,225,,3,,36,Akron,2005
ol,Jamarcus Grant,"Mullins, South Carolina",Mullins,78,310,,3,,36,Clemson,2005
db,Haydrian Lewis,"Goose Creek, South Carolina",Stratford,78,180,,3,,36,Clemson,2005
de,Jonathon Holston,"Tallahassee, Florida",Rickards,78,245,,3,,36,Louisville,2005
db,David Bruton,"Miamisburg, Ohio","",78,180,,3,,36,Notre Dame,2005
lb,Avery Vogt,"Miami, Florida",Coral Reef,78,223,,3,,36,North Carolina State,2005
ol,Kenny Alfred,"Gig Harbor, Washington",Gig Harbor,78,285,,3,,36,Washington State,2005
wr,Brian Hartline,"Canton, Ohio",Glenoak,78,174,,3,,36,Ohio State,2005
dt,Billy Blackard,"Claremore, Oklahoma","",78,290,,3,,37,Oklahoma,2005
lb,Kevin Washington,"Sugar Land, Texas",Austin,78,213,,3,,37,Notre Dame,2005
ol,Andy Kuempel,"Marion, Iowa",Linn Mar,78,250,,3,,37,Iowa,2005
ath,Brandyn Young,"Decatur, Georgia","",78,190,,3,,37,South Carolina,2005
de,Jared Harrell,"Milton, Massachusetts",Tabor Academy,78,227,,3,,37,Maryland,2005
db,David Jones,"Belfry, Kentucky","",65,172,,3,,37,Kentucky,2005
rb,Demetrius McCray,"Seffner, Florida",Armwood,78,180,,3,,37,Indiana,2005
lb,Brit Miller,"Decatur, Illinois",Dwight Eisenhower,78,230,,3,,37,Illinois,2005
ol,Raphael Ieru,"Honolulu, Hawaii",Mckinley,78,315,,3,,37,Hawaii,2005
wr,Louis Murphy,"St. Petersburg, Florida",Lakewood,78,176,,3,,37,Florida,2005
db,Otis Wiley,"Flint, Michigan",Carman Ainsworth,78,180,,3,,37,Michigan State,2005
te,Ted Randolph,"Mocksville, North Carolina",Davie County,78,244,,3,,37,Wake Forest,2005
db,Andre Sexton,"Houston, Texas",Cypress Falls,78,189,,3,,38,Oklahoma State,2005
wr,Chris Cunigan,"Wills Point, Texas","",78,210,,3,,38,Texas Tech,2005
lb,Tavares Kearney,"Tucker, Georgia","",78,210,,3,,38,Georgia,2005
db,Donovan Baldwin,"Plantation, Florida",American Heritage,78,175,,3,,38,Georgia,2005
ol,Matt Pipho,"La Porte City, Iowa",Union High School,78,256,,3,,38,Miami (FL),2005
rb,Connell Davis,"Portland, Texas",Gregory-Portland,78,210,,3,,38,Missouri,2005
ol,Ned Tavale,"St. Paul, Minnesota",Cretin-Derham Hall,78,305,,3,,38,Minnesota,2005
lb,Demetrius Taylor,"Virginia Beach, Virginia",Floyd Kellam,78,220,,3,,38,Virginia Tech,2005
dt,Etta-Etta Tawo,"Powder Springs, Georgia",Mceachern,78,285,,3,,38,Clemson,2005
de,Nathan Pepper,"Greenville, South Carolina","",78,247,,3,,38,South Carolina,2005
te,Justin Kessler,"Alvarado, Texas","",78,227,,3,,38,Tulane,2005
ath,Brandon Woods,"Durham, North Carolina",Southern High,78,203,,3,,38,Virginia,2005
ol,Daniel Borg,"Tucson, Arizona",Ironwood Ridge,78,286,,3,,39,Arizona,2005
de,Jared Zwilling,"Evansville, Indiana",Central,78,255,,3,,39,Purdue,2005
db,Chris Rogers,"Lakeland, Florida",Evangelical Christian,78,172,,3,,39,Alabama,2005
ol,James Stigall,"Blue Springs, Missouri","",78,300,,3,,39,Missouri,2005
lb,Michael Stenclik,"Webster, New York",Schroeder,78,225,,3,,39,Syracuse,2005
wr,T.J. Williams,"Tallahassee, Florida",Leon,78,167,,3,,39,Clemson,2005
lb,B.J. Wright,"Valdosta, Georgia",Lowndes,78,211,,3,,39,Southern Miss,2005
db,Courtney Herndon,"Dallas, Texas",Lincoln,65,200,,3,,39,Kansas State,2005
ath,Tim Holloway,"Seminary, Mississippi","",78,215,,3,,39,Mississippi State,2005
dt,Derrell Hand,"Philadelphia, Pennsylvania",West Catholic,78,298,,3,,39,Notre Dame,2005
te,Alex Field,"Ashburn, Virginia",Broad Run,78,248,,3,,39,Virginia,2005
ol,Ben Barresi,"Edmond, Oklahoma",North,78,280,,3,,40,Oklahoma,2005
db,Korey Mangum,"LaMarque, Texas","",78,180,,3,,40,Florida State,2005
wr,Brodrick Hunter,"Humble, Texas","",78,211,,3,,40,Nebraska,2005
lb,Korey Bosworth,"Plano, Texas",West,78,207,,3,,40,UCLA,2005
te,Tripp Chandler,"Woodstock, Georgia","",78,227,,3,,40,Georgia,2005
db,Darrell Stuckey,"Kansas City, Kansas",Washington,78,180,,3,,40,Kansas,2005
rb,Micah Strickland,"Kahuku, Hawaii",Kahuku,78,200,,3,,40,San Diego State,2005
